Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.197109401841436,0.129277746662864,0.7844366226955118,1,1
Chr01_126238_809425,0.197109401841436,0.129277746662864,0.7844366226955118,1,126238
Chr01_809426_814269,0.401519857345128,0.0436382372813458,0.6914022336897596,1,809426
Chr01_814270_1367747,0.435547525783868,0.0449347322098547,0.6914022336897596,1,814270
Chr01_1367748_1367899,0.455057048389273,0.0364899768513283,0.6914022336897596,1,1367748
Chr01_1367900_2042574,0.46752725582237,0.0133444526076365,0.5548249550913468,1,1367900
Chr01_2042575_2043251,0.57173625395011,0.0177823496062551,0.5548249550913468,1,2042575
Chr01_2043252_2231677,0.38653682939981,0.0647691675415786,0.7031382184102946,1,2043252
Chr01_2231678_2231705,0.396192546158333,0.0410044098415206,0.6914022336897596,1,2231678
Chr01_2231706_3033846,0.389909530687271,0.0390676011234933,0.6914022336897596,1,2231706
Chr01_3033847_3052413,0.159625368271876,0.0549715368086013,0.7030560844598405,1,3033847
Chr01_3052414_4229970,0.193626728500297,0.0155718628135767,0.5548249550913468,1,3052414
Chr01_4229971_4235626,0.232116571330595,0.0436792520878966,0.6914022336897596,1,4229971
Chr01_4235627_5264100,0.291708012620663,0.0333788423014991,0.6914022336897596,1,4235627
Chr01_5264101_5264149,0.15035260049991,0.0235321847253702,0.6833692812891021,1,5264101
Chr01_5264150_5885231,0.0921867751373784,0.0486688078802822,0.6914022336897596,1,5264150
Chr01_5885232_5886075,0.107103100184676,0.0799697894597736,0.7212029940418401,1,5885232
Chr01_5886076_6253003,0.101983950474411,0.17586707257863,0.7844366226955118,1,5886076
Chr01_6253004_6253851,0.110191478484127,0.29140966873848,0.8432478123275159,1,6253004
Chr01_6253852_6811196,0.125244102383762,0.264181487457452,0.8174389863833206,1,6253852
Chr01_6811197_6811650,0.156581167013654,0.170643437361731,0.7844366226955118,1,6811197
Chr01_6811651_7107385,0.14823771262342,0.181969624073567,0.7844366226955118,1,6811651
