Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.314067887295131,0.582291127658959,0.9404809019045562,1,1
Chr01_126238_809425,0.314067887295131,0.582291127658959,0.9404809019045562,1,126238
Chr01_809426_814269,0.457518409881433,0.44157006876494,0.9381947526388796,1,809426
Chr01_814270_1367747,0.400634919590031,0.385230310081174,0.9254652062519586,1,814270
Chr01_1367748_1367899,0.197636669726169,0.662416804906929,0.9412486898852127,1,1367748
Chr01_1367900_2042574,0.260182129853023,0.495923628402468,0.9381947526388796,1,1367900
Chr01_2042575_2043251,0.275432633788632,0.60526743197168,0.9412486898852127,1,2042575
Chr01_2043252_2231677,0.259572064309713,0.884827609514508,0.9757962461375671,1,2043252
Chr01_2231678_2231705,0.197023709233163,0.504329787538757,0.9381947526388796,1,2231678
Chr01_2231706_3033846,0.179901766691842,0.474094882530106,0.9381947526388796,1,2231706
Chr01_3033847_3052413,0.0440655815031353,0.498977726669665,0.9381947526388796,1,3033847
Chr01_3052414_4229970,0.346546668395074,0.048394777504725,0.576652208666766,1,3052414
Chr01_4229971_4235626,0.334727845826411,0.0622725674353006,0.5898348195696207,1,4229971
Chr01_4235627_5264100,0.539604592080914,0.0343638061119842,0.576652208666766,1,4235627
Chr01_5264101_5264149,0.448263735876532,0.044084768751833,0.576652208666766,1,5264101
Chr01_5264150_5885231,0.332146990007122,0.0775760185941188,0.6186687482880975,1,5264150
Chr01_5885232_5886075,0.36058299075716,0.0655003144796346,0.5898348195696207,1,5885232
Chr01_5886076_6253003,0.230930767329011,0.15197060609776,0.7334451297642383,1,5886076
Chr01_6253004_6253851,0.338179868288815,0.159303104988417,0.7334451297642383,1,6253004
Chr01_6253852_6811196,0.431180068693,0.11338563695709,0.6819791870794152,1,6253852
Chr01_6811197_6811650,0.547130546687829,0.0765543539208839,0.6186687482880975,1,6811197
Chr01_6811651_7107385,0.359595520539517,0.114510634734629,0.6819791870794152,1,6811651
Chr01_7107386_7117068,0.691571535473493,0.0333284473474399,0.576652208666766,1,7107386
Chr01_7117069_8021093,0.544793950662186,0.031795010173787,0.576652208666766,1,7117069
Chr01_8021094_8021338,0.894343266216308,0.0535925538756527,0.576652208666766,1,8021094
Chr01_8021339_8546533,0.538540195263957,0.080516612627457,0.6214064377780351,1,8021339
Chr01_8546534_8548055,0.597304064128636,0.0864263788542484,0.6380869458820929,1,8546534
Chr01_8548056_9439189,0.390364037595033,0.220201152765353,0.7768561641848993,1,8548056
Chr01_9439190_9439923,0.440894414492043,0.150175157326074,0.7334451297642383,1,9439190
Chr01_9439924_10127710,0.230885471375271,0.160727608767697,0.7334451297642383,1,9439924
Chr01_10127711_10127775,0.225948472391367,0.169998932587387,0.7432052433732379,1,10127711
Chr01_10127776_10700451,0.2011831025856,0.114732130741678,0.6819791870794152,1,10127776
Chr01_10700452_10700489,0.129360727321111,0.289996278440987,0.8430004269713401,1,10700452
Chr01_10700490_11189458,0.0871136751340319,0.537099638485491,0.9381947526388796,1,10700490
Chr01_11189459_11289027,0.0515176802075102,0.903344773210044,0.9812723586401955,1,11189459
Chr01_11289028_11965532,0.0779289959453091,0.702816409379983,0.9412486898852127,1,11289028
Chr01_11965533_11966198,0.0955711917640434,0.899386095859691,0.9798207185754122,1,11965533
Chr01_11966199_12330339,0.11669600836143,0.857441237476998,0.9710902535686237,1,11966199
Chr01_12330340_12330527,0.219712938138491,0.913090060631347,0.983852188089727,1,12330340
Chr01_12330528_13051606,0.251358274647724,0.99185291011998,0.9960159863429391,1,12330528
Chr01_13051607_13052006,0.260982608987257,0.944361071613461,0.9951944147627123,1,13051607
Chr01_13052007_13382483,0.173620910829562,0.957464727355586,0.9951944147627123,1,13052007
Chr01_13382484_13382509,0.176296187949458,0.961961890823905,0.9951944147627123,1,13382484
Chr01_13382510_13576339,0.138604574570742,0.925342845144485,0.9883405165215091,1,13382510
Chr01_13576340_13576350,0.140500586929832,0.984379040647431,0.9951944147627123,1,13576340
Chr01_13576351_14061355,0.138858484392217,0.988636940078055,0.9960159863429391,1,13576351
Chr01_14061356_14061634,0.0749639799201464,0.715853863690856,0.9412486898852127,1,14061356
Chr01_14061635_14604721,0.0676827145473792,0.672345744639481,0.9412486898852127,1,14061635
Chr01_14604722_14607157,0.13913918234913,0.405677577778461,0.9254652062519586,1,14604722
Chr01_14607158_15449572,0.200172128417038,0.201132835586236,0.7699364946241113,1,14607158
Chr01_15449573_15456448,0.0619672924313668,0.0881503843518593,0.6380869458820929,1,15449573
Chr01_15456449_16406535,0.0763131086045423,0.0499998293602556,0.576652208666766,1,15456449
Chr01_16406536_16454790,0.0546654760191589,0.0898589621500634,0.6380869458820929,1,16406536
Chr01_16454791_19216253,0.0762786885363288,0.0665432131916943,0.5898348195696207,1,16454791
Chr01_19216254_19216663,0.0620737571759635,0.0997268417719144,0.6380869458820929,1,19216254
Chr01_19216664_20661429,0.0628533738453434,0.121606115666212,0.6917691081310534,1,19216664
Chr01_20661430_20662913,0.0491972938513631,0.0976627227597353,0.6380869458820929,1,20661430
Chr01_20662914_21251875,0.0675515194791835,0.142897673723607,0.7307010392717679,1,20662914
Chr01_21251876_21488109,0.136719839078874,0.0573860342860467,0.5806647979267754,1,21251876
Chr01_21488110_22523058,0.164502636787018,0.0375665813749445,0.576652208666766,1,21488110
Chr01_22523059_22523376,0.167351727838235,0.040501000816625,0.576652208666766,1,22523059
Chr01_22523377_25610270,0.092294158421977,0.0738328342618232,0.6126289507955537,1,22523377
Chr01_25610271_25623774,0.139165132031533,0.0570885060433811,0.5806647979267754,1,25610271
Chr01_25623775_25991881,0.0912400124554585,0.0623301070246579,0.5898348195696207,1,25623775
Chr01_25991882_26001088,0.126232613241493,0.072385774669013,0.6126289507955537,1,25991882
Chr01_26001089_26286066,0.123485607381058,0.0702837158225155,0.6059596039833093,1,26001089
