Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.128565015162313,0.657632168297567,0.9140952401033263,1,1
Chr01_126238_809425,0.128565015162313,0.657632168297567,0.9140952401033263,1,126238
Chr01_809426_814269,0.0644562352949453,0.77806513389739,0.9463127151932395,1,809426
Chr01_814270_1367747,0.0697484271517437,0.809958835843202,0.9532297735507845,1,814270
Chr01_1367748_1367899,0.0780182161041902,0.906325866771158,0.9847761425900026,1,1367748
Chr01_1367900_2042574,0.089268400931965,0.912556860931557,0.9847761425900026,1,1367900
Chr01_2042575_2043251,0.165609538310208,0.88269171789035,0.9765733803711732,1,2042575
Chr01_2043252_2231677,0.0666223023708343,0.607700041472873,0.911519684296142,1,2043252
Chr01_2231678_2231705,0.136260382552901,0.908064612994837,0.9847761425900026,1,2231678
Chr01_2231706_3033846,0.122586029314849,0.945401374429887,0.9896920240717008,1,2231706
Chr01_3033847_3052413,0.104246057023126,0.760442616178061,0.9463127151932395,1,3033847
Chr01_3052414_4229970,0.0480844558298717,0.879709310466692,0.9744002431905373,1,3052414
Chr01_4229971_4235626,0.0208447535644913,0.638598210961182,0.912146996850524,1,4229971
Chr01_4235627_5264100,0.0504141483840049,0.611965877489291,0.911519684296142,1,4235627
Chr01_5264101_5264149,0.0242471101840749,0.85369086820328,0.9737570451377102,1,5264101
Chr01_5264150_5885231,0.0489724781871924,0.565864269648359,0.9066862017317161,1,5264150
Chr01_5885232_5886075,0.071412699792964,0.507386472868379,0.9018066714632169,1,5885232
Chr01_5886076_6253003,0.0866131941812973,0.716857555227156,0.9296192295346147,1,5886076
Chr01_6253004_6253851,0.26385992214581,0.874479772731748,0.9744002431905373,1,6253004
Chr01_6253852_6811196,0.237899382119514,0.78246273019303,0.9463127151932395,1,6253852
Chr01_6811197_6811650,0.188329900539394,0.571462010901688,0.9086112351081173,1,6811197
Chr01_6811651_7107385,0.0671951105396506,0.708315153788423,0.9289148015893485,1,6811651
Chr01_7107386_7117068,0.116664365324301,0.637075378909216,0.912146996850524,1,7107386
Chr01_7117069_8021093,0.120202676239498,0.696773650565829,0.9249711218149766,1,7117069
Chr01_8021094_8021338,0.189454435059089,0.558956801135267,0.9066862017317161,1,8021094
Chr01_8021339_8546533,0.0951295787335746,0.709298468304555,0.9289148015893485,1,8021339
Chr01_8546534_8548055,0.130901731037651,0.972174346471096,0.9926925376495757,1,8546534
