Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.130998518706146,0.440421721356868,0.9307686472279141,1,1
Chr01_126238_809425,0.130998518706146,0.440421721356868,0.9307686472279141,1,126238
Chr01_809426_814269,0.190586661142714,0.374841063494704,0.9174498664051961,1,809426
Chr01_814270_1367747,0.167824914121075,0.348970835860797,0.9113689690949898,1,814270
Chr01_1367748_1367899,0.0892906726395766,0.583660657229742,0.9405075236562642,1,1367748
Chr01_1367900_2042574,0.0933616578839173,0.486318745904569,0.9307686472279141,1,1367900
Chr01_2042575_2043251,0.0986344528229756,0.640196641847849,0.9405075236562642,1,2042575
Chr01_2043252_2231677,0.0918902350355843,0.852225756205628,0.9474590506546825,1,2043252
Chr01_2231678_2231705,0.0961598140846999,0.533505596645206,0.9405075236562642,1,2231678
Chr01_2231706_3033846,0.0888424854650751,0.513068897644357,0.9334732605430602,1,2231706
Chr01_3033847_3052413,0.0307313787243652,0.497304891889831,0.9307686472279141,1,3033847
Chr01_3052414_4229970,0.14838374615898,0.0569782564064175,0.6931420309191803,1,3052414
Chr01_4229971_4235626,0.147684587621879,0.0754334356669883,0.6974077175821606,1,4229971
Chr01_4235627_5264100,0.257417124515336,0.0399246993608225,0.6931420309191803,1,4235627
Chr01_5264101_5264149,0.226154394750011,0.0607764351219545,0.6931420309191803,1,5264101
Chr01_5264150_5885231,0.128166395330169,0.117878224012264,0.7094934615077777,1,5264150
Chr01_5885232_5886075,0.137983146820417,0.0975634009504931,0.7023699900467254,1,5885232
Chr01_5886076_6253003,0.0634092733718744,0.254031841005687,0.8091923585725869,1,5886076
Chr01_6253004_6253851,0.0930122127226709,0.312653205280639,0.8697939460859637,1,6253004
Chr01_6253852_6811196,0.145771740630229,0.218278093816857,0.7893019092544786,1,6253852
Chr01_6811197_6811650,0.220578966773145,0.127079751474069,0.710358057238985,1,6811197
Chr01_6811651_7107385,0.143261579171994,0.171589292232206,0.7513367461494965,1,6811651
Chr01_7107386_7117068,0.35695012521739,0.0587698235017093,0.6931420309191803,1,7107386
Chr01_7117069_8021093,0.233538398355522,0.0437927626039646,0.6931420309191803,1,7117069
Chr01_8021094_8021338,0.468421526330202,0.0586966628698001,0.6931420309191803,1,8021094
Chr01_8021339_8546533,0.228210067909822,0.0849597942471475,0.7023699900467254,1,8021339
Chr01_8546534_8548055,0.238489223351952,0.106878915377118,0.7023699900467254,1,8546534
Chr01_8548056_9439189,0.162992331230229,0.208716793426484,0.7893019092544786,1,8548056
Chr01_9439190_9439923,0.253314361456975,0.117582836257269,0.7094934615077777,1,9439190
Chr01_9439924_10127710,0.105625504751306,0.154698696760521,0.7449230010120855,1,9439924
Chr01_10127711_10127775,0.0857545343064822,0.169518089709296,0.7513367461494965,1,10127711
