Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.323137366236198,0.57702855952681,0.9751348982557609,1,1
Chr01_126238_809425,0.323137366236198,0.57702855952681,0.9751348982557609,1,126238
Chr01_809426_814269,0.422559162963211,0.478947463922435,0.9633462911406802,1,809426
Chr01_814270_1367747,0.376595368158206,0.432009665513864,0.9633462911406802,1,814270
Chr01_1367748_1367899,0.183519594609717,0.692404691567149,0.9793494755573084,1,1367748
Chr01_1367900_2042574,0.263460507860685,0.531509472877241,0.9751348982557609,1,1367900
Chr01_2042575_2043251,0.266901676507949,0.678329256837913,0.9753799118150717,1,2042575
Chr01_2043252_2231677,0.26114727306793,0.818969500178296,0.9793494755573084,1,2043252
Chr01_2231678_2231705,0.21719508380136,0.543309353164628,0.9751348982557609,1,2231678
Chr01_2231706_3033846,0.197297881201582,0.508875632834123,0.9731547286880659,1,2231706
Chr01_3033847_3052413,0.0566146185163667,0.500135496920206,0.9669286273790649,1,3033847
Chr01_3052414_4229970,0.365744105061318,0.0436277739097491,0.642676292295988,1,3052414
Chr01_4229971_4235626,0.358976421447108,0.0488741605551508,0.642676292295988,1,4229971
Chr01_4235627_5264100,0.602845964076074,0.0263925899611992,0.642676292295988,1,4235627
Chr01_5264101_5264149,0.551024593507962,0.038096820400366,0.642676292295988,1,5264101
Chr01_5264150_5885231,0.37339945991604,0.0770702504219822,0.642676292295988,1,5264150
Chr01_5885232_5886075,0.382981387633136,0.0620448057572953,0.642676292295988,1,5885232
Chr01_5886076_6253003,0.233068206364814,0.148331679801291,0.701604819244715,1,5886076
Chr01_6253004_6253851,0.293208407384973,0.202336930317184,0.7271228774765707,1,6253004
Chr01_6253852_6811196,0.394030490154339,0.145537289747669,0.701604819244715,1,6253852
Chr01_6811197_6811650,0.515854192699157,0.0902057904513752,0.6428325315379689,1,6811197
Chr01_6811651_7107385,0.375021838227197,0.170049015902193,0.707551774862603,1,6811651
Chr01_7107386_7117068,0.629508601688668,0.0425477172569465,0.642676292295988,1,7107386
Chr01_7117069_8021093,0.481421703851822,0.0379565711849893,0.642676292295988,1,7117069
Chr01_8021094_8021338,0.793097397803145,0.0622752117358211,0.642676292295988,1,8021094
Chr01_8021339_8546533,0.528369453366157,0.0751021719430999,0.642676292295988,1,8021339
Chr01_8546534_8548055,0.583782149746089,0.0886648149661649,0.6428325315379689,1,8546534
Chr01_8548056_9439189,0.425867025619381,0.212459307432881,0.7311564785517605,1,8548056
Chr01_9439190_9439923,0.487427468547563,0.147208414504871,0.701604819244715,1,9439190
Chr01_9439924_10127710,0.254486420943865,0.165163284778762,0.701604819244715,1,9439924
Chr01_10127711_10127775,0.230990592173336,0.151311561351747,0.701604819244715,1,10127711
Chr01_10127776_10700451,0.199705729894502,0.0922703529049686,0.6445454578836128,1,10127776
Chr01_10700452_10700489,0.118397895637201,0.264661992342808,0.8144100536079334,1,10700452
Chr01_10700490_11189458,0.0873048477369549,0.453025296748915,0.9633462911406802,1,10700490
Chr01_11189459_11289027,0.0453365611414964,0.799466354834753,0.9793494755573084,1,11189459
