Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.107033849375484,0.416456515528246,0.9291610224125411,1,1
Chr01_126238_809425,0.107033849375484,0.416456515528246,0.9291610224125411,1,126238
Chr01_809426_814269,0.174658794440926,0.33224995229203,0.8921992194702721,1,809426
Chr01_814270_1367747,0.146190082352536,0.296028162941387,0.888084488824161,1,814270
Chr01_1367748_1367899,0.0735085964336863,0.518669341166873,0.9291610224125411,1,1367748
Chr01_1367900_2042574,0.0698817438223534,0.425197289357775,0.9291610224125411,1,1367900
Chr01_2042575_2043251,0.0713837368723057,0.575006306264435,0.9291610224125411,1,2042575
Chr01_2043252_2231677,0.074383714618596,0.922131986280933,0.9772760917728159,1,2043252
Chr01_2231678_2231705,0.0857678556830573,0.487214262798049,0.9291610224125411,1,2231678
Chr01_2231706_3033846,0.0792758595570052,0.468365187912026,0.9291610224125411,1,2231706
Chr01_3033847_3052413,0.0245295558729742,0.471045359722781,0.9291610224125411,1,3033847
Chr01_3052414_4229970,0.108657545407427,0.0564353612947165,0.6734303412408303,1,3052414
Chr01_4229971_4235626,0.102140189283076,0.080674781241321,0.6832368641410992,1,4229971
Chr01_4235627_5264100,0.188414441517516,0.0458668896528974,0.6734303412408303,1,4235627
Chr01_5264101_5264149,0.161162831373137,0.0685104912769339,0.6734303412408303,1,5264101
Chr01_5264150_5885231,0.0925664011397943,0.150636885235519,0.7587342061599562,1,5264150
Chr01_5885232_5886075,0.0881226004236936,0.115887194915498,0.6947013933653219,1,5885232
Chr01_5886076_6253003,0.0393495107728982,0.284342956782181,0.872787402684723,1,5886076
Chr01_6253004_6253851,0.0728881435753469,0.305163398460301,0.8921992194702721,1,6253004
Chr01_6253852_6811196,0.134299543787269,0.198850652975312,0.8431979560740182,1,6253852
Chr01_6811197_6811650,0.2171182696244,0.122092288068458,0.7038693956717729,1,6811197
Chr01_6811651_7107385,0.120468263593781,0.154689062574377,0.7710282962691604,1,6811651
Chr01_7107386_7117068,0.294598560257315,0.0536486333086025,0.6734303412408303,1,7107386
Chr01_7117069_8021093,0.17182536810013,0.0435674267328592,0.6734303412408303,1,7117069
Chr01_8021094_8021338,0.38639864307409,0.0535916685597682,0.6734303412408303,1,8021094
Chr01_8021339_8546533,0.190930860695247,0.0799383836305463,0.6832368641410992,1,8021339
Chr01_8546534_8548055,0.173679999002772,0.0990293528114033,0.6947013933653219,1,8546534
Chr01_8548056_9439189,0.116295707675818,0.220068020888043,0.8431979560740182,1,8548056
Chr01_9439190_9439923,0.218248246060007,0.140521541182577,0.7348679021416227,1,9439190
Chr01_9439924_10127710,0.0946608248148466,0.166772077831923,0.7838495177468128,1,9439924
Chr01_10127711_10127775,0.0697964073308638,0.168025128709113,0.7843904789005908,1,10127711
Chr01_10127776_10700451,0.0336839190226238,0.100666686432688,0.6947013933653219,1,10127776
Chr01_10700452_10700489,0.0196186487973238,0.258336077391907,0.872787402684723,1,10700452
Chr01_10700490_11189458,0.0180912207906938,0.441545300170674,0.9291610224125411,1,10700490
Chr01_11189459_11289027,0.0123578749121172,0.738178308838416,0.9410392824617534,1,11189459
Chr01_11289028_11965532,0.0191532088892997,0.867450014602565,0.9614593774432418,1,11289028
Chr01_11965533_11966198,0.0150175342624967,0.692956757951377,0.9291610224125411,1,11965533
Chr01_11966199_12330339,0.0149180426162735,0.923573485261197,0.977721045790891,1,11966199
Chr01_12330340_12330527,0.0511916677881904,0.79750781552602,0.9549966581881859,1,12330340
Chr01_12330528_13051606,0.076785981795028,0.672265909770575,0.9291610224125411,1,12330528
Chr01_13051607_13052006,0.102923878389395,0.667472700114569,0.9291610224125411,1,13051607
Chr01_13052007_13382483,0.0546717455030888,0.498246988848116,0.9291610224125411,1,13052007
Chr01_13382484_13382509,0.0556633183735201,0.509718689496551,0.9291610224125411,1,13382484
Chr01_13382510_13576339,0.0377376416302405,0.475197774669403,0.9291610224125411,1,13382510
Chr01_13576340_13576350,0.0389922929148089,0.57533816166967,0.9291610224125411,1,13576340
Chr01_13576351_14061355,0.0393177442697966,0.585806417900256,0.9291610224125411,1,13576351
Chr01_14061356_14061634,0.0212894224478398,0.402369640930268,0.9291610224125411,1,14061356
Chr01_14061635_14604721,0.0158383577627937,0.382524664533661,0.9254381622643665,1,14061635
Chr01_14604722_14607157,0.0321687188884615,0.193564033033571,0.8381935729100789,1,14604722
Chr01_14607158_15449572,0.0348208810638584,0.0880381397230802,0.6947013933653219,1,14607158
Chr01_15449573_15456448,0.0111964296899542,0.052235309893958,0.6734303412408303,1,15449573
Chr01_15456449_16406535,0.0180432586825766,0.0559337802342399,0.6734303412408303,1,15456449
Chr01_16406536_16454790,0.00792764187182891,0.0955713621114487,0.6947013933653219,1,16406536
Chr01_16454791_19216253,0.00917127954663735,0.0757993196691056,0.6734303412408303,1,16454791
Chr01_19216254_19216663,0.00766457573778903,0.126183398065492,0.70763323355917,1,19216254
Chr01_19216664_20661429,0.0130796968811059,0.134748375013577,0.7244617690336697,1,19216664
Chr01_20661430_20662913,0.00976688575618718,0.108837119356206,0.6947013933653219,1,20661430
Chr01_20662914_21251875,0.0135174783210408,0.173801815462425,0.7920397018930511,1,20662914
Chr01_21251876_21488109,0.045525488906108,0.115191819879768,0.6947013933653219,1,21251876
Chr01_21488110_22523058,0.0504393847668153,0.0759639106038414,0.6734303412408303,1,21488110
