Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.049499992235562,0.521734986537317,0.9957626649837992,1,1
Chr01_126238_809425,0.049499992235562,0.521734986537317,0.9957626649837992,1,126238
Chr01_809426_814269,0.111973271433205,0.388506660357626,0.9728650607861273,1,809426
Chr01_814270_1367747,0.0799588829565265,0.323009684735363,0.9566935716277484,1,814270
Chr01_1367748_1367899,0.0286488988371759,0.433179780324288,0.9823531985079234,1,1367748
Chr01_1367900_2042574,0.0418407941137495,0.312014598905758,0.9469732326308988,1,1367900
Chr01_2042575_2043251,0.0387894293939491,0.473265588468778,0.9957626649837992,1,2042575
Chr01_2043252_2231677,0.0464180310743612,0.872172565431952,0.9957626649837992,1,2043252
Chr01_2231678_2231705,0.0682492753276822,0.385844690186075,0.9728650607861273,1,2231678
Chr01_2231706_3033846,0.0610983483855815,0.361782953917867,0.9728650607861273,1,2231706
Chr01_3033847_3052413,0.0115603274954721,0.542743486535464,0.9957626649837992,1,3033847
Chr01_3052414_4229970,0.0440160936590986,0.127428886649014,0.7611716517857934,1,3052414
Chr01_4229971_4235626,0.046626139682306,0.14850725553539,0.7611716517857934,1,4229971
Chr01_4235627_5264100,0.100820366525703,0.076322998574153,0.7611716517857934,1,4235627
Chr01_5264101_5264149,0.0860514254701068,0.0668751467845242,0.7611716517857934,1,5264101
Chr01_5264150_5885231,0.0389111257955343,0.13947440410776,0.7611716517857934,1,5264150
Chr01_5885232_5886075,0.0332781334030354,0.102107794199298,0.7611716517857934,1,5885232
Chr01_5886076_6253003,0.0167934436998661,0.147979083866964,0.7611716517857934,1,5886076
Chr01_6253004_6253851,0.0496217987024211,0.132307907083219,0.7611716517857934,1,6253004
Chr01_6253852_6811196,0.0903594839721442,0.087240944594112,0.7611716517857934,1,6253852
Chr01_6811197_6811650,0.146601587054802,0.0516829765358178,0.7611716517857934,1,6811197
Chr01_6811651_7107385,0.0580075057865492,0.0652454448889182,0.7611716517857934,1,6811651
Chr01_7107386_7117068,0.197967681482535,0.0087271219090094,0.7584655817589477,1,7107386
Chr01_7117069_8021093,0.107688678289975,0.00812127522286823,0.7584655817589477,1,7117069
Chr01_8021094_8021338,0.242216390022579,0.0190232837393384,0.7584655817589477,1,8021094
Chr01_8021339_8546533,0.0934872261066942,0.022641861236365,0.7584655817589477,1,8021339
Chr01_8546534_8548055,0.0921424307765231,0.0335128324709008,0.7611716517857934,1,8546534
Chr01_8548056_9439189,0.0532655177233279,0.131581633450413,0.7611716517857934,1,8548056
Chr01_9439190_9439923,0.07951068796367,0.109187376680259,0.7611716517857934,1,9439190
Chr01_9439924_10127710,0.0280902319235399,0.147661979143415,0.7611716517857934,1,9439924
Chr01_10127711_10127775,0.0227091031922139,0.171003621831566,0.7660086164569299,1,10127711
Chr01_10127776_10700451,0.0168295844279785,0.173314004857139,0.7660086164569299,1,10127776
Chr01_10700452_10700489,0.0113441353847697,0.414734761223958,0.9728650607861273,1,10700452
Chr01_10700490_11189458,0.00607614800987499,0.692210949604731,0.9957626649837992,1,10700490
Chr01_11189459_11289027,0.00394882725673471,0.931342455725329,0.9957626649837992,1,11189459
Chr01_11289028_11965532,0.00483044230392907,0.676050526676301,0.9957626649837992,1,11289028
Chr01_11965533_11966198,0.00388899061967949,0.944134860150275,0.9957626649837992,1,11965533
Chr01_11966199_12330339,0.00370365011787388,0.875082567484055,0.9957626649837992,1,11966199
Chr01_12330340_12330527,0.014754586834277,0.9642804292284,0.9957626649837992,1,12330340
Chr01_12330528_13051606,0.0257764099702402,0.870183911325546,0.9957626649837992,1,12330528
Chr01_13051607_13052006,0.0395741234136073,0.896048948539059,0.9957626649837992,1,13051607
