Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.192303288880373,0.210721083922035,0.7605861348676535,1,1
Chr01_126238_809425,0.192303288880373,0.210721083922035,0.7605861348676535,1,126238
Chr01_809426_814269,0.282196883952001,0.124097252228677,0.7538626586451173,1,809426
Chr01_814270_1367747,0.321373429173473,0.141047502159808,0.7605861348676535,1,814270
Chr01_1367748_1367899,0.273878936570629,0.220599663120208,0.7605861348676535,1,1367748
Chr01_1367900_2042574,0.238074278699674,0.150004315923653,0.7605861348676535,1,1367900
Chr01_2042575_2043251,0.217138063501802,0.216330696585305,0.7605861348676535,1,2042575
Chr01_2043252_2231677,0.224569014584145,0.452647051115261,0.8598496804798522,1,2043252
Chr01_2231678_2231705,0.344156722052231,0.121274764644542,0.7538626586451173,1,2231678
Chr01_2231706_3033846,0.348015384856874,0.122007917475519,0.7538626586451173,1,2231706
Chr01_3033847_3052413,0.212207665021184,0.114900295916722,0.7429701567047496,1,3033847
Chr01_3052414_4229970,0.26037001288135,0.0165504324073394,0.6985770113568044,1,3052414
Chr01_4229971_4235626,0.258355840898809,0.0331961249951628,0.6985770113568044,1,4229971
Chr01_4235627_5264100,0.337233330938423,0.0223184104604632,0.6985770113568044,1,4235627
Chr01_5264101_5264149,0.234357041030965,0.0338308508750899,0.6985770113568044,1,5264101
Chr01_5264150_5885231,0.164087317617124,0.101338181339899,0.6985770113568044,1,5264150
Chr01_5885232_5886075,0.145087534311378,0.113523811544963,0.7390631812825142,1,5885232
Chr01_5886076_6253003,0.114590225334385,0.329374991176702,0.8065209311451002,1,5886076
Chr01_6253004_6253851,0.160586705912933,0.325458076428009,0.8048149331824408,1,6253004
Chr01_6253852_6811196,0.245473763154902,0.223112649981165,0.7605861348676535,1,6253852
Chr01_6811197_6811650,0.331763453615873,0.161364416135764,0.7605861348676535,1,6811197
Chr01_6811651_7107385,0.243805158529672,0.163154112839601,0.7605861348676535,1,6811651
Chr01_7107386_7117068,0.420557398916237,0.0920289554032523,0.6985770113568044,1,7107386
Chr01_7117069_8021093,0.320255547642594,0.0937741359069592,0.6985770113568044,1,7117069
Chr01_8021094_8021338,0.587414048046216,0.0780838644241939,0.6985770113568044,1,8021094
Chr01_8021339_8546533,0.389386524866396,0.103980376786976,0.6985770113568044,1,8021339
Chr01_8546534_8548055,0.332624019989876,0.11222267712119,0.7355965890751974,1,8546534
Chr01_8548056_9439189,0.241802542616931,0.188669029982763,0.7605861348676535,1,8548056
Chr01_9439190_9439923,0.401078018355667,0.0822885998479942,0.6985770113568044,1,9439190
Chr01_9439924_10127710,0.225618450787101,0.103112515248255,0.6985770113568044,1,9439924
Chr01_10127711_10127775,0.14219693432931,0.0921596919299443,0.6985770113568044,1,10127711
Chr01_10127776_10700451,0.0811375614808778,0.0407467423041133,0.6985770113568044,1,10127776
Chr01_10700452_10700489,0.0488840683900371,0.0996394908904944,0.6985770113568044,1,10700452
Chr01_10700490_11189458,0.073728267046714,0.176510814424348,0.7605861348676535,1,10700490
Chr01_11189459_11289027,0.0713169508300872,0.308014266052576,0.7972609133640539,1,11189459
Chr01_11289028_11965532,0.107257072713668,0.530338849026716,0.8796869811651022,1,11289028
Chr01_11965533_11966198,0.125297394505395,0.250868639568825,0.7834294833737167,1,11965533
Chr01_11966199_12330339,0.0869482745689458,0.363136042798445,0.8245900770915414,1,11966199
Chr01_12330340_12330527,0.147967110583399,0.313096455598453,0.8024691428184422,1,12330340
Chr01_12330528_13051606,0.158228482996169,0.296219006195178,0.7874742959677079,1,12330528
Chr01_13051607_13052006,0.196976958695687,0.275661214877193,0.7874742959677079,1,13051607
Chr01_13052007_13382483,0.181984498701224,0.208877518366955,0.7605861348676535,1,13052007
Chr01_13382484_13382509,0.183538946260726,0.216542259067786,0.7605861348676535,1,13382484
Chr01_13382510_13576339,0.152587728141334,0.185063565823933,0.7605861348676535,1,13382510
Chr01_13576340_13576350,0.111905588437641,0.201084044685411,0.7605861348676535,1,13576340
Chr01_13576351_14061355,0.115637498112349,0.207775751860849,0.7605861348676535,1,13576351
Chr01_14061356_14061634,0.0576409105975425,0.141550304839331,0.7605861348676535,1,14061356
Chr01_14061635_14604721,0.0620198582274892,0.101273901027175,0.6985770113568044,1,14061635
Chr01_14604722_14607157,0.0776871773188131,0.0652708443471856,0.6985770113568044,1,14604722
Chr01_14607158_15449572,0.0862145002475946,0.0331408406709466,0.6985770113568044,1,14607158
Chr01_15449573_15456448,0.0326393733610002,0.0212589740415713,0.6985770113568044,1,15449573
Chr01_15456449_16406535,0.0761766444359868,0.043000315047823,0.6985770113568044,1,15456449
Chr01_16406536_16454790,0.0408811535368446,0.0574778717179877,0.6985770113568044,1,16406536
Chr01_16454791_19216253,0.0444517526769243,0.0494464384876536,0.6985770113568044,1,16454791
Chr01_19216254_19216663,0.0357074669099599,0.0894552802557665,0.6985770113568044,1,19216254
Chr01_19216664_20661429,0.0494400576171143,0.077852891465703,0.6985770113568044,1,19216664
Chr01_20661430_20662913,0.0401158816561641,0.0639751205382924,0.6985770113568044,1,20661430
Chr01_20662914_21251875,0.0617213938076541,0.128548795156351,0.7605861348676535,1,20662914
Chr01_21251876_21488109,0.254213493102964,0.0949559309495808,0.6985770113568044,1,21251876
Chr01_21488110_22523058,0.215343325031818,0.0855810465246785,0.6985770113568044,1,21488110
Chr01_22523059_22523376,0.132713723586159,0.173721113086932,0.7605861348676535,1,22523059
Chr01_22523377_25610270,0.0470406308981897,0.350109592963796,0.8181300813597956,1,22523377
Chr01_25610271_25623774,0.0648627889009879,0.317956793073607,0.8048149331824408,1,25610271
Chr01_25623775_25991881,0.0746270759166223,0.507581633622516,0.8740053153190185,1,25623775
Chr01_25991882_26001088,0.120759928782013,0.562732855356704,0.8861174773350886,1,25991882
Chr01_26001089_26286066,0.105563930799408,0.522124706134621,0.8796869811651022,1,26001089
Chr01_26286067_26293474,0.109377930461447,0.539704800630423,0.8796869811651022,1,26286067
Chr01_26293475_26583692,0.0756351776739347,0.688046027981181,0.9351535558201615,1,26293475
Chr01_26583693_26647317,0.178846033686231,0.522259307700085,0.8796869811651022,1,26583693
Chr01_26647318_27308826,0.180582282993117,0.410349896131079,0.848644200804831,1,26647318
Chr01_27308827_27314420,0.0860849725724879,0.359273339298249,0.8245900770915414,1,27308827
Chr01_27314421_27701084,0.0337405299933946,0.426809823692941,0.848644200804831,1,27314421
Chr01_27701085_27712150,0.0370997943410151,0.424538539201258,0.848644200804831,1,27701085
Chr01_27712151_27987745,0.100410102747236,0.328468899993897,0.8065209311451002,1,27712151
Chr01_27987746_27996902,0.0869456604913412,0.263599052921982,0.7834294833737167,1,27987746
Chr01_27996903_28327995,0.0684488536749257,0.309073979997977,0.7972609133640539,1,27996903
Chr01_28327996_28328780,0.215474392224103,0.256519028775079,0.7834294833737167,1,28327996
Chr01_28328781_28712697,0.182195278364071,0.262379322271232,0.7834294833737167,1,28328781
Chr01_28712698_28712702,0.177108778528493,0.371433198507907,0.8276835390559824,1,28712698
Chr01_28712703_29260469,0.111287465397837,0.231593817623689,0.7605861348676535,1,28712703
Chr01_29260470_29264772,0.0903251578619391,0.193920479304766,0.7605861348676535,1,29260470
Chr01_29264773_29827856,0.0888027502500885,0.296275194184318,0.7874742959677079,1,29264773
