Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.782728396999856,0.617343511729845,0.9330648128115374,1,1
Chr01_126238_809425,0.782728396999856,0.617343511729845,0.9330648128115374,1,126238
Chr01_809426_814269,0.589774534967245,0.772291665969735,0.9674314652023039,1,809426
Chr01_814270_1367747,0.578870779940365,0.764987342554241,0.9674314652023039,1,814270
Chr01_1367748_1367899,0.302334705538057,0.800754596629646,0.9674314652023039,1,1367748
Chr01_1367900_2042574,0.29599190117842,0.889460446830469,0.9674314652023039,1,1367900
Chr01_2042575_2043251,0.537784977981449,0.993537862960148,0.9964577837561307,1,2042575
Chr01_2043252_2231677,0.499659206631249,0.589425312639583,0.9247213511411163,1,2043252
Chr01_2231678_2231705,0.949400545323494,0.788259483739489,0.9674314652023039,1,2231678
Chr01_2231706_3033846,0.968845823468011,0.868743705942264,0.9674314652023039,1,2231706
Chr01_3033847_3052413,0.92281641584365,0.97474040669106,0.9931654303285781,1,3033847
Chr01_3052414_4229970,0.293642134182511,0.757462464736833,0.9674314652023039,1,3052414
Chr01_4229971_4235626,0.156463001996859,0.876285279119111,0.9674314652023039,1,4229971
Chr01_4235627_5264100,0.239984410613827,0.860113900877823,0.9674314652023039,1,4235627
Chr01_5264101_5264149,0.186235138609738,0.837171064004814,0.9674314652023039,1,5264101
Chr01_5264150_5885231,0.480380667291536,0.324144765502978,0.8143984013652708,1,5264150
Chr01_5885232_5886075,0.455988065152734,0.209467772342027,0.7888562937112011,1,5885232
Chr01_5886076_6253003,0.595749081574659,0.171484270141642,0.7888562937112011,1,5886076
Chr01_6253004_6253851,0.955072235835843,0.192768010016002,0.7888562937112011,1,6253004
Chr01_6253852_6811196,0.938724379721301,0.140149461156568,0.7888562937112011,1,6253852
Chr01_6811197_6811650,0.954207800689207,0.193069521349248,0.7888562937112011,1,6811197
Chr01_6811651_7107385,0.587515203255879,0.216755030791787,0.7888562937112011,1,6811651
Chr01_7107386_7117068,0.869866672978053,0.224618352397841,0.7888562937112011,1,7107386
Chr01_7117069_8021093,0.726685892509623,0.37035481283062,0.8458939281119411,1,7117069
Chr01_8021094_8021338,0.707570058814719,0.229932451459145,0.7888562937112011,1,8021094
Chr01_8021339_8546533,0.410653970503742,0.63800370048085,0.9384056100665377,1,8021339
Chr01_8546534_8548055,0.493464700497168,0.957660219119127,0.9870139403583585,1,8546534
Chr01_8548056_9439189,0.378247211425501,0.915971081976729,0.9736509307392014,1,8548056
Chr01_9439190_9439923,0.66647269524978,0.835391099258061,0.9674314652023039,1,9439190
Chr01_9439924_10127710,0.61240981762843,0.715029563162312,0.9543700027145503,1,9439924
Chr01_10127711_10127775,0.717444784955012,0.701598006239095,0.9541206163594439,1,10127711
Chr01_10127776_10700451,0.274782222346113,0.671231195074432,0.9460504472551273,1,10127776
Chr01_10700452_10700489,0.343426533257488,0.615696374821118,0.9330648128115374,1,10700452
Chr01_10700490_11189458,0.213319626484,0.423644854475246,0.8757787561228969,1,10700490
Chr01_11189459_11289027,0.358664992657591,0.434808691021982,0.8769589974606014,1,11189459
Chr01_11289028_11965532,0.256117620397128,0.413576939305027,0.8751631182966715,1,11289028
Chr01_11965533_11966198,0.383628688089069,0.276185380651478,0.8103102438055162,1,11965533
Chr01_11966199_12330339,0.251545845601762,0.151730479785816,0.7888562937112011,1,11966199
Chr01_12330340_12330527,0.171517723366861,0.133657508856976,0.7888562937112011,1,12330340
Chr01_12330528_13051606,0.220797196520717,0.174314587635143,0.7888562937112011,1,12330528
Chr01_13051607_13052006,0.234375488634378,0.145373227122455,0.7888562937112011,1,13051607
Chr01_13052007_13382483,0.206108128693113,0.109368414576446,0.7888562937112011,1,13052007
Chr01_13382484_13382509,0.289452029031509,0.161386458723309,0.7888562937112011,1,13382484
Chr01_13382510_13576339,0.176157457123385,0.194051556124269,0.7888562937112011,1,13382510
Chr01_13576340_13576350,0.274052485975172,0.180660719966489,0.7888562937112011,1,13576340
Chr01_13576351_14061355,0.2065689733547,0.257760142609283,0.8061304422425808,1,13576351
Chr01_14061356_14061634,0.191206262724012,0.410975061127145,0.8746356516961765,1,14061356
Chr01_14061635_14604721,0.133444532879126,0.321534019525917,0.8143984013652708,1,14061635
Chr01_14604722_14607157,0.00857681692633526,0.0871059909989448,0.7888562937112011,1,14604722
Chr01_14607158_15449572,0.0305908523940919,0.164688925127403,0.7888562937112011,1,14607158
Chr01_15449573_15456448,0.00733233015893679,0.167589840660935,0.7888562937112011,1,15449573
Chr01_15456449_16406535,0.100663616814166,0.116270406815284,0.7888562937112011,1,15456449
Chr01_16406536_16454790,0.211100896169198,0.101006296888592,0.7888562937112011,1,16406536
Chr01_16454791_19216253,0.365856922450355,0.113592158244619,0.7888562937112011,1,16454791
Chr01_19216254_19216663,0.386201657142666,0.085113225935189,0.7888562937112011,1,19216254
Chr01_19216664_20661429,0.325107507127866,0.26646411270116,0.806500833983644,1,19216664
Chr01_20661430_20662913,0.339476770787252,0.261794283062654,0.806500833983644,1,20661430
Chr01_20662914_21251875,0.318511292426305,0.212191781818955,0.7888562937112011,1,20662914
Chr01_21251876_21488109,0.232784865300498,0.123700038540172,0.7888562937112011,1,21251876
Chr01_21488110_22523058,0.186549743980614,0.0652757892668351,0.7888562937112011,1,21488110
Chr01_22523059_22523376,0.418977217508358,0.0853152876342413,0.7888562937112011,1,22523059
Chr01_22523377_25610270,0.704982321540725,0.367509280305376,0.8414028259623081,1,22523377
