Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.110739479315336,0.420734537447186,0.9027868886478856,1,1
Chr01_126238_809425,0.110739479315336,0.420734537447186,0.9027868886478856,1,126238
Chr01_809426_814269,0.184258778430462,0.318076003279623,0.8408804838082851,1,809426
Chr01_814270_1367747,0.153293640780586,0.279125344234906,0.8000916332719823,1,814270
Chr01_1367748_1367899,0.0916064957074679,0.446599706413924,0.9043986314618753,1,1367748
Chr01_1367900_2042574,0.0916470937757235,0.348431017408888,0.8706226727423129,1,1367900
Chr01_2042575_2043251,0.102008198109677,0.487597824214713,0.906079840336855,1,2042575
Chr01_2043252_2231677,0.0832109934292846,0.998393084391474,0.998393084391474,1,2043252
Chr01_2231678_2231705,0.0891809510983857,0.437149381260604,0.9043986314618753,1,2231678
Chr01_2231706_3033846,0.0829280194519624,0.420627714248813,0.9027868886478856,1,2231706
Chr01_3033847_3052413,0.0258185522730884,0.431953276192169,0.9035361342391348,1,3033847
Chr01_3052414_4229970,0.107921398287901,0.0518864858320424,0.7471957222940409,1,3052414
Chr01_4229971_4235626,0.112873713773583,0.0731706085917756,0.7471957222940409,1,4229971
Chr01_4235627_5264100,0.211413807251891,0.0380056233315936,0.7471957222940409,1,4235627
Chr01_5264101_5264149,0.176193967996453,0.0568713418886279,0.7471957222940409,1,5264101
Chr01_5264150_5885231,0.0930607595632323,0.110266901623826,0.7471957222940409,1,5264150
Chr01_5885232_5886075,0.107021389841916,0.099675810768576,0.7471957222940409,1,5885232
Chr01_5886076_6253003,0.0471257925547037,0.266722062520003,0.8000916332719823,1,5886076
Chr01_6253004_6253851,0.0691507787621671,0.331455723617738,0.8542041522667176,1,6253004
Chr01_6253852_6811196,0.107087723584075,0.239804109354389,0.783726330346029,1,6253852
Chr01_6811197_6811650,0.172502194420708,0.137476137740238,0.75173270491269,1,6811197
Chr01_6811651_7107385,0.113277279814302,0.171104163885316,0.7760506390438267,1,6811651
Chr01_7107386_7117068,0.270953353259419,0.0713965543222532,0.7471957222940409,1,7107386
Chr01_7117069_8021093,0.168253923472654,0.0535940790429949,0.7471957222940409,1,7117069
Chr01_8021094_8021338,0.369211559680825,0.0733738197310615,0.7471957222940409,1,8021094
Chr01_8021339_8546533,0.173759530479459,0.112368100821147,0.7471957222940409,1,8021339
Chr01_8546534_8548055,0.186490165083066,0.149246827516626,0.75173270491269,1,8546534
Chr01_8548056_9439189,0.121119057261776,0.26025281687121,0.7975766055124517,1,8548056
Chr01_9439190_9439923,0.203986838932657,0.150608006076384,0.7526689823166355,1,9439190
Chr01_9439924_10127710,0.0828558437616481,0.213187670289953,0.779583675206688,1,9439924
Chr01_10127711_10127775,0.0725467585154476,0.222392937519911,0.779583675206688,1,10127711
Chr01_10127776_10700451,0.0372641094665522,0.133659017259036,0.747969126822703,1,10127776
Chr01_10700452_10700489,0.0247368239743637,0.313364801397813,0.8392572524028337,1,10700452
Chr01_10700490_11189458,0.0212706577200418,0.522320583792233,0.9138307351273043,1,10700490
Chr01_11189459_11289027,0.0143863997344173,0.85681841508308,0.9473354501127004,1,11189459
Chr01_11289028_11965532,0.0198594937220276,0.76003405972398,0.9374241367075915,1,11289028
Chr01_11965533_11966198,0.021344513738776,0.841656967189383,0.9444306509559873,1,11965533
Chr01_11966199_12330339,0.0193548630727202,0.920429583511857,0.9670862278386422,1,11966199
Chr01_12330340_12330527,0.0673352138377272,0.959458942168169,0.9847088724556897,1,12330340
Chr01_12330528_13051606,0.0835255570803988,0.870637257063053,0.9498828376474946,1,12330528
Chr01_13051607_13052006,0.0960467930003293,0.903159455496932,0.9652661057317582,1,13051607
Chr01_13052007_13382483,0.0466419205995565,0.711174851988309,0.9322810384674725,1,13052007
Chr01_13382484_13382509,0.0485110989312696,0.716161103364077,0.9322810384674725,1,13382484
Chr01_13382510_13576339,0.0365691760133749,0.701701637999361,0.9322810384674725,1,13382510
Chr01_13576340_13576350,0.0456887389603257,0.776225193712359,0.9374241367075915,1,13576340
Chr01_13576351_14061355,0.0448070658810054,0.780301871229965,0.9374241367075915,1,13576351
Chr01_14061356_14061634,0.0260304905863859,0.545563735644196,0.9209383271830408,1,14061356
Chr01_14061635_14604721,0.0168344084172449,0.563791538172216,0.9223051316765994,1,14061635
Chr01_14604722_14607157,0.042869876850963,0.287603694532221,0.8053410421332123,1,14604722
Chr01_14607158_15449572,0.0463317047670351,0.12570377355208,0.7471957222940409,1,14607158
Chr01_15449573_15456448,0.00964762318078243,0.0747018625914174,0.7471957222940409,1,15449573
Chr01_15456449_16406535,0.0156701707730205,0.0730968028679039,0.7471957222940409,1,15456449
Chr01_16406536_16454790,0.00709688496029758,0.120743677436735,0.7471957222940409,1,16406536
Chr01_16454791_19216253,0.0106023409539159,0.0995038849456494,0.7471957222940409,1,16454791
Chr01_19216254_19216663,0.00849992381732426,0.160235032266265,0.7681992868334891,1,19216254
Chr01_19216664_20661429,0.0135409547028788,0.179366219590986,0.779583675206688,1,19216664
Chr01_20661430_20662913,0.0102244232615608,0.147630283895086,0.75173270491269,1,20661430
Chr01_20662914_21251875,0.013916155731032,0.220331674180332,0.779583675206688,1,20662914
Chr01_21251876_21488109,0.0467276877431075,0.132017813045847,0.747969126822703,1,21251876
Chr01_21488110_22523058,0.0559702869389049,0.0775106240968654,0.7471957222940409,1,21488110
Chr01_22523059_22523376,0.0536109509827263,0.0698886709152377,0.7471957222940409,1,22523059
Chr01_22523377_25610270,0.0214130408275568,0.176346545285989,0.779583675206688,1,22523377
Chr01_25610271_25623774,0.0369032538012913,0.139590875647484,0.75173270491269,1,25610271
Chr01_25623775_25991881,0.020207765198489,0.121498544797767,0.7471957222940409,1,25623775
Chr01_25991882_26001088,0.0286200162967747,0.140045116159216,0.75173270491269,1,25991882
Chr01_26001089_26286066,0.0256738432449229,0.130310705570791,0.747969126822703,1,26001089
