Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.0814924612811006,0.409537806417036,0.9038564524666667,1,1
Chr01_126238_809425,0.0814924612811006,0.409537806417036,0.9038564524666667,1,126238
Chr01_809426_814269,0.0582957833854227,0.450490228145425,0.9047437874282773,1,809426
Chr01_814270_1367747,0.0554286736102633,0.454386685629208,0.9053938914727211,1,814270
Chr01_1367748_1367899,0.0440894090455398,0.704610935553447,0.9453332300104237,1,1367748
Chr01_1367900_2042574,0.0537489414609677,0.517164522013374,0.9161166505791094,1,1367900
Chr01_2042575_2043251,0.133184940411047,0.518074506859449,0.9161166505791094,1,2042575
Chr01_2043252_2231677,0.0424815827136914,0.819581366170111,0.9606628254124205,1,2043252
Chr01_2231678_2231705,0.0862875323343637,0.869139763104293,0.9796371697683385,1,2231678
Chr01_2231706_3033846,0.074315973352328,0.816930222814215,0.9606628254124205,1,2231706
Chr01_3033847_3052413,0.0478533969534581,0.967681076938414,0.9869300483942665,1,3033847
Chr01_3052414_4229970,0.0298210082051142,0.620304964058181,0.9170782571005794,1,3052414
Chr01_4229971_4235626,0.016198796074128,0.501642714154386,0.9109527086257067,1,4229971
Chr01_4235627_5264100,0.0322769757182386,0.457641838793007,0.9053938914727211,1,4235627
Chr01_5264101_5264149,0.011107676626612,0.614457806903302,0.9168103939366717,1,5264101
Chr01_5264150_5885231,0.0211467630469097,0.363060131049473,0.9038564524666667,1,5264150
Chr01_5885232_5886075,0.0315797394692039,0.300418658758595,0.9038564524666667,1,5885232
Chr01_5886076_6253003,0.0443993997061241,0.467077871818358,0.9076062210626265,1,5886076
Chr01_6253004_6253851,0.130915624578197,0.682706742040799,0.9414270203646177,1,6253004
Chr01_6253852_6811196,0.120586988996935,0.547814760856613,0.9161166505791094,1,6253852
Chr01_6811197_6811650,0.10149064555,0.42121333328102,0.9038564524666667,1,6811197
Chr01_6811651_7107385,0.037631402308305,0.608489837141517,0.9168103939366717,1,6811651
Chr01_7107386_7117068,0.132990679994859,0.314573297124325,0.9038564524666667,1,7107386
Chr01_7117069_8021093,0.12159008665451,0.362896527096363,0.9038564524666667,1,7117069
Chr01_8021094_8021338,0.187386706853088,0.408847518449098,0.9038564524666667,1,8021094
Chr01_8021339_8546533,0.0521597392025823,0.509838287073412,0.9154132096233684,1,8021339
Chr01_8546534_8548055,0.0538062640584731,0.892129971474119,0.9796371697683385,1,8546534
Chr01_8548056_9439189,0.0751237352412029,0.799591071088599,0.9585977586386715,1,8548056
Chr01_9439190_9439923,0.377444927455279,0.489383981100358,0.9109527086257067,1,9439190
Chr01_9439924_10127710,0.209751782719291,0.996168379752724,0.997996123220719,1,9439924
Chr01_10127711_10127775,0.317724044685753,0.823138471095282,0.9606628254124205,1,10127711
Chr01_10127776_10700451,0.0413343727573675,0.871571107680267,0.9796371697683385,1,10127776
Chr01_10700452_10700489,0.0307680547364604,0.87533766732487,0.9796371697683385,1,10700452
Chr01_10700490_11189458,0.0121526797980741,0.633251935175361,0.9210062339860495,1,10700490
Chr01_11189459_11289027,0.0243587312192591,0.40674564104991,0.9038564524666667,1,11189459
Chr01_11289028_11965532,0.026703798188696,0.275348993650619,0.9038564524666667,1,11289028
Chr01_11965533_11966198,0.083998362831323,0.258520954671761,0.9038564524666667,1,11965533
Chr01_11966199_12330339,0.0250083633766152,0.0914275405988166,0.9038564524666667,1,11966199
Chr01_12330340_12330527,0.0245351386637328,0.0966268161339848,0.9038564524666667,1,12330340
Chr01_12330528_13051606,0.0280246668954962,0.111354442393526,0.9038564524666667,1,12330528
Chr01_13051607_13052006,0.0482887600231206,0.11628385302611,0.9038564524666667,1,13051607
Chr01_13052007_13382483,0.0358106323251913,0.122688527804372,0.9038564524666667,1,13052007
Chr01_13382484_13382509,0.0580602584897274,0.183473306506749,0.9038564524666667,1,13382484
Chr01_13382510_13576339,0.0188111467283357,0.286966618945798,0.9038564524666667,1,13382510
Chr01_13576340_13576350,0.0366632076073381,0.212797593914529,0.9038564524666667,1,13576340
Chr01_13576351_14061355,0.0248082875273275,0.304801410559299,0.9038564524666667,1,13576351
