Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.212409754722026,0.462343446436182,0.9233314616473163,1,1
Chr01_126238_809425,0.212409754722026,0.462343446436182,0.9233314616473163,1,126238
Chr01_809426_814269,0.293348661753374,0.400584675681966,0.9233314616473163,1,809426
Chr01_814270_1367747,0.284435592570101,0.395547476838071,0.9233314616473163,1,814270
Chr01_1367748_1367899,0.180672533968619,0.599380808771492,0.9283670517585564,1,1367748
Chr01_1367900_2042574,0.188635053067104,0.504657054284617,0.9283670517585564,1,1367900
Chr01_2042575_2043251,0.152761128598453,0.714700944071566,0.9283670517585564,1,2042575
Chr01_2043252_2231677,0.16265516599958,0.825966151056803,0.9589843594630038,1,2043252
Chr01_2231678_2231705,0.170665190440316,0.552770439242184,0.9283670517585564,1,2231678
Chr01_2231706_3033846,0.164114795435501,0.542262680930904,0.9283670517585564,1,2231706
Chr01_3033847_3052413,0.0471069398237088,0.64129214032969,0.9283670517585564,1,3033847
Chr01_3052414_4229970,0.234140566709217,0.0870337439109622,0.6752162186588312,1,3052414
Chr01_4229971_4235626,0.250132473193347,0.0939018969147233,0.6752162186588312,1,4229971
Chr01_4235627_5264100,0.443212750219027,0.066557709004033,0.6752162186588312,1,4235627
Chr01_5264101_5264149,0.399682429499102,0.0947947868636183,0.6752162186588312,1,5264101
Chr01_5264150_5885231,0.214774820405656,0.186254640215713,0.7775379446134657,1,5264150
Chr01_5885232_5886075,0.227200216378086,0.163638935035779,0.7671369988006669,1,5885232
Chr01_5886076_6253003,0.128784053568585,0.318023842410143,0.8873143358207196,1,5886076
Chr01_6253004_6253851,0.186526162523346,0.353766435657173,0.9071358490786023,1,6253004
Chr01_6253852_6811196,0.272983864959251,0.266670825000722,0.8457181761614541,1,6253852
Chr01_6811197_6811650,0.33496228972723,0.160797555465402,0.7671369988006669,1,6811197
Chr01_6811651_7107385,0.219891289390074,0.225087752400588,0.8187644514078921,1,6811651
Chr01_7107386_7117068,0.446387959618444,0.0713579814955972,0.6752162186588312,1,7107386
Chr01_7117069_8021093,0.343737893923815,0.0547194404830633,0.6752162186588312,1,7117069
Chr01_8021094_8021338,0.615116608287826,0.0648242856681164,0.6752162186588312,1,8021094
Chr01_8021339_8546533,0.381341966219445,0.0771143165109947,0.6752162186588312,1,8021339
Chr01_8546534_8548055,0.433073920624874,0.084317493987714,0.6752162186588312,1,8546534
Chr01_8548056_9439189,0.288835204931666,0.181197381761835,0.7775379446134657,1,8548056
Chr01_9439190_9439923,0.360236068146048,0.117829625849977,0.70118004816189,1,9439190
Chr01_9439924_10127710,0.156220027167329,0.139864668395561,0.7314234298062944,1,9439924
Chr01_10127711_10127775,0.107216316281421,0.12744622245955,0.7187389611574487,1,10127711
Chr01_10127776_10700451,0.093942244929336,0.0815824604758684,0.6752162186588312,1,10127776
Chr01_10700452_10700489,0.0661861003985906,0.20949697348,0.8146001684524565,1,10700452
Chr01_10700490_11189458,0.0621704378551265,0.345673238961866,0.9071358490786023,1,10700490
