Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.157153557843599,0.361263200224427,0.851548971957578,1,1
Chr01_126238_809425,0.157153557843599,0.361263200224427,0.851548971957578,1,126238
Chr01_809426_814269,0.258013138544246,0.259041684500686,0.777125053502058,1,809426
Chr01_814270_1367747,0.234925362721142,0.235933837691093,0.7615307434315974,1,814270
Chr01_1367748_1367899,0.137293879604148,0.394720945395427,0.862041375764947,1,1367748
Chr01_1367900_2042574,0.144763332251194,0.281125878053148,0.8035438674293409,1,1367900
Chr01_2042575_2043251,0.150182821922109,0.397241637107985,0.862041375764947,1,2042575
Chr01_2043252_2231677,0.133617234435542,0.886620289254779,0.9589464266758461,1,2043252
Chr01_2231678_2231705,0.149215903527375,0.378672469207222,0.862041375764947,1,2231678
Chr01_2231706_3033846,0.138644342966415,0.359893921948213,0.851548971957578,1,2231706
Chr01_3033847_3052413,0.039718195747959,0.400460023500901,0.862949732893755,1,3033847
Chr01_3052414_4229970,0.151191676122974,0.04897051720457,0.7102765586805394,1,3052414
Chr01_4229971_4235626,0.158729731887905,0.0684326493562736,0.7102765586805394,1,4229971
Chr01_4235627_5264100,0.286167890349895,0.0417795911358932,0.7102765586805394,1,4235627
Chr01_5264101_5264149,0.21214968653786,0.052111148968942,0.7102765586805394,1,5264101
Chr01_5264150_5885231,0.119028994674203,0.087166891509979,0.7102765586805394,1,5264150
Chr01_5885232_5886075,0.136914288168058,0.0818344829970695,0.7102765586805394,1,5885232
Chr01_5886076_6253003,0.0777474403300957,0.193112547791027,0.7219090165469251,1,5886076
Chr01_6253004_6253851,0.118708420304893,0.247928786129556,0.7686754675089944,1,6253004
Chr01_6253852_6811196,0.169925910879278,0.182764378822802,0.7118625256869874,1,6253852
Chr01_6811197_6811650,0.232285649099361,0.112797549199343,0.7102765586805394,1,6811197
Chr01_6811651_7107385,0.145381824416992,0.153500460672274,0.7102765586805394,1,6811651
Chr01_7107386_7117068,0.337170552831408,0.0503610905411432,0.7102765586805394,1,7107386
Chr01_7117069_8021093,0.243612081206527,0.0436746385103471,0.7102765586805394,1,7117069
Chr01_8021094_8021338,0.477410982978114,0.069622139962774,0.7102765586805394,1,8021094
Chr01_8021339_8546533,0.234743702906316,0.0975553737746743,0.7102765586805394,1,8021339
Chr01_8546534_8548055,0.27111622173064,0.136050978495818,0.7102765586805394,1,8546534
Chr01_8548056_9439189,0.171024643907584,0.273521395807378,0.7932120478413962,1,8548056
Chr01_9439190_9439923,0.251692081330815,0.14223869059787,0.7102765586805394,1,9439190
Chr01_9439924_10127710,0.110349145219478,0.19890697427937,0.72932557235769,1,9439924
Chr01_10127711_10127775,0.0969959604739822,0.209768020360644,0.7490596846460309,1,10127711
Chr01_10127776_10700451,0.057634213072564,0.119379919914237,0.7102765586805394,1,10127776
Chr01_10700452_10700489,0.0397731717453655,0.294143169538607,0.8206851698205448,1,10700452
Chr01_10700490_11189458,0.0321042507771608,0.508881873087274,0.8920067902860015,1,10700490
Chr01_11189459_11289027,0.0235511787852597,0.808382461885575,0.9441000537229153,1,11189459
Chr01_11289028_11965532,0.0293671798270254,0.814184194057074,0.9441000537229153,1,11289028
Chr01_11965533_11966198,0.0380707916152386,0.815854021432309,0.9441000537229153,1,11965533
Chr01_11966199_12330339,0.0315938385009361,0.917013315282949,0.9695338281227901,1,11966199
Chr01_12330340_12330527,0.0811707784953461,0.953132599440088,0.9776504798115372,1,12330340
Chr01_12330528_13051606,0.100806963473036,0.946268760954005,0.9776504798115372,1,12330528
Chr01_13051607_13052006,0.111187261925522,0.983535725221915,0.9888876848645048,1,13051607
Chr01_13052007_13382483,0.0630683516573397,0.910919355533726,0.9695338281227901,1,13052007
Chr01_13382484_13382509,0.0655819532027189,0.912533475020963,0.9695338281227901,1,13382484
Chr01_13382510_13576339,0.0483489681003243,0.917865881169538,0.9695338281227901,1,13382510
Chr01_13576340_13576350,0.0547123843507683,0.945656748121523,0.9776504798115372,1,13576340
Chr01_13576351_14061355,0.0531678453253561,0.947368415071411,0.9776504798115372,1,13576351
Chr01_14061356_14061634,0.0305299436212047,0.67420208392566,0.9254224088307806,1,14061356
Chr01_14061635_14604721,0.0238012814754219,0.650057399979645,0.9254224088307806,1,14061635
Chr01_14604722_14607157,0.056713045405513,0.395428957457561,0.862041375764947,1,14604722
Chr01_14607158_15449572,0.0692113413696136,0.183224594150767,0.7118625256869874,1,14607158
Chr01_15449573_15456448,0.0167310797632833,0.109418182360408,0.7102765586805394,1,15449573
Chr01_15456449_16406535,0.0237399192675903,0.0986905685534596,0.7102765586805394,1,15456449
Chr01_16406536_16454790,0.0129608362176157,0.144601824434313,0.7102765586805394,1,16406536
Chr01_16454791_19216253,0.0194146026859937,0.117386644101908,0.7102765586805394,1,16454791
Chr01_19216254_19216663,0.0137403563062469,0.183385229940547,0.7118625256869874,1,19216254
Chr01_19216664_20661429,0.0176150965014751,0.189048120323708,0.718097039559722,1,19216664
Chr01_20661430_20662913,0.0131846832804261,0.154448651791561,0.7102765586805394,1,20661430
Chr01_20662914_21251875,0.0204118398167492,0.231270402570324,0.7615307434315974,1,20662914
Chr01_21251876_21488109,0.0687809801424067,0.141278600981631,0.7102765586805394,1,21251876
