Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.177813053442873,0.438877821362359,0.9055991956468642,1,1
Chr01_126238_809425,0.177813053442873,0.438877821362359,0.9055991956468642,1,126238
Chr01_809426_814269,0.268682300532075,0.344182490393155,0.887064056832736,1,809426
Chr01_814270_1367747,0.247326458776947,0.322567643167382,0.8695696746793932,1,814270
Chr01_1367748_1367899,0.133445539399306,0.529986148255424,0.9055991956468642,1,1367748
Chr01_1367900_2042574,0.15324380444396,0.399992690412303,0.9055991956468642,1,1367900
Chr01_2042575_2043251,0.156559393354373,0.540849535356414,0.9055991956468642,1,2042575
Chr01_2043252_2231677,0.144401216318571,0.953948349579084,0.9856480451085701,1,2043252
Chr01_2231678_2231705,0.149019717099752,0.472335112842734,0.9055991956468642,1,2231678
Chr01_2231706_3033846,0.138082855386712,0.4505936466164,0.9055991956468642,1,2231706
Chr01_3033847_3052413,0.0404501483095961,0.494505941856951,0.9055991956468642,1,3033847
Chr01_3052414_4229970,0.194189402841638,0.0589976425036215,0.6849801314519756,1,3052414
Chr01_4229971_4235626,0.201589561654166,0.0749508643616489,0.6968144763075531,1,4229971
Chr01_4235627_5264100,0.349283849828247,0.0455970690473605,0.6849801314519756,1,4235627
Chr01_5264101_5264149,0.273315335585499,0.0580750618713981,0.6849801314519756,1,5264101
Chr01_5264150_5885231,0.159079451347332,0.0997080974460775,0.6968144763075531,1,5264150
Chr01_5885232_5886075,0.175880611423511,0.0880137992021275,0.6968144763075531,1,5885232
Chr01_5886076_6253003,0.1027627815626,0.199599389051308,0.7557762948901894,1,5886076
Chr01_6253004_6253851,0.14921816480602,0.253085613299138,0.7969417229890378,1,6253004
Chr01_6253852_6811196,0.212394522401976,0.18362567484793,0.735271007654682,1,6253852
Chr01_6811197_6811650,0.282784998432228,0.115146318085031,0.6968144763075531,1,6811197
Chr01_6811651_7107385,0.183588815217257,0.166263198484338,0.72559163022023,1,6811651
