Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.327684783627921,0.585902777447793,0.9919367932025067,1,1
Chr01_126238_809425,0.327684783627921,0.585902777447793,0.9919367932025067,1,126238
Chr01_809426_814269,0.475411226846991,0.433080563605317,0.9821217200296886,1,809426
Chr01_814270_1367747,0.508766489390166,0.462694469876069,0.9821217200296886,1,814270
Chr01_1367748_1367899,0.862298251938173,0.33975703288812,0.9821217200296886,1,1367748
Chr01_1367900_2042574,0.869304561048921,0.289583040768581,0.9796955764948747,1,1367900
Chr01_2042575_2043251,0.688670157868622,0.433171775617386,0.9821217200296886,1,2042575
Chr01_2043252_2231677,0.410892795357864,0.565819996184894,0.9919367932025067,1,2043252
Chr01_2231678_2231705,0.17755419172111,0.514151496065699,0.9821217200296886,1,2231678
Chr01_2231706_3033846,0.208833559435169,0.574813426429569,0.9919367932025067,1,2231706
Chr01_3033847_3052413,0.113270335712487,0.949568472515984,0.9993230756607204,1,3033847
Chr01_3052414_4229970,0.573113322294825,0.394510914563889,0.9821217200296886,1,3052414
Chr01_4229971_4235626,0.737019722187139,0.435607277751684,0.9821217200296886,1,4229971
Chr01_4235627_5264100,0.733978673309192,0.601341583315021,0.9919367932025067,1,4235627
Chr01_5264101_5264149,0.5490436972531,0.660547770445663,0.9919367932025067,1,5264101
Chr01_5264150_5885231,0.27432172118188,0.895361914585204,0.9986076819435581,1,5264150
Chr01_5885232_5886075,0.314890371158061,0.758595180898291,0.9919367932025067,1,5885232
Chr01_5886076_6253003,0.342875920407433,0.591880556191819,0.9919367932025067,1,5886076
Chr01_6253004_6253851,0.321550051181548,0.453837345234257,0.9821217200296886,1,6253004
Chr01_6253852_6811196,0.332797470113262,0.464968108392289,0.9821217200296886,1,6253852
Chr01_6811197_6811650,0.288186735100884,0.65413918563714,0.9919367932025067,1,6811197
Chr01_6811651_7107385,0.316392885643537,0.528058829099928,0.9888132694162902,1,6811651
Chr01_7107386_7117068,0.506747237631154,0.888206676790773,0.9964991672787453,1,7107386
Chr01_7117069_8021093,0.596294689685703,0.909237242375592,0.9986076819435581,1,7117069
Chr01_8021094_8021338,0.740530181085383,0.789618903151626,0.9919367932025067,1,8021094
Chr01_8021339_8546533,0.610361192252353,0.818918966082825,0.9919367932025067,1,8021339
Chr01_8546534_8548055,0.43148162567865,0.785147277744298,0.9919367932025067,1,8546534
Chr01_8548056_9439189,0.549621399435226,0.715694295748249,0.9919367932025067,1,8548056
Chr01_9439190_9439923,0.762236374779432,0.377714387361207,0.9821217200296886,1,9439190
Chr01_9439924_10127710,0.700343416834682,0.52634313424717,0.9888132694162902,1,9439924
Chr01_10127711_10127775,0.758703270123763,0.67516832566013,0.9919367932025067,1,10127711
Chr01_10127776_10700451,0.692993433235633,0.395163521754111,0.9821217200296886,1,10127776
Chr01_10700452_10700489,0.508921641127652,0.503133168732282,0.9821217200296886,1,10700452
Chr01_10700490_11189458,0.523404185183076,0.556506171851116,0.9918381613914955,1,10700490
Chr01_11189459_11289027,0.447850892350995,0.790900087725851,0.9919367932025067,1,11189459
Chr01_11289028_11965532,0.644655374256028,0.954357741570864,0.9993230756607204,1,11289028
Chr01_11965533_11966198,0.775514878362118,0.70543171377548,0.9919367932025067,1,11965533
Chr01_11966199_12330339,0.630459159024493,0.828099965125591,0.9919367932025067,1,11966199
Chr01_12330340_12330527,0.710592487078278,0.912323842109568,0.9986076819435581,1,12330340
Chr01_12330528_13051606,0.661837535072574,0.958073095231288,0.9993230756607204,1,12330528
Chr01_13051607_13052006,0.763864582151228,0.83144283415844,0.9919367932025067,1,13051607
Chr01_13052007_13382483,0.824565110516323,0.77580363023839,0.9919367932025067,1,13052007
Chr01_13382484_13382509,0.788853917859348,0.814896460589841,0.9919367932025067,1,13382484
Chr01_13382510_13576339,0.693825693910814,0.682429576310208,0.9919367932025067,1,13382510
Chr01_13576340_13576350,0.620771110324629,0.644338387375899,0.9919367932025067,1,13576340
Chr01_13576351_14061355,0.651030603108501,0.675223219645464,0.9919367932025067,1,13576351
Chr01_14061356_14061634,0.560595763808764,0.57828701007722,0.9919367932025067,1,14061356
Chr01_14061635_14604721,0.605514438523888,0.496929897108877,0.9821217200296886,1,14061635
Chr01_14604722_14607157,0.577102204252148,0.194652733758606,0.8708374417363154,1,14604722
Chr01_14607158_15449572,0.684785622712303,0.120685367972393,0.8708374417363154,1,14607158
Chr01_15449573_15456448,0.615985757099436,0.105848238959943,0.8708374417363154,1,15449573
Chr01_15456449_16406535,0.705831765224927,0.0973517805635924,0.8708374417363154,1,15456449
Chr01_16406536_16454790,0.474712084332958,0.125679771462995,0.8708374417363154,1,16406536
Chr01_16454791_19216253,0.407710551499175,0.123869594781624,0.8708374417363154,1,16454791
Chr01_19216254_19216663,0.296083261420646,0.196205302006587,0.8708374417363154,1,19216254
Chr01_19216664_20661429,0.337450385418401,0.387236739417734,0.9821217200296886,1,19216664
Chr01_20661430_20662913,0.299535005637896,0.345448633870163,0.9821217200296886,1,20661430
Chr01_20662914_21251875,0.37787621325462,0.444704638384124,0.9821217200296886,1,20662914
Chr01_21251876_21488109,0.832200526349566,0.434520482177013,0.9821217200296886,1,21251876
Chr01_21488110_22523058,0.836899282093768,0.329792592030676,0.9821217200296886,1,21488110
Chr01_22523059_22523376,0.672313862010893,0.158453613076043,0.8708374417363154,1,22523059
Chr01_22523377_25610270,0.308188861221266,0.38233048491761,0.9821217200296886,1,22523377
Chr01_25610271_25623774,0.237139524665004,0.506783618413794,0.9821217200296886,1,25610271
Chr01_25623775_25991881,0.481998229265487,0.504329109023907,0.9821217200296886,1,25623775
Chr01_25991882_26001088,0.488453886146208,0.558324615172671,0.9918381613914955,1,25991882
Chr01_26001089_26286066,0.484135390936484,0.554299061327495,0.9918381613914955,1,26001089
Chr01_26286067_26293474,0.468944356103471,0.593452747757734,0.9919367932025067,1,26286067
Chr01_26293475_26583692,0.518351852302843,0.607238085090834,0.9919367932025067,1,26293475
Chr01_26583693_26647317,0.793935925251379,0.30562490442822,0.9796955764948747,1,26583693
Chr01_26647318_27308826,0.738245430198041,0.209612739240563,0.879653371286623,1,26647318
Chr01_27308827_27314420,0.719119932670872,0.131912694839232,0.8708374417363154,1,27308827
Chr01_27314421_27701084,0.506773082652677,0.128416690629437,0.8708374417363154,1,27314421
Chr01_27701085_27712150,0.71760267305955,0.199482071767773,0.8708374417363154,1,27701085
Chr01_27712151_27987745,0.751175066053363,0.13354217350891,0.8708374417363154,1,27712151
Chr01_27987746_27996902,0.653817848875329,0.138590365690968,0.8708374417363154,1,27987746
Chr01_27996903_28327995,0.430742799060166,0.297806289201932,0.9796955764948747,1,27996903
Chr01_28327996_28328780,0.669453236717681,0.461958618365929,0.9821217200296886,1,28327996
Chr01_28328781_28712697,0.729493202135215,0.494185155430863,0.9821217200296886,1,28328781
Chr01_28712698_28712702,0.609448952314674,0.429296657855221,0.9821217200296886,1,28712698
Chr01_28712703_29260469,0.500333757914865,0.58752266964562,0.9919367932025067,1,28712703
Chr01_29260470_29264772,0.449927085460871,0.532204451666004,0.9888132694162902,1,29260470
Chr01_29264773_29827856,0.545108477409319,0.464800933052613,0.9821217200296886,1,29264773
Chr01_29827857_29864780,0.497126568355259,0.303569346727876,0.9796955764948747,1,29827857
Chr01_29864781_30461232,0.444257787233129,0.158184616772385,0.8708374417363154,1,29864781
Chr01_30461233_30463952,0.534593356059726,0.365803897397399,0.9821217200296886,1,30461233
Chr01_30463953_31287140,0.719013579274197,0.415515616382228,0.9821217200296886,1,30463953
Chr01_31287141_31299042,0.898196971279892,0.258998128075543,0.9732295585967342,1,31287141
Chr01_31299043_32249075,0.725123570655392,0.496726115990408,0.9821217200296886,1,31299043
Chr01_32249076_32254238,0.770333368921032,0.353121295705839,0.9821217200296886,1,32249076
Chr01_32254239_32925441,0.745602074259314,0.395058675404107,0.9821217200296886,1,32254239
Chr01_32925442_32925676,0.867374140592218,0.461947514680973,0.9821217200296886,1,32925442
Chr01_32925677_33648211,0.735785499112228,0.422555390411145,0.9821217200296886,1,32925677
Chr01_33648212_33648861,0.729299026983087,0.419580387764516,0.9821217200296886,1,33648212
Chr01_33648862_33944256,0.805422947474188,0.454623995579698,0.9821217200296886,1,33648862
Chr01_33944257_33944395,0.772331476550424,0.451775588946465,0.9821217200296886,1,33944257
Chr01_33944396_34707623,0.76136270597625,0.447397258029022,0.9821217200296886,1,33944396
Chr01_34707624_34711948,0.604878906834803,0.663500894949977,0.9919367932025067,1,34707624
Chr01_34711949_35098398,0.652565983792406,0.60646506210498,0.9919367932025067,1,34711949
Chr01_35098399_35197978,0.557468891661358,0.791419010696752,0.9919367932025067,1,35098399
Chr01_35197979_35842906,0.533691190016444,0.820939712082254,0.9919367932025067,1,35197979
Chr01_35842907_35842941,0.377469326887624,0.945459566956452,0.9993230756607204,1,35842907
Chr01_35842942_36467175,0.412354960312341,0.99552657480964,0.9993230756607204,1,35842942
Chr01_36467176_36477457,0.403184456159708,0.916065547162707,0.9986076819435581,1,36467176
Chr01_36477458_36677915,0.680120912567576,0.634893357370315,0.9919367932025067,1,36477458
Chr01_36677916_36678639,0.881166836612569,0.544574525935946,0.9889142719557881,1,36677916
Chr01_36678640_37008510,0.794605026584339,0.57535569423084,0.9919367932025067,1,36678640
Chr01_37008511_37008685,0.757743918005866,0.492647839460444,0.9821217200296886,1,37008511
Chr01_37008686_37399402,0.565794265275778,0.452661380684683,0.9821217200296886,1,37008686
Chr01_37399403_37399747,0.427884568282773,0.457293241121005,0.9821217200296886,1,37399403
Chr01_37399748_38492440,0.579259439331488,0.352968876172124,0.9821217200296886,1,37399748
Chr01_38492441_38553272,0.803878519610794,0.712100268556105,0.9919367932025067,1,38492441
Chr01_38553273_41248221,0.788533751847468,0.778508098670504,0.9919367932025067,1,38553273
Chr01_41248222_41249634,0.571541801817177,0.461566312959747,0.9821217200296886,1,41248222
