Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.2417245235084,0.240945374490743,0.7604671620780913,1,1
Chr01_126238_809425,0.2417245235084,0.240945374490743,0.7604671620780913,1,126238
Chr01_809426_814269,0.333819300839638,0.188493491275936,0.7385671718407373,1,809426
Chr01_814270_1367747,0.338432327331224,0.186069327745198,0.7385671718407373,1,814270
Chr01_1367748_1367899,0.170885794726913,0.366334100742194,0.850926539830776,1,1367748
Chr01_1367900_2042574,0.19390291754475,0.251647528415695,0.7714591637081908,1,1367900
Chr01_2042575_2043251,0.203101106190404,0.341858924176035,0.8282506086999126,1,2042575
Chr01_2043252_2231677,0.20100647444995,0.837915279840242,0.961310235296258,1,2043252
Chr01_2231678_2231705,0.243076373048483,0.349368669398606,0.8366588106795806,1,2231678
Chr01_2231706_3033846,0.226373086242964,0.328581407148355,0.8276979896997168,1,2231706
Chr01_3033847_3052413,0.0826537185553774,0.335460355723315,0.8276979896997168,1,3033847
Chr01_3052414_4229970,0.213371140710792,0.0469830435334304,0.6934860750502686,1,3052414
Chr01_4229971_4235626,0.206259173882274,0.066526898144655,0.6934860750502686,1,4229971
Chr01_4235627_5264100,0.345950072182451,0.0355354388514334,0.6934860750502686,1,4235627
Chr01_5264101_5264149,0.273096150174605,0.0405868905377345,0.6934860750502686,1,5264101
Chr01_5264150_5885231,0.173223749026155,0.057912295184195,0.6934860750502686,1,5264150
Chr01_5885232_5886075,0.172009314700365,0.0512161206316161,0.6934860750502686,1,5885232
Chr01_5886076_6253003,0.108335461576822,0.121465532456024,0.7064082909624075,1,5886076
Chr01_6253004_6253851,0.167927358309589,0.167112942808129,0.7385671718407373,1,6253004
Chr01_6253852_6811196,0.249696699430641,0.112291923079844,0.7064082909624075,1,6253852
Chr01_6811197_6811650,0.307489271763596,0.0703046675580818,0.6980467492088128,1,6811197
Chr01_6811651_7107385,0.192172979742011,0.0991454321444981,0.7064082909624075,1,6811651
Chr01_7107386_7117068,0.441813738739263,0.0293987368849176,0.6934860750502686,1,7107386
Chr01_7117069_8021093,0.357787658488868,0.026523473519873,0.6934860750502686,1,7117069
Chr01_8021094_8021338,0.590395808676372,0.0499747171657819,0.6934860750502686,1,8021094
Chr01_8021339_8546533,0.292303930332246,0.0826236373690778,0.6980467492088128,1,8021339
Chr01_8546534_8548055,0.329643396121662,0.136897873370922,0.7064082909624075,1,8546534
Chr01_8548056_9439189,0.245356759517528,0.319842746795724,0.8276979896997168,1,8548056
Chr01_9439190_9439923,0.313804664580815,0.144988076712178,0.710808207193197,1,9439190
Chr01_9439924_10127710,0.1445307635087,0.20763998331573,0.7416195868681912,1,9439924
