Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.625127336356931,0.719368500688907,0.998002312568835,1,1
Chr01_126238_809425,0.625127336356931,0.719368500688907,0.998002312568835,1,126238
Chr01_809426_814269,0.894362348116326,0.509281333129424,0.9300676175002689,1,809426
Chr01_814270_1367747,0.91435704393567,0.512087971330724,0.9300676175002689,1,814270
Chr01_1367748_1367899,0.573296172702411,0.250130987312988,0.8952537886504746,1,1367748
Chr01_1367900_2042574,0.557332334281827,0.200484199086236,0.862889724356735,1,1367900
Chr01_2042575_2043251,0.743818532230925,0.307367961397459,0.9003145758534464,1,2042575
Chr01_2043252_2231677,0.85718977733014,0.385549461091419,0.9128148011511446,1,2043252
Chr01_2231678_2231705,0.448628530445768,0.327464615729045,0.9003145758534464,1,2231678
Chr01_2231706_3033846,0.506887439971501,0.376134368450871,0.9095743127402677,1,2231706
Chr01_3033847_3052413,0.25834252302963,0.677169360554265,0.985756122826723,1,3033847
Chr01_3052414_4229970,0.864568400554063,0.264959064693978,0.8955447210116505,1,3052414
Chr01_4229971_4235626,0.90049610905707,0.27324875500042,0.8955447210116505,1,4229971
Chr01_4235627_5264100,0.689239794009422,0.298199215114927,0.9003145758534464,1,4235627
Chr01_5264101_5264149,0.813676922344944,0.250708479998252,0.8952537886504746,1,5264101
Chr01_5264150_5885231,0.697321772992259,0.668561138716652,0.9853655456575107,1,5264150
Chr01_5885232_5886075,0.824817162229495,0.907325411419669,0.998002312568835,1,5885232
Chr01_5886076_6253003,0.789456130837795,0.968412999652484,0.998002312568835,1,5886076
Chr01_6253004_6253851,0.767381085903406,0.861943978492675,0.998002312568835,1,6253004
Chr01_6253852_6811196,0.725550476157107,0.774993407102295,0.998002312568835,1,6253852
Chr01_6811197_6811650,0.680562435516491,0.999010871466554,0.999433457929302,1,6811197
Chr01_6811651_7107385,0.736423395124112,0.857801714347899,0.998002312568835,1,6811651
Chr01_7107386_7117068,0.815914706615156,0.82088956679645,0.998002312568835,1,7107386
Chr01_7117069_8021093,0.905625018111149,0.674690684123311,0.985756122826723,1,7117069
Chr01_8021094_8021338,0.820888217238155,0.892202819919731,0.998002312568835,1,8021094
Chr01_8021339_8546533,0.81275148734148,0.592328189233899,0.9739829503382152,1,8021339
Chr01_8546534_8548055,0.927012091279919,0.492535640020514,0.9300676175002689,1,8546534
Chr01_8548056_9439189,0.976484437218087,0.343660453752739,0.9003145758534464,1,8548056
Chr01_9439190_9439923,0.991484687725096,0.230354579095618,0.880868574062905,1,9439190
Chr01_9439924_10127710,0.991645732539671,0.360270579439737,0.9037394063240752,1,9439924
Chr01_10127711_10127775,0.926318410141859,0.400233986592768,0.9152407493811893,1,10127711
Chr01_10127776_10700451,0.773650241926529,0.274557246935473,0.8955498984604008,1,10127776
Chr01_10700452_10700489,0.94209442555234,0.336029639809873,0.9003145758534464,1,10700452
Chr01_10700490_11189458,0.931325131976831,0.345880659290595,0.9003145758534464,1,10700490
Chr01_11189459_11289027,0.99797414576867,0.640060399492538,0.9853655456575107,1,11189459
Chr01_11289028_11965532,0.763882754016774,0.798294272754065,0.998002312568835,1,11289028
Chr01_11965533_11966198,0.608004040676402,0.545773141572069,0.9401415133130424,1,11965533
Chr01_11966199_12330339,0.785504613572594,0.684568562564874,0.985756122826723,1,11966199
