Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.233833823021427,0.408305385244967,0.905579195752596,1,1
Chr01_126238_809425,0.233833823021427,0.408305385244967,0.905579195752596,1,126238
Chr01_809426_814269,0.378845837245878,0.279057183355319,0.8614765305517428,1,809426
Chr01_814270_1367747,0.325511445664647,0.232165095598397,0.795870294915714,1,814270
Chr01_1367748_1367899,0.187048789879355,0.40422475406108,0.905579195752596,1,1367748
Chr01_1367900_2042574,0.201484871248147,0.291011555121933,0.880868466284219,1,1367900
Chr01_2042575_2043251,0.192124850229361,0.412241183756987,0.905579195752596,1,2042575
Chr01_2043252_2231677,0.190078380585364,0.892418462980934,0.954331438819736,1,2043252
Chr01_2231678_2231705,0.176467796734602,0.367225682989642,0.905579195752596,1,2231678
Chr01_2231706_3033846,0.163431550867119,0.346659099144706,0.905579195752596,1,2231706
Chr01_3033847_3052413,0.0378142403743769,0.394706070023749,0.905579195752596,1,3033847
Chr01_3052414_4229970,0.197428244320663,0.0411424900871474,0.6606032327667696,1,3052414
Chr01_4229971_4235626,0.188661839322597,0.0565726563640482,0.6606032327667696,1,4229971
Chr01_4235627_5264100,0.365383723264008,0.0347391126639627,0.6606032327667696,1,4235627
Chr01_5264101_5264149,0.304208013941576,0.0481066188052988,0.6606032327667696,1,5264101
Chr01_5264150_5885231,0.198512545974319,0.101263729357731,0.7032829171433523,1,5264150
Chr01_5885232_5886075,0.210259521792171,0.0875082698923121,0.7032829171433523,1,5885232
Chr01_5886076_6253003,0.114882240646072,0.211411663158819,0.795870294915714,1,5886076
Chr01_6253004_6253851,0.195924769021817,0.220781677370027,0.795870294915714,1,6253004
Chr01_6253852_6811196,0.282048481113392,0.156093751379717,0.7583445812649353,1,6253852
Chr01_6811197_6811650,0.38866700135755,0.101670031995157,0.7032829171433523,1,6811197
Chr01_6811651_7107385,0.228247818386199,0.138376666884615,0.7357026122698698,1,6811651
Chr01_7107386_7117068,0.388961431255549,0.0448131299805761,0.6606032327667696,1,7107386
Chr01_7117069_8021093,0.262186702375282,0.0428127100837081,0.6606032327667696,1,7117069
Chr01_8021094_8021338,0.549888280129027,0.063183122438477,0.6606032327667696,1,8021094
Chr01_8021339_8546533,0.355624830721528,0.0904023112832404,0.7032829171433523,1,8021339
Chr01_8546534_8548055,0.391044774047857,0.100909396268439,0.7032829171433523,1,8546534
Chr01_8548056_9439189,0.235023154690396,0.238695285567729,0.8043358742546362,1,8548056
Chr01_9439190_9439923,0.341416846483416,0.167826552213989,0.7583445812649353,1,9439190
Chr01_9439924_10127710,0.16732399453768,0.179946070615048,0.7757134665702744,1,9439924
Chr01_10127711_10127775,0.14024610883491,0.157592132735493,0.7583445812649353,1,10127711
Chr01_10127776_10700451,0.0908210918496137,0.104260022151798,0.7032829171433523,1,10127776
Chr01_10700452_10700489,0.055956812663318,0.289479635181419,0.880868466284219,1,10700452
Chr01_10700490_11189458,0.0446994014895308,0.477528754773512,0.9223400540981611,1,10700490
Chr01_11189459_11289027,0.0277283682217002,0.787908360651334,0.953252126473228,1,11189459
Chr01_11289028_11965532,0.0425514197312184,0.765201884314094,0.9528303616141368,1,11289028
Chr01_11965533_11966198,0.0497811811129795,0.844971070517659,0.954331438819736,1,11965533
Chr01_11966199_12330339,0.0505843927026774,0.935705366418125,0.9734671576315206,1,11966199
Chr01_12330340_12330527,0.111356424388012,0.975310495251335,0.9929490893143911,1,12330340
Chr01_12330528_13051606,0.140330658097086,0.864341652648156,0.954331438819736,1,12330528
Chr01_13051607_13052006,0.155305602258514,0.894434621805976,0.954331438819736,1,13051607
Chr01_13052007_13382483,0.0985922443480532,0.760159435231692,0.9528303616141368,1,13052007
Chr01_13382484_13382509,0.0979358400490971,0.77745201725139,0.9528303616141368,1,13382484
Chr01_13382510_13576339,0.0756199188024197,0.74394938055285,0.9528303616141368,1,13382510
Chr01_13576340_13576350,0.0786534107407781,0.842218602180551,0.954331438819736,1,13576340
Chr01_13576351_14061355,0.0797491690167409,0.856804743137779,0.954331438819736,1,13576351
Chr01_14061356_14061634,0.0359596882369253,0.598641350780884,0.9223400540981611,1,14061356
Chr01_14061635_14604721,0.0293196512142392,0.566998171663952,0.9223400540981611,1,14061635
Chr01_14604722_14607157,0.065309616349227,0.360030522724875,0.905579195752596,1,14604722
Chr01_14607158_15449572,0.104600227079146,0.171162413326255,0.7583445812649353,1,14607158
Chr01_15449573_15456448,0.0406142992297844,0.0989365905144543,0.7032829171433523,1,15449573
Chr01_15456449_16406535,0.044985763435449,0.0841393273043253,0.7032829171433523,1,15456449
Chr01_16406536_16454790,0.0274224561507382,0.130217490810436,0.7229317491103455,1,16406536
Chr01_16454791_19216253,0.0327591130223094,0.100079666216495,0.7032829171433523,1,16454791
Chr01_19216254_19216663,0.0270423856676307,0.15019972247688,0.7519229873014245,1,19216254
Chr01_19216664_20661429,0.0316558144803888,0.150759643248613,0.7519229873014245,1,19216664
Chr01_20661430_20662913,0.0255331838851679,0.127020749660175,0.7229317491103455,1,20661430
Chr01_20662914_21251875,0.0340594796332178,0.182231337535569,0.778857104532923,1,20662914
Chr01_21251876_21488109,0.108230542621453,0.110967315035158,0.7032829171433523,1,21251876
Chr01_21488110_22523058,0.108141831117831,0.0800514199903445,0.7025406297315474,1,21488110
Chr01_22523059_22523376,0.106051943847284,0.0940946362277509,0.7032829171433523,1,22523059
Chr01_22523377_25610270,0.0446833230649353,0.20199459750134,0.795870294915714,1,22523377
Chr01_25610271_25623774,0.06897074290243,0.167847314343961,0.7583445812649353,1,25610271
Chr01_25623775_25991881,0.0458210239624531,0.182742145193311,0.778857104532923,1,25623775
Chr01_25991882_26001088,0.0652753573058755,0.219260216030162,0.795870294915714,1,25991882
Chr01_26001089_26286066,0.0613809728449075,0.210937671442927,0.795870294915714,1,26001089
Chr01_26286067_26293474,0.080314381763903,0.18575177311745,0.778857104532923,1,26286067
Chr01_26293475_26583692,0.063789891431601,0.25187172008218,0.8236772187806275,1,26293475
Chr01_26583693_26647317,0.131951722294053,0.125057059956625,0.7229317491103455,1,26583693
Chr01_26647318_27308826,0.134375450004572,0.0655131471188985,0.6606032327667696,1,26647318
Chr01_27308827_27314420,0.0548921592004071,0.036377591613871,0.6606032327667696,1,27308827
Chr01_27314421_27701084,0.0191298769916759,0.0488635145999505,0.6606032327667696,1,27314421
Chr01_27701085_27712150,0.0185240184526449,0.0500297047250539,0.6606032327667696,1,27701085
Chr01_27712151_27987745,0.0661925658867912,0.0316936292265395,0.6606032327667696,1,27712151
Chr01_27987746_27996902,0.0650769594739273,0.0201678158616645,0.6606032327667696,1,27987746
Chr01_27996903_28327995,0.051535447901357,0.0249744124100625,0.6606032327667696,1,27996903
Chr01_28327996_28328780,0.159629646078635,0.0258359045712685,0.6606032327667696,1,28327996
Chr01_28328781_28712697,0.116754000005382,0.0250056652052185,0.6606032327667696,1,28328781
Chr01_28712698_28712702,0.0944741735659957,0.0435892385723549,0.6606032327667696,1,28712698
Chr01_28712703_29260469,0.0590138415355374,0.0385725517117199,0.6606032327667696,1,28712703
Chr01_29260470_29264772,0.046031471189155,0.0296322730044669,0.6606032327667696,1,29260470
Chr01_29264773_29827856,0.0542172704444683,0.0602651416596073,0.6606032327667696,1,29264773
Chr01_29827857_29864780,0.0338459178510429,0.0243830725718844,0.6606032327667696,1,29827857
Chr01_29864781_30461232,0.0522073696657762,0.00618372699246949,0.6575363035325891,1,29864781
Chr01_30461233_30463952,0.0667804321640118,0.0215280725518024,0.6606032327667696,1,30461233
Chr01_30463953_31287140,0.085753273294917,0.038391557294023,0.6606032327667696,1,30463953
Chr01_31287141_31299042,0.0997569627605995,0.0205378800218142,0.6606032327667696,1,31287141
Chr01_31299043_32249075,0.0717677138393598,0.0642561620596047,0.6606032327667696,1,31299043
Chr01_32249076_32254238,0.127530051577502,0.0335339882443076,0.6606032327667696,1,32249076
Chr01_32254239_32925441,0.176570898135987,0.0544548988569613,0.6606032327667696,1,32254239
Chr01_32925442_32925676,0.107361751982631,0.0810111038203915,0.7025406297315474,1,32925442
Chr01_32925677_33648211,0.102484077056189,0.0753014488748993,0.6819420916269772,1,32925677
Chr01_33648212_33648861,0.100550543992019,0.0739712550860547,0.6818461256063648,1,33648212
Chr01_33648862_33944256,0.139216053223957,0.0960416742957857,0.7032829171433523,1,33648862
Chr01_33944257_33944395,0.138830351674334,0.0453844466018074,0.6606032327667696,1,33944257
Chr01_33944396_34707623,0.136146878977468,0.0392994687820469,0.6606032327667696,1,33944396
Chr01_34707624_34711948,0.0724182764493091,0.19243558244862,0.795870294915714,1,34707624
Chr01_34711949_35098398,0.079798526859733,0.255869881951446,0.8300592441611316,1,34711949
Chr01_35098399_35197978,0.0257786875478618,0.320762592584978,0.9047812469996294,1,35098399
Chr01_35197979_35842906,0.0212600607872152,0.773033540636255,0.9528303616141368,1,35197979
Chr01_35842907_35842941,0.0269507332405964,0.82852479402562,0.954331438819736,1,35842907
Chr01_35842942_36467175,0.0951064020998968,0.632975669372502,0.9293882281552631,1,35842942
Chr01_36467176_36477457,0.146158484454061,0.531357685738984,0.9223400540981611,1,36467176
Chr01_36477458_36677915,0.106470091864909,0.58267465297043,0.9223400540981611,1,36477458
Chr01_36677916_36678639,0.098893270801309,0.516663188210994,0.9223400540981611,1,36677916
Chr01_36678640_37008510,0.0616056042500332,0.481265851258729,0.9223400540981611,1,36678640
Chr01_37008511_37008685,0.0382208122386393,0.354551689931415,0.905579195752596,1,37008511
Chr01_37008686_37399402,0.0410006983817095,0.324777069995202,0.9047812469996294,1,37008686
Chr01_37399403_37399747,0.0466947700851099,0.644823601260129,0.9334309873174971,1,37399403
Chr01_37399748_38492440,0.0539386322538388,0.658731396215525,0.937401851849078,1,37399748
Chr01_38492441_38553272,0.0547457186348222,0.845735623857586,0.954331438819736,1,38492441
Chr01_38553273_41248221,0.0661127818878102,0.589229493858272,0.9223400540981611,1,38553273
Chr01_41248222_41249634,0.181418974457017,0.917584228587782,0.9643017808451814,1,41248222
Chr01_41249635_41946984,0.186575396716595,0.905935408027005,0.9593440863617357,1,41249635
Chr01_41946985_41946999,0.425085526030566,0.76574793541845,0.9528303616141368,1,41946985
Chr01_41947000_42826924,0.21081927448859,0.730726570645369,0.9501431088418724,1,41947000
Chr01_42826925_42828044,0.458596168147714,0.318079759801604,0.9047812469996294,1,42826925
Chr01_42828045_44953517,0.309079763190323,0.315506763702102,0.9047812469996294,1,42828045
Chr01_44953518_50495391,0.309079763190323,0.315506763702102,0.9047812469996294,1,44953518
Chr02_1_4524,0.0488049448767008,0.86875328870469,0.954331438819736,2,1
Chr02_4525_349303,0.0488049448767008,0.86875328870469,0.954331438819736,2,4525
Chr02_349304_361275,0.0844311771740741,0.940182137525997,0.9734671576315206,2,349304
Chr02_361276_876244,0.0877487468801137,0.832569089755402,0.954331438819736,2,361276
Chr02_876245_880558,0.196509361379531,0.783369996385408,0.9528303616141368,2,876245
Chr02_880559_1380844,0.147999465317307,0.670603507259691,0.937401851849078,2,880559
Chr02_1380845_1380870,0.171368316666787,0.704438421186482,0.9406098605209069,2,1380845
Chr02_1380871_1588241,0.0803545620856701,0.48190886658717,0.9223400540981611,2,1380871
Chr02_1588242_1591077,0.143511410281243,0.451268360392912,0.9223400540981611,2,1588242
Chr02_1591078_2117143,0.116316594627337,0.43465944329866,0.9093619580594816,2,1591078
Chr02_2117144_2118662,0.0861598513155862,0.463450448432862,0.9223400540981611,2,2117144
Chr02_2118663_2439301,0.0542572455759258,0.491932644288453,0.9223400540981611,2,2118663
Chr02_2439302_2439318,0.0468380667601861,0.827618334116031,0.954331438819736,2,2439302
Chr02_2439319_3802076,0.0661831434679042,0.848489609588118,0.954331438819736,2,2439319
Chr02_3802077_3811171,0.178278084455918,0.596288143891166,0.9223400540981611,2,3802077
Chr02_3811172_4203782,0.169574041546125,0.792929669962161,0.954331438819736,2,3811172
Chr02_4203783_4204963,0.102490272559087,0.782227770545171,0.9528303616141368,2,4203783
Chr02_4204964_5059530,0.0563696008027259,0.618083249984743,0.9223400540981611,2,4204964
Chr02_5059531_5059566,0.0240269700037591,0.83037023969704,0.954331438819736,2,5059531
Chr02_5059567_5396611,0.0505691162702276,0.861716567851655,0.954331438819736,2,5059567
Chr02_5396612_5398283,0.0698225466376697,0.965497623889026,0.9877516422117822,2,5396612
Chr02_5398284_5923170,0.0948233412809683,0.985149836273335,0.9966050669276761,2,5398284
Chr02_5923171_5954021,0.0401661290273872,0.33155586643234,0.9047812469996294,2,5923171
Chr02_5954022_6493859,0.0263734028735506,0.424830899615724,0.905579195752596,2,5954022
Chr02_6493860_6498865,0.00967936699905058,0.487661650389492,0.9223400540981611,2,6493860
Chr02_6498866_6748647,0.0194808217618181,0.141768430466782,0.7454526810808263,2,6498866
