Marker,Intercept,Nigra,Nig_P_adj,CHR,BP
Chr01_1_126237,0.487232781214871,0.907286103128483,0.981949106364761,1,1
Chr01_126238_809425,0.487232781214871,0.907286103128483,0.981949106364761,1,126238
Chr01_809426_814269,0.944893986587511,0.393012147537959,0.972678718695353,1,809426
Chr01_814270_1367747,0.923914911172509,0.303239220410785,0.972678718695353,1,814270
Chr01_1367748_1367899,0.558617028621291,0.0807481012534299,0.7703001327778685,1,1367748
Chr01_1367900_2042574,0.892722419974533,0.0774895389613244,0.7703001327778685,1,1367900
Chr01_2042575_2043251,0.912242459814691,0.129849128858066,0.8396325426835752,1,2042575
Chr01_2043252_2231677,0.880767854720758,0.0821009545907446,0.7703001327778685,1,2043252
Chr01_2231678_2231705,0.620506114402185,0.0727679962317301,0.7703001327778685,1,2231678
Chr01_2231706_3033846,0.680638626423912,0.086826143650433,0.7898110909070277,1,2231706
Chr01_3033847_3052413,0.385457208706881,0.146863848973631,0.8839541098601564,1,3033847
Chr01_3052414_4229970,0.580034714164691,0.0914864374248405,0.8106714871812255,1,3052414
Chr01_4229971_4235626,0.888871614696408,0.152750478909946,0.9079640268125362,1,4229971
Chr01_4235627_5264100,0.98026114412627,0.249844301181483,0.972678718695353,1,4235627
Chr01_5264101_5264149,0.884300466347786,0.248925013416823,0.972678718695353,1,5264101
Chr01_5264150_5885231,0.366236480902604,0.806200383804906,0.9800271870725087,1,5264150
Chr01_5885232_5886075,0.483438792100242,0.886740626973064,0.981949106364761,1,5885232
Chr01_5886076_6253003,0.334760537306328,0.747106577064937,0.972678718695353,1,5886076
Chr01_6253004_6253851,0.137884300560732,0.663347648471204,0.972678718695353,1,6253004
Chr01_6253852_6811196,0.146695559354663,0.477613243002993,0.972678718695353,1,6253852
Chr01_6811197_6811650,0.196130404945323,0.733302038535054,0.972678718695353,1,6811197
Chr01_6811651_7107385,0.42310519185158,0.704439825821493,0.972678718695353,1,6811651
Chr01_7107386_7117068,0.113001521163251,0.28895474143532,0.972678718695353,1,7107386
Chr01_7117069_8021093,0.0818651338991414,0.445675700561233,0.972678718695353,1,7117069
Chr01_8021094_8021338,0.191047938203866,0.61926042582811,0.972678718695353,1,8021094
Chr01_8021339_8546533,0.454165853633944,0.570184120293775,0.972678718695353,1,8021339
