Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage,Del_P_adj,Nig_P_adj,Dos_P_adj,NigDos_P_adj,CHR,BP
Chr01_1_126237,0.82044472886489,0.603651141444449,0.970035705313104,0.530728489481548,0.829374190127254,0.954563269030016,0.9947405653762675,0.9981471369976775,0.9900545751459763,1,1
Chr01_126238_809425,0.940870650050662,0.584446643357643,0.949400786791002,0.616987648186669,0.808595112754409,0.954563269030016,0.9947405653762675,0.9981471369976775,0.9900545751459763,1,126238
Chr01_809426_814269,0.447230309643165,0.766461399352084,0.261253104204619,0.687797390537188,0.20882389306049,0.9598442461298655,0.9936111344390187,0.9981471369976775,0.8961180653663746,1,809426
Chr01_814270_1367747,0.455606685009704,0.554407044541429,0.144346198163337,0.665557948531714,0.110394286305198,0.954563269030016,0.9893837777618605,0.9981471369976775,0.7533603393648891,1,814270
Chr01_1367748_1367899,0.493439377840836,0.930828720585916,0.132770641839102,0.695731881972896,0.110162806400881,0.9848878659471553,0.9893837777618605,0.9981471369976775,0.7533603393648891,1,1367748
Chr01_1367900_2042574,0.493980026851059,0.861208556063211,0.131991195498826,0.692695449677988,0.106440181026636,0.9805883598979954,0.9893837777618605,0.9981471369976775,0.7533603393648891,1,1367900
Chr01_2042575_2043251,0.487955671045213,0.921689061375643,0.105959650455766,0.633601897509477,0.0871136788705852,0.9848878659471553,0.9893837777618605,0.9981471369976775,0.7501555616251427,1,2042575
Chr01_2043252_2231677,0.537389712964778,0.522549992470496,0.089744286139494,0.796340509883825,0.0998941625468103,0.954563269030016,0.9460533195664481,0.9981471369976775,0.7533603393648891,1,2043252
Chr01_2231678_2231705,0.56272830033801,0.478535222750266,0.129495898567189,0.783057889419723,0.122596936780744,0.954563269030016,0.9893837777618605,0.9981471369976775,0.7820772149966007,1,2231678
Chr01_2231706_3033846,0.563612234342809,0.453206007975332,0.1314787051647,0.790345759716648,0.123644866039426,0.954563269030016,0.9893837777618605,0.9981471369976775,0.7820772149966007,1,2231706
Chr01_3033847_3052413,0.409110546202324,0.343593315500752,0.0957479359934075,0.619399127459766,0.0931353446064005,0.954563269030016,0.9460533195664481,0.9981471369976775,0.7533603393648891,1,3033847
Chr01_3052414_4229970,0.254663022050924,0.448152763114245,0.0828843279075706,0.403949254374696,0.0618861945975542,0.954563269030016,0.9390306797057705,0.9981471369976775,0.645653530133279,1,3052414
Chr01_4229971_4235626,0.267892506848444,0.250123720371526,0.00662950105247222,0.45113971258566,0.00467217651604908,0.954563269030016,0.5655461686360989,0.9981471369976775,0.21518156037524558,1,4229971
Chr01_4235627_5264100,0.304193371009822,0.126424089320114,0.0063441566580456,0.458334224105776,0.00466112526483834,0.954563269030016,0.5655461686360989,0.9981471369976775,0.21518156037524558,1,4235627
Chr01_5264101_5264149,0.0974701964039481,0.0565294987066735,0.00396729805643212,0.210048092197848,0.00279153930327955,0.954563269030016,0.5320331234810385,0.9981471369976775,0.21518156037524558,1,5264101
Chr01_5264150_5885231,0.0987418158963496,0.0308289683117167,0.00479904910629887,0.201665532040251,0.00269676368020201,0.954563269030016,0.5320331234810385,0.9981471369976775,0.21518156037524558,1,5264150
Chr01_5885232_5886075,0.125626465202824,0.0588290527736334,0.109438466945031,0.230493806470345,"NA",0.954563269030016,0.9893837777618605,0.9981471369976775,NA,1,5885232
Chr01_5886076_6253003,0.106050524628694,0.0809195922442454,0.166186203009184,0.172525328497167,"NA",0.954563269030016,0.9893837777618605,0.9981471369976775,NA,1,5886076
Chr01_6253004_6253851,0.1105319606741,0.0262776357232193,0.467304079715592,0.172853391903163,"NA",0.954563269030016,0.9936111344390187,0.9981471369976775,NA,1,6253004
Chr01_6253852_6811196,0.0972224935073722,0.0384775575802555,0.579567046641913,0.149625378803924,"NA",0.954563269030016,0.9936111344390187,0.9981471369976775,NA,1,6253852
Chr01_6811197_6811650,0.104531519491106,0.0259917956405896,0.365495106891007,0.159645075245967,"NA",0.954563269030016,0.9936111344390187,0.9981471369976775,NA,1,6811197
Chr01_6811651_7107385,0.109526906152905,0.240837730232201,0.525916146394648,0.18448101126158,"NA",0.954563269030016,0.9936111344390187,0.9981471369976775,NA,1,6811651
Chr01_7107386_7117068,0.117747779270836,0.213399230255656,0.116371590695657,0.176863916639155,"NA",0.954563269030016,0.9893837777618605,0.9981471369976775,NA,1,7107386
Chr01_7117069_8021093,0.00286917345443379,0.333210679124616,0.357743207348962,0.00569425347604008,"NA",0.954563269030016,0.9936111344390187,0.1639945001099543,NA,1,7117069
Chr01_8021094_8021338,0.00302553213850002,0.711884530310948,0.443581017759815,0.00538391347826309,"NA",0.9561294319239092,0.9936111344390187,0.1639945001099543,NA,1,8021094
Chr01_8021339_8546533,0.00295649433958632,0.516252964393433,0.496425156207266,0.00720580574755179,"NA",0.954563269030016,0.9936111344390187,0.1886610959359014,NA,1,8021339
Chr01_8546534_8548055,0.0576973427920934,0.651023852008698,0.49293399792132,0.0991863509373876,"NA",0.954563269030016,0.9936111344390187,0.9866692904004373,NA,1,8546534
Chr01_8548056_9439189,0.0639236105679848,0.801174983023312,0.392358172382415,0.109876442615468,"NA",0.9620093624082912,0.9936111344390187,0.9981471369976775,NA,1,8548056
Chr01_9439190_9439923,0.096116465424039,0.728077753791577,0.110737310164493,0.11269372548071,"NA",0.9570030977083399,0.9893837777618605,0.9981471369976775,NA,1,9439190
Chr01_9439924_10127710,0.183732439150525,0.9320810404255,0.256485950625484,0.235146164955914,"NA",0.9848878659471553,0.9936111344390187,0.9981471369976775,NA,1,9439924
Chr01_10127711_10127775,0.171957547894931,0.858406171886772,0.483567066756456,0.211869629324314,"NA",0.9805883598979954,0.9936111344390187,0.9981471369976775,NA,1,10127711
Chr01_10127776_10700451,0.179861541706073,0.508445121728013,0.293383691628433,0.286926323457745,"NA",0.954563269030016,0.9936111344390187,0.9981471369976775,NA,1,10127776
