Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage,Del_P_adj,Nig_P_adj,Dos_P_adj,CHR,BP
Chr01_1_126237,0.758744120333027,0.580786917262876,0.332210155872629,0.802271971467822,Chr01_1_126237,0.9967476693387731,0.8856157958351896,0.97267879401104,1,1
Chr01_126238_809425,0.758744120333027,0.580786917262876,0.332210155872629,0.802271971467822,Chr01_126238_809425,0.9967476693387731,0.8856157958351896,0.97267879401104,1,126238
Chr01_809426_814269,0.880208618566509,0.664897396700647,0.379289060530907,0.539488235803089,Chr01_809426_814269,0.9967476693387731,0.9088592668353225,0.9414591064864368,1,809426
Chr01_814270_1367747,0.780266457008689,0.683675470583842,0.409807840593666,0.864155149792509,Chr01_814270_1367747,0.9967476693387731,0.9088592668353225,0.97267879401104,1,814270
Chr01_1367748_1367899,0.983280937204961,0.818156470112764,0.776865950625397,0.888705492014976,Chr01_1367748_1367899,0.9967476693387731,0.9818201983807624,0.97267879401104,1,1367748
Chr01_1367900_2042574,0.975070889756072,0.839040693529047,0.728852230890691,0.884331728081532,Chr01_1367900_2042574,0.9967476693387731,0.9818201983807624,0.97267879401104,1,1367900
Chr01_2042575_2043251,0.882314537535203,0.607938076401549,0.795548276224259,0.875779288337889,Chr01_2042575_2043251,0.9967476693387731,0.9818201983807624,0.97267879401104,1,2042575
Chr01_2043252_2231677,0.992824603756372,0.646005345261127,0.647136380639587,0.729451783687331,Chr01_2043252_2231677,0.9967476693387731,0.9818201983807624,0.97267879401104,1,2043252
Chr01_2231678_2231705,0.725806700307558,0.378114585027884,0.864366277302466,0.787870119893403,Chr01_2231678_2231705,0.9967476693387731,0.9821611105802418,0.97267879401104,1,2231678
Chr01_2231706_3033846,0.688149280120853,0.345359131619975,0.830980454342367,0.796090511146888,Chr01_2231706_3033846,0.9843814887975829,0.9818201983807624,0.97267879401104,1,2231706
Chr01_3033847_3052413,0.417871735287239,0.146530047774529,0.485533592879449,0.847843257344041,Chr01_3033847_3052413,0.9290913428986453,0.9580528832693459,0.97267879401104,1,3033847
Chr01_3052414_4229970,0.483064427704359,0.358000594634503,0.0871302445156701,0.938420899583763,Chr01_3052414_4229970,0.9843814887975829,0.8114593174185,0.9763366155050329,1,3052414
Chr01_4229971_4235626,0.325673394061128,0.289963419882564,0.103418678656827,0.111699270660523,Chr01_4229971_4235626,0.9838233202800778,0.8387430124964698,0.8883216556633224,1,4229971
Chr01_4235627_5264100,0.293119691066116,0.723760298142464,0.0790316904419422,0.142516756399124,Chr01_4235627_5264100,0.9967476693387731,0.8114593174185,0.8883216556633224,1,4235627
Chr01_5264101_5264149,0.295860174940147,0.734943792076207,0.0822224898349342,0.146299369688068,Chr01_5264101_5264149,0.9967476693387731,0.8114593174185,0.8883216556633224,1,5264101
Chr01_5264150_5885231,0.352759488687259,0.585004068397328,0.0507980766567624,0.1545646836325,Chr01_5264150_5885231,0.9967476693387731,0.8094836779861264,0.8883216556633224,1,5264150
