Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage,Del_P_adj,Nig_P_adj,Dos_P_adj,CHR,BP
Chr01_1_126237,0.48337076010418,0.424579828391401,0.138614152118904,0.845591669238807,Chr01_1_126237,0.9111814995306374,0.7736329672977622,0.9338008721450135,1,1
Chr01_126238_809425,0.48337076010418,0.424579828391401,0.138614152118904,0.845591669238807,Chr01_126238_809425,0.9111814995306374,0.7736329672977622,0.9338008721450135,1,126238
Chr01_809426_814269,0.938532153509331,0.459908025112518,0.1058816248469,0.691316289005695,Chr01_809426_814269,0.9215529643683976,0.7487852717110919,0.9250313783568629,1,809426
Chr01_814270_1367747,0.498354654806767,0.681247321745618,0.105557364919213,0.705729186937948,Chr01_814270_1367747,0.9744308296889391,0.7487852717110919,0.9250313783568629,1,814270
Chr01_1367748_1367899,0.669558026030525,0.958645119529213,0.123437583702022,0.714051307312706,Chr01_1367748_1367899,0.9937883247255161,0.7582475771311145,0.9250313783568629,1,1367748
Chr01_1367900_2042574,0.572167091360597,0.948817261953486,0.106604973958651,0.683527908020693,Chr01_1367900_2042574,0.9937883247255161,0.7487852717110919,0.9250313783568629,1,1367900
Chr01_2042575_2043251,0.626510625495348,0.84934978065273,0.145163473122537,0.661645895205659,Chr01_2042575_2043251,0.9937883247255161,0.7792794439544819,0.9250313783568629,1,2042575
Chr01_2043252_2231677,0.498375627078315,0.471606029586255,0.311789675234817,0.770229661557072,Chr01_2043252_2231677,0.9269000931459499,0.9012155023968464,0.9250313783568629,1,2043252
Chr01_2231678_2231705,0.2233222749271,0.152482487924953,0.11345231389562,0.689342388744234,Chr01_2231678_2231705,0.8431963134726368,0.7487852717110919,0.9250313783568629,1,2231678
Chr01_2231706_3033846,0.269351720961392,0.19245916647744,0.137751135299632,0.71110462769554,Chr01_2231706_3033846,0.8431963134726368,0.7736329672977622,0.9250313783568629,1,2231706
Chr01_3033847_3052413,0.162410717534456,0.0664764304074524,0.108550973139507,0.717107875566303,Chr01_3033847_3052413,0.8431963134726368,0.7487852717110919,0.9250313783568629,1,3033847
Chr01_3052414_4229970,0.285097888995451,0.264269370870653,0.0412220827445552,0.683980145159045,Chr01_3052414_4229970,0.8559519746941631,0.6185942225194834,0.9250313783568629,1,3052414
Chr01_4229971_4235626,0.914436678439926,0.282555559754601,0.0571119496220504,0.718412812353332,Chr01_4229971_4235626,0.8682236619931235,0.6208312613878407,0.9250313783568629,1,4229971
Chr01_4235627_5264100,0.964145605608004,0.797754420850795,0.153647944608833,0.785794937175991,Chr01_4235627_5264100,0.9848311010186398,0.7905434569389956,0.9250313783568629,1,4235627
Chr01_5264101_5264149,0.993863233501794,0.831334667677428,0.135047380548612,0.810209463877464,Chr01_5264101_5264149,0.9937883247255161,0.7736329672977622,0.9250313783568629,1,5264101
Chr01_5264150_5885231,0.97848717414337,0.860474118618896,0.158039303876705,0.805922900852613,Chr01_5264150_5885231,0.9937883247255161,0.7951069913254861,0.9250313783568629,1,5264150
Chr01_5885232_5886075,0.991014244476085,0.684625619410823,0.192276332653039,"NA",Chr01_5885232_5886075,0.9744308296889391,0.8156903868006335,NA,1,5885232
Chr01_5886076_6253003,0.836224212954862,0.645295321797875,0.630362665228173,"NA",Chr01_5886076_6253003,0.9586372771191156,0.9950831357609369,NA,1,5886076
Chr01_6253004_6253851,0.970449488468656,0.785978049291475,0.977414400860008,"NA",Chr01_6253004_6253851,0.9848311010186398,0.9950831357609369,NA,1,6253004
Chr01_6253852_6811196,0.709784404343975,0.634213455069678,0.860767582868928,"NA",Chr01_6253852_6811196,0.9570817684898014,0.9950831357609369,NA,1,6253852
Chr01_6811197_6811650,0.873171839444267,0.965018805731788,0.771210552751919,"NA",Chr01_6811197_6811650,0.9937883247255161,0.9950831357609369,NA,1,6811197
Chr01_6811651_7107385,0.83903281320917,0.755614108564509,0.723993210100757,"NA",Chr01_6811651_7107385,0.9848311010186398,0.9950831357609369,NA,1,6811651
Chr01_7107386_7117068,0.666338621539157,0.534263341550818,0.69054522436166,"NA",Chr01_7107386_7117068,0.9338716970317629,0.9950831357609369,NA,1,7107386
Chr01_7117069_8021093,0.374062627740194,0.237460448586672,0.618747131644242,0.212749230522177,Chr01_7117069_8021093,0.8447942353064873,0.9950831357609369,0.7623851826129842,1,7117069
Chr01_8021094_8021338,0.153599010069065,0.0988890617897271,0.747020929287596,"NA",Chr01_8021094_8021338,0.8431963134726368,0.9950831357609369,NA,1,8021094
Chr01_8021339_8546533,0.0954244416903519,0.0620527295952403,0.93094821911563,"NA",Chr01_8021339_8546533,0.8431963134726368,0.9950831357609369,NA,1,8021339
Chr01_8546534_8548055,0.102779516994707,0.0606312797319546,0.947194194471771,"NA",Chr01_8546534_8548055,0.8431963134726368,0.9950831357609369,NA,1,8546534
Chr01_8548056_9439189,0.332651685366508,0.172917608836968,0.732747328526394,"NA",Chr01_8548056_9439189,0.8431963134726368,0.9950831357609369,NA,1,8548056
Chr01_9439190_9439923,0.264923748163298,0.129993495420428,0.244362827239265,"NA",Chr01_9439190_9439923,0.8431963134726368,0.8800151185056505,NA,1,9439190
Chr01_9439924_10127710,0.481755695588169,0.258017241759391,0.372064266279172,"NA",Chr01_9439924_10127710,0.8559519746941631,0.9372269082052839,NA,1,9439924
Chr01_10127711_10127775,0.342518598787899,0.137635511387386,0.305886504889103,"NA",Chr01_10127711_10127775,0.8431963134726368,0.8967571347632256,NA,1,10127711
Chr01_10127776_10700451,0.244619516409635,0.0480227761570933,0.0768900513596153,"NA",Chr01_10127776_10700451,0.8431963134726368,0.6941865957655834,NA,1,10127776
Chr01_10700452_10700489,0.117041576010813,0.0158382769177724,0.182114150054691,"NA",Chr01_10700452_10700489,0.8431963134726368,0.8025826143143738,NA,1,10700452
Chr01_10700490_11189458,0.253256290817876,0.0526646089061845,0.514663215909958,0.544190256417573,Chr01_10700490_11189458,0.8431963134726368,0.9712049489519291,0.8656290607263986,1,10700490
Chr01_11189459_11289027,0.237965061107414,0.0984893273803203,0.789145600297923,"NA",Chr01_11189459_11289027,0.8431963134726368,0.9950831357609369,NA,1,11189459
Chr01_11289028_11965532,0.804240880983287,0.100335382224822,0.812429940444606,0.878084026548909,Chr01_11289028_11965532,0.8431963134726368,0.9950831357609369,0.9593302354110856,1,11289028
Chr01_11965533_11966198,0.307569946443545,0.14092338711802,0.73272348382427,"NA",Chr01_11965533_11966198,0.8431963134726368,0.9950831357609369,NA,1,11965533
Chr01_11966199_12330339,0.185380703828185,0.0688808210418166,0.592322006526511,"NA",Chr01_11966199_12330339,0.8431963134726368,0.9921646715384129,NA,1,11966199
Chr01_12330340_12330527,0.101394924655375,0.0423056149717802,0.395322145696987,"NA",Chr01_12330340_12330527,0.8431963134726368,0.9529645894319473,NA,1,12330340
