Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage,Del_P_adj,Nig_P_adj,Dos_P_adj,CHR,BP
Chr01_1_126237,0.582205767163472,0.675002262820368,0.356592082771837,0.961646524447285,Chr01_1_126237,0.9681077896962685,0.881805227939659,0.9896751804241725,1,1
Chr01_126238_809425,0.582205767163472,0.675002262820368,0.356592082771837,0.961646524447285,Chr01_126238_809425,0.9681077896962685,0.881805227939659,0.9896751804241725,1,126238
Chr01_809426_814269,0.664214963504908,0.6549814279214,0.250547565346613,0.992916940931888,Chr01_809426_814269,0.9681077896962685,0.7709775563881307,0.9945367075565729,1,809426
Chr01_814270_1367747,0.56728000087901,0.921570428095146,0.206216610346319,0.838965381469047,Chr01_814270_1367747,0.9810377103521434,0.7485346870881018,0.9589470987085539,1,814270
Chr01_1367748_1367899,0.797542396891066,0.495024166265888,0.36781615970428,0.803681184075565,Chr01_1367748_1367899,0.9351174644599892,0.8888163293880657,0.9431934187935469,1,1367748
Chr01_1367900_2042574,0.737196832865516,0.535826895576796,0.318624006809851,0.788708315666865,Chr01_1367900_2042574,0.9402248735521884,0.8461265468494549,0.9421535132674224,1,1367900
Chr01_2042575_2043251,0.843655922271746,0.417068816546526,0.435024065090222,0.802872083267882,Chr01_2042575_2043251,0.9256073832285485,0.9073659311746172,0.9431934187935469,1,2042575
Chr01_2043252_2231677,0.748574268317205,0.840238157147067,0.979367837402293,0.973690269540026,Chr01_2043252_2231677,0.9749733153312709,0.9945419111765804,0.9896751804241725,1,2043252
Chr01_2231678_2231705,0.487491220237575,0.601057427776018,0.586056521709607,0.875439436236427,Chr01_2231678_2231705,0.9568277246531824,0.9368599650908119,0.9662176270678462,1,2231678
Chr01_2231706_3033846,0.463254874867276,0.571288302206903,0.563616366276807,0.86837745255322,Chr01_2231706_3033846,0.9546483693948165,0.9314302713429955,0.9662176270678462,1,2231706
Chr01_3033847_3052413,0.306533492720605,0.499561480254653,0.443551874395134,0.76529366357834,Chr01_3033847_3052413,0.9351174644599892,0.9073659311746172,0.9388347667838723,1,3033847
Chr01_3052414_4229970,0.357395105333437,0.764659860186124,0.061318724384097,0.725019956240827,Chr01_3052414_4229970,0.974139284398873,0.6999961404351475,0.9385438700196947,1,3052414
Chr01_4229971_4235626,0.633911337565042,0.738449663478828,0.0863732907028651,0.363548492089639,Chr01_4229971_4235626,0.9681077896962685,0.6999961404351475,0.8664910589922401,1,4229971
Chr01_4235627_5264100,0.593273409736376,0.845614604838217,0.0669377113535914,0.364791977392123,Chr01_4235627_5264100,0.9749733153312709,0.6999961404351475,0.8664910589922401,1,4235627
Chr01_5264101_5264149,0.628250647179945,0.913430400162758,0.0639085237377204,0.393688035969357,Chr01_5264101_5264149,0.9810377103521434,0.6999961404351475,0.8664910589922401,1,5264101
Chr01_5264150_5885231,0.716346903088478,0.695951793848722,0.040947706231071,0.394251389763801,Chr01_5264150_5885231,0.9681077896962685,0.6999961404351475,0.8664910589922401,1,5264150
Chr01_5885232_5886075,0.206174161791764,0.735750161103373,0.0765690084201372,"NA",Chr01_5885232_5886075,0.9681077896962685,0.6999961404351475,NA,1,5885232
Chr01_5886076_6253003,0.221233835223452,0.704172499948759,0.229078655287682,"NA",Chr01_5886076_6253003,0.9681077896962685,0.7513186023786774,NA,1,5886076
Chr01_6253004_6253851,0.216757764854932,0.622625972826619,0.353452285952729,"NA",Chr01_6253004_6253851,0.967293922069926,0.8808693688978168,NA,1,6253004
Chr01_6253852_6811196,0.291216427079791,0.683968207964738,0.380148099039029,"NA",Chr01_6253852_6811196,0.9681077896962685,0.8890986208731415,NA,1,6253852
Chr01_6811197_6811650,0.14130507023279,0.426416505006632,0.160114612099668,"NA",Chr01_6811197_6811650,0.9256073832285485,0.7186748417876904,NA,1,6811197
Chr01_6811651_7107385,0.176883185930677,0.592409264510176,0.130857056597117,"NA",Chr01_6811651_7107385,0.9568277246531824,0.7186748417876904,NA,1,6811651
Chr01_7107386_7117068,0.211713991570224,0.761344146613564,0.0201337821221329,"NA",Chr01_7107386_7117068,0.9740726581673538,0.6999961404351475,NA,1,7107386
Chr01_7117069_8021093,0.0589472748927783,0.731056823291289,0.0176021369160883,0.123103796239769,Chr01_7117069_8021093,0.9681077896962685,0.6999961404351475,0.611806010932984,1,7117069
Chr01_8021094_8021338,0.402473902355763,0.857029129556493,0.0894299410066006,"NA",Chr01_8021094_8021338,0.9749733153312709,0.6999961404351475,NA,1,8021094
Chr01_8021339_8546533,0.240350752850087,0.691576636398984,0.142037099462274,"NA",Chr01_8021339_8546533,0.9681077896962685,0.7186748417876904,NA,1,8021339
Chr01_8546534_8548055,0.308780483136805,0.846956142167637,0.149392659973389,"NA",Chr01_8546534_8548055,0.9749733153312709,0.7186748417876904,NA,1,8546534
Chr01_8548056_9439189,0.372457596831114,0.981097436562585,0.31950647529976,"NA",Chr01_8548056_9439189,0.9942208400266458,0.8461265468494549,NA,1,8548056
Chr01_9439190_9439923,0.545435727959792,0.88190834881282,0.150000428229415,"NA",Chr01_9439190_9439923,0.9810377103521434,0.7186748417876904,NA,1,9439190
Chr01_9439924_10127710,0.471541188714963,0.940402693515843,0.202316999496808,"NA",Chr01_9439924_10127710,0.9835687187919802,0.7402757431608351,NA,1,9439924
Chr01_10127711_10127775,0.522966492253304,0.849973896166562,0.247792575949755,"NA",Chr01_10127711_10127775,0.9749733153312709,0.7661465511622076,NA,1,10127711
