Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage,Del_P_adj,Nig_P_adj,Dos_P_adj,CHR,BP
Chr01_1_126237,0.290793806273668,0.140071677545869,0.96596288636086,0.0975570881361432,Chr01_1_126237,0.7313082049819415,0.9918791215541132,0.5321192973873597,1,1
Chr01_126238_809425,0.290793806273668,0.140071677545869,0.96596288636086,0.0975570881361432,Chr01_126238_809425,0.7313082049819415,0.9918791215541132,0.5321192973873597,1,126238
Chr01_809426_814269,0.1603155192587,0.140191076788769,0.340722942524809,0.0526256374577804,Chr01_809426_814269,0.7313082049819415,0.9048839845837768,0.4726075309950907,1,809426
Chr01_814270_1367747,0.354290815555791,0.0260056886664849,0.274863752081212,0.072617120523694,Chr01_814270_1367747,0.6138145461337521,0.8963035439630754,0.49414968649255303,1,814270
Chr01_1367748_1367899,0.362946626957761,0.0130113277283792,0.0639872792050975,0.0570470635606115,Chr01_1367748_1367899,0.6138145461337521,0.7850746948625424,0.4726075309950907,1,1367748
Chr01_1367900_2042574,0.217680467718859,0.0327750440665354,0.031010987371503,0.05137234778535,Chr01_1367900_2042574,0.6411793854200272,0.6395105199953589,0.4726075309950907,1,1367900
Chr01_2042575_2043251,0.239303023692542,0.0433580027165791,0.0822482797090068,0.0583454252877869,Chr01_2042575_2043251,0.6411793854200272,0.8390363207665724,0.4726075309950907,1,2042575
Chr01_2043252_2231677,0.208643166835619,0.0620537726711428,0.111688679711928,0.0622576645266549,Chr01_2043252_2231677,0.6949858910656038,0.8803120500150305,0.4726075309950907,1,2043252
Chr01_2231678_2231705,0.22456333025393,0.0876685390297256,0.125984672099835,0.0708013025496987,Chr01_2231678_2231705,0.6949858910656038,0.8803120500150305,0.4939999973353978,1,2231678
Chr01_2231706_3033846,0.259562726085279,0.0692741112703111,0.145528944772832,0.0744180012915712,Chr01_2231706_3033846,0.6949858910656038,0.8803822755902786,0.49414968649255303,1,2231706
Chr01_3033847_3052413,0.313238696071921,0.0323512122101785,0.297859240347179,0.0650036451519838,Chr01_3033847_3052413,0.6411793854200272,0.8963035439630754,0.4726075309950907,1,3033847
Chr01_3052414_4229970,0.32000721777088,0.0221310046890747,0.25321404256892,0.0632594641428866,Chr01_3052414_4229970,0.6138145461337521,0.8963035439630754,0.4726075309950907,1,3052414
Chr01_4229971_4235626,0.133015113228494,0.0036390865742937,0.508216568600953,0.0236911786794839,Chr01_4229971_4235626,0.6138145461337521,0.9765383908569633,0.38279957129481884,1,4229971
