Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage,Del_P_adj,Nig_P_adj,Dos_P_adj,CHR,BP
Chr01_1_126237,0.77954025346941,0.475935279089632,0.778694072955423,0.936508860884146,Chr01_1_126237,0.7962763323230382,0.9670124687620468,0.9902827267104531,1,1
Chr01_126238_809425,0.77954025346941,0.475935279089632,0.778694072955423,0.936508860884146,Chr01_126238_809425,0.7962763323230382,0.9670124687620468,0.9902827267104531,1,126238
Chr01_809426_814269,0.93059519595948,0.59988421071989,0.569440686948743,0.978894747184663,Chr01_809426_814269,0.8658962136635515,0.9326686305979222,0.9902827267104531,1,809426
Chr01_814270_1367747,0.751831554725029,0.379792479367697,0.56036436711339,0.967132910303677,Chr01_814270_1367747,0.7402472561199308,0.9326686305979222,0.9902827267104531,1,814270
Chr01_1367748_1367899,0.618594364343878,0.242117839436502,0.28850611604589,0.958042245549282,Chr01_1367748_1367899,0.650608531998172,0.8714934291386021,0.9902827267104531,1,1367748
Chr01_1367900_2042574,0.671062591303309,0.271261581071824,0.22128656528638,0.96973086921177,Chr01_1367900_2042574,0.6606560925219089,0.8525334757319596,0.9902827267104531,1,1367900
Chr01_2042575_2043251,0.675231030917712,0.275294758768735,0.337862924994775,0.975851875346034,Chr01_2042575_2043251,0.6606560925219089,0.8800885273654725,0.9902827267104531,1,2042575
Chr01_2043252_2231677,0.853853175387615,0.465720586391443,0.464892470727841,0.990651521616035,Chr01_2043252_2231677,0.7894070348134552,0.9247926237753722,0.9926809794424718,1,2043252
Chr01_2231678_2231705,0.948547719580175,0.495071085235101,0.367310160074986,0.895846647903939,Chr01_2231678_2231705,0.8100653266483708,0.8911854154393677,0.9902827267104531,1,2231678
Chr01_2231706_3033846,0.965947257145254,0.420511722128746,0.418505585801124,0.916924761255583,Chr01_2231706_3033846,0.7709085861491553,0.9157285319424587,0.9902827267104531,1,2231706
Chr01_3033847_3052413,0.931442578529925,0.315735065580522,0.725998708624039,0.874403334255146,Chr01_3033847_3052413,0.6820732680825272,0.9633528879149865,0.9902827267104531,1,3033847
Chr01_3052414_4229970,0.826911223014213,0.264259059816989,0.318862947317295,0.930358408678452,Chr01_3052414_4229970,0.6606560925219089,0.8743605747353905,0.9902827267104531,1,3052414
Chr01_4229971_4235626,0.679459389501074,0.315399226889561,0.299217064618377,0.807704991601565,Chr01_4229971_4235626,0.6820732680825272,0.8714934291386021,0.9902827267104531,1,4229971
Chr01_4235627_5264100,0.569581498153595,0.276226003853545,0.456400656414302,0.760939545980227,Chr01_4235627_5264100,0.6606560925219089,0.9247926237753722,0.9902827267104531,1,4235627
Chr01_5264101_5264149,0.539905643660177,0.192229746153873,0.412767148541232,0.76984106671707,Chr01_5264101_5264149,0.6364438300248018,0.9157285319424587,0.9902827267104531,1,5264101
Chr01_5264150_5885231,0.540980767138774,0.12062744174738,0.934669265947875,0.81649926978414,Chr01_5264150_5885231,0.6020806071165102,0.9815746724793216,0.9902827267104531,1,5264150
Chr01_5885232_5886075,0.143354016636292,0.0839649300989523,0.918254250451674,"NA",Chr01_5885232_5886075,0.5541685386530851,0.9806580040600216,NA,1,5885232
Chr01_5886076_6253003,0.1061320491389,0.0545831763899125,0.827667140256301,"NA",Chr01_5886076_6253003,0.4843877875808273,0.9670124687620468,NA,1,5886076
Chr01_6253004_6253851,0.212889778559957,0.147325808925188,0.939054713091666,"NA",Chr01_6253004_6253851,0.6210690506603606,0.9815746724793216,NA,1,6253004
Chr01_6253852_6811196,0.0576935031963715,0.0486183154809368,0.59360491011184,"NA",Chr01_6253852_6811196,0.4843877875808273,0.9326686305979222,NA,1,6253852
Chr01_6811197_6811650,0.0900006025741587,0.0705574463595346,0.668532934582458,"NA",Chr01_6811197_6811650,0.5208233296339995,0.9436371952734696,NA,1,6811197
Chr01_6811651_7107385,0.0245842114539356,0.0185593690599361,0.807134454267585,"NA",Chr01_6811651_7107385,0.4843877875808273,0.9670124687620468,NA,1,6811651
Chr01_7107386_7117068,0.0819218465149047,0.0401390511179239,0.676427207772496,"NA",Chr01_7107386_7117068,0.4843877875808273,0.9462335801995264,NA,1,7107386
Chr01_7117069_8021093,0.579998190575596,0.0113091189321324,0.618117924015476,0.858861774320449,Chr01_7117069_8021093,0.4843877875808273,0.9326686305979222,0.9902827267104531,1,7117069
Chr01_8021094_8021338,0.0180495986205316,0.00971706122962185,0.888928214003024,"NA",Chr01_8021094_8021338,0.4843877875808273,0.9702874749011207,NA,1,8021094
