Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage,Del_P_adj,Nig_P_adj,Dos_P_adj,CHR,BP
Chr01_1_126237,0.746953904600251,0.985512101187376,0.471296971857121,0.942274231702216,Chr01_1_126237,0.9925259819465158,0.9664368427874074,0.9642606304419344,1,1
Chr01_126238_809425,0.746953904600251,0.985512101187376,0.471296971857121,0.942274231702216,Chr01_126238_809425,0.9925259819465158,0.9664368427874074,0.9642606304419344,1,126238
Chr01_809426_814269,0.796760530099492,0.929745981307927,0.395005360507154,0.98521565077149,Chr01_809426_814269,0.9925259819465158,0.9549195612966889,0.9887977215895842,1,809426
Chr01_814270_1367747,0.760958825921246,0.772447267123664,0.352346268275168,0.850973715263228,Chr01_814270_1367747,0.9744935937280363,0.9549195612966889,0.9118636320621675,1,814270
Chr01_1367748_1367899,0.978987028793964,0.342400269815003,0.547819384428013,0.821945733946931,Chr01_1367748_1367899,0.9202560745231552,0.9669419044638463,0.9037242053364647,1,1367748
Chr01_1367900_2042574,0.939187849545927,0.353125044829731,0.518326755922217,0.810198021746492,Chr01_1367900_2042574,0.9202560745231552,0.9669419044638463,0.8961782422142519,1,1367900
Chr01_2042575_2043251,0.94285095298169,0.231348658624608,0.697211292084644,0.810518996695023,Chr01_2042575_2043251,0.9202560745231552,0.9669419044638463,0.8961782422142519,1,2042575
Chr01_2043252_2231677,0.956326011980451,0.812957193165284,0.772794444183796,0.974692710801718,Chr01_2043252_2231677,0.9744935937280363,0.9669419044638463,0.9877002880889031,1,2043252
Chr01_2231678_2231705,0.644923513189906,0.902764989214016,0.73942176275771,0.86858561794478,Chr01_2231678_2231705,0.9925259819465158,0.9669419044638463,0.9217035048237837,1,2231678
Chr01_2231706_3033846,0.624904264070276,0.880003164133286,0.721838962774933,0.863260689495826,Chr01_2231706_3033846,0.9925259819465158,0.9669419044638463,0.9202119155389535,1,2231706
Chr01_3033847_3052413,0.496159864617953,0.890108073843261,0.684002711639988,0.771649023662101,Chr01_3033847_3052413,0.9925259819465158,0.9669419044638463,0.8857747528436196,1,3033847
Chr01_3052414_4229970,0.573149855757608,0.775638144727499,0.117188112379326,0.733234804718712,Chr01_3052414_4229970,0.9744935937280363,0.7471771253832,0.864257204078689,1,3052414
Chr01_4229971_4235626,0.606018157313188,0.855531158149718,0.128731322857701,0.45873431397543,Chr01_4229971_4235626,0.9912146711250365,0.7471771253832,0.8631546236481271,1,4229971
Chr01_4235627_5264100,0.552938025648292,0.749309564976286,0.126344129995794,0.458105673288019,Chr01_4235627_5264100,0.9744935937280363,0.7471771253832,0.8631546236481271,1,4235627
Chr01_5264101_5264149,0.596969878523663,0.758496536162153,0.111089473835857,0.480372505393616,Chr01_5264101_5264149,0.9744935937280363,0.7471771253832,0.8631546236481271,1,5264101
Chr01_5264150_5885231,0.640986466807642,0.829668635121677,0.10691878844736,0.483990207154905,Chr01_5264150_5885231,0.9812826138257412,0.7471771253832,0.8631546236481271,1,5264150
