Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage,Del_P_adj,Nig_P_adj,Dos_P_adj,CHR,BP
Chr01_1_126237,0.587302808447199,0.879346127987539,0.450830728635581,0.860012295218051,Chr01_1_126237,0.9973311027909202,0.9419725338115347,0.9434900077354683,1,1
Chr01_126238_809425,0.587302808447199,0.879346127987539,0.450830728635581,0.860012295218051,Chr01_126238_809425,0.9973311027909202,0.9419725338115347,0.9434900077354683,1,126238
Chr01_809426_814269,0.648797807217492,0.838483003976914,0.33308628132542,0.90431667983952,Chr01_809426_814269,0.9903879257419531,0.8578493578021961,0.952402129367865,1,809426
Chr01_814270_1367747,0.547336441625418,0.914697324503353,0.265132540782551,0.745542477551322,Chr01_814270_1367747,0.998339313562074,0.8086764341150509,0.9156416159876838,1,814270
Chr01_1367748_1367899,0.770959584953283,0.390752419421352,0.448385525416028,0.713194827558422,Chr01_1367748_1367899,0.9190134538848098,0.941019622419164,0.9156416159876838,1,1367748
Chr01_1367900_2042574,0.719663137039462,0.412030566688616,0.410725551098705,0.698934504329471,Chr01_1367900_2042574,0.9190134538848098,0.9337182264061712,0.9156416159876838,1,1367900
Chr01_2042575_2043251,0.829660723974531,0.326675871633861,0.555947446551581,0.720843317122073,Chr01_2042575_2043251,0.9190134538848098,0.9763514747045101,0.9156416159876838,1,2042575
Chr01_2043252_2231677,0.738351524750282,0.985754000377939,0.832892000875244,0.882623791020086,Chr01_2043252_2231677,0.998339313562074,0.9796459302531279,0.9434900077354683,1,2043252
Chr01_2231678_2231705,0.452280704584598,0.697781028050955,0.68104934032938,0.782502924671158,Chr01_2231678_2231705,0.980860653684532,0.9778124400980158,0.9307948685342965,1,2231678
Chr01_2231706_3033846,0.432248835412978,0.671986272106432,0.661532153064413,0.776269229230275,Chr01_2231706_3033846,0.9781760861417418,0.9778124400980158,0.925493799509493,1,2231706
Chr01_3033847_3052413,0.293363053926608,0.616333313059127,0.500129097272128,0.677518500636405,Chr01_3033847_3052413,0.9781760861417418,0.9698246234309694,0.9156416159876838,1,3033847
Chr01_3052414_4229970,0.344182105657053,0.938071504137769,0.0714761463562516,0.633125383256053,Chr01_3052414_4229970,0.998339313562074,0.6980840187368752,0.9124064578463766,1,3052414
Chr01_4229971_4235626,0.721741570113975,0.907253844254846,0.101094714786616,0.466252375201952,Chr01_4229971_4235626,0.998339313562074,0.6999242841658165,0.9124064578463766,1,4229971
Chr01_4235627_5264100,0.694040944930898,0.987125712523,0.0629031231632518,0.469595298770739,Chr01_4235627_5264100,0.998339313562074,0.6980840187368752,0.9124064578463766,1,4235627
Chr01_5264101_5264149,0.73489881965403,0.955192480755499,0.06460475846954,0.486631103913948,Chr01_5264101_5264149,0.998339313562074,0.6980840187368752,0.9124064578463766,1,5264101
Chr01_5264150_5885231,0.820985608077117,0.773038568079501,0.0552263812660556,0.494528379331196,Chr01_5264150_5885231,0.987566969858967,0.6980840187368752,0.9124064578463766,1,5264150
Chr01_5885232_5886075,0.225914558478351,0.795701639382409,0.0922894204738559,"NA",Chr01_5885232_5886075,0.9903879257419531,0.6980840187368752,NA,1,5885232
Chr01_5886076_6253003,0.265775596385589,0.818864915828264,0.322974917179193,"NA",Chr01_5886076_6253003,0.9903879257419531,0.8573627776828633,NA,1,5886076
Chr01_6253004_6253851,0.260386444459357,0.736080185880392,0.468219959669618,"NA",Chr01_6253004_6253851,0.9865424682107141,0.9535385038153384,NA,1,6253004
Chr01_6253852_6811196,0.319239962947603,0.763851059153181,0.470292762592309,"NA",Chr01_6253852_6811196,0.987566969858967,0.9535385038153384,NA,1,6253852
Chr01_6811197_6811650,0.148742426845213,0.45978376851394,0.188366454506677,"NA",Chr01_6811197_6811650,0.93566635719037,0.7630441491058746,NA,1,6811197
Chr01_6811651_7107385,0.172589370660328,0.595902695692206,0.146746798388965,"NA",Chr01_6811651_7107385,0.9743201602312408,0.7226572347653786,NA,1,6811651
