Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage,Del_P_adj,Nig_P_adj,Dos_P_adj,CHR,BP
Chr01_1_126237,0.756333631675921,0.698502955441578,0.222084297667304,0.826216929577876,Chr01_1_126237,0.97381502104141,0.8123129977314766,0.9482675648326718,1,1
Chr01_126238_809425,0.756333631675921,0.698502955441578,0.222084297667304,0.826216929577876,Chr01_126238_809425,0.97381502104141,0.8123129977314766,0.9482675648326718,1,126238
Chr01_809426_814269,0.790586010418887,0.797787605697744,0.127140339396724,0.879940812245727,Chr01_809426_814269,0.99866992638829,0.8004822684385847,0.973721777243024,1,809426
Chr01_814270_1367747,0.798449764654355,0.911877005713653,0.131003749294676,0.965799371450819,Chr01_814270_1367747,0.99866992638829,0.807076872893452,0.9883346901180048,1,814270
Chr01_1367748_1367899,0.972864421743279,0.434563414568455,0.201862318384948,0.987738242469307,Chr01_1367748_1367899,0.9372666006066862,0.8123129977314766,0.9909661452224746,1,1367748
Chr01_1367900_2042574,0.910925354293455,0.531457256086126,0.149255146186991,0.98557933357075,Chr01_1367900_2042574,0.9669288860730468,0.8123129977314766,0.9909661452224746,1,1367900
Chr01_2042575_2043251,0.982222625109548,0.424773217708809,0.208428871557434,0.98078610196046,Chr01_2042575_2043251,0.9372666006066862,0.8123129977314766,0.9909661452224746,1,2042575
Chr01_2043252_2231677,0.865829403577782,0.871512516571738,0.504390878907872,0.870100385973116,Chr01_2043252_2231677,0.99866992638829,0.8744253615874839,0.973721777243024,1,2043252
Chr01_2231678_2231705,0.568987811280157,0.507068697125661,0.196137626236758,0.937645458971968,Chr01_2231678_2231705,0.9647748814824418,0.8123129977314766,0.9808359330656762,1,2231678
Chr01_2231706_3033846,0.579582788456051,0.517974082453354,0.198685471077074,0.933290834916815,Chr01_2231706_3033846,0.9647748814824418,0.8123129977314766,0.9795565344255118,1,2231706
Chr01_3033847_3052413,0.449006235987483,0.505859157904192,0.151997861552115,0.9803871446366,Chr01_3033847_3052413,0.9647748814824418,0.8123129977314766,0.9909661452224746,1,3033847
Chr01_3052414_4229970,0.469421133581864,0.690736480259122,0.0278722353352292,0.932256780198203,Chr01_3052414_4229970,0.97381502104141,0.7398556317343963,0.9795565344255118,1,3052414
Chr01_4229971_4235626,0.721653646815136,0.76479695773977,0.0492679704997495,0.441895196119222,Chr01_4229971_4235626,0.987230970129756,0.7398556317343963,0.6851607333767735,1,4229971
Chr01_4235627_5264100,0.672345644732437,0.937344953596568,0.0500614607916188,0.470256548775893,Chr01_4235627_5264100,0.99866992638829,0.7398556317343963,0.6974336254792229,1,4235627
Chr01_5264101_5264149,0.704627869536622,0.834878211196805,0.0544654759609518,0.502399666029011,Chr01_5264101_5264149,0.99866992638829,0.7398556317343963,0.7207322311724598,1,5264101
Chr01_5264150_5885231,0.702068947147155,0.814034800229304,0.115254630970584,0.506925745079696,Chr01_5264150_5885231,0.99866992638829,0.7930795606666429,0.7237286094963143,1,5264150
Chr01_5885232_5886075,0.583807248978647,0.651217705189243,0.109779085362753,"NA",Chr01_5885232_5886075,0.97381502104141,0.7930795606666429,NA,1,5885232
Chr01_5886076_6253003,0.824368905911897,0.556338577774191,0.420674250384487,"NA",Chr01_5886076_6253003,0.97381502104141,0.8526265360106559,NA,1,5886076
Chr01_6253004_6253851,0.848241728921356,0.605258561618127,0.500266458933007,"NA",Chr01_6253004_6253851,0.97381502104141,0.8730994306176876,NA,1,6253004
Chr01_6253852_6811196,0.824065868429747,0.682299728354544,0.431990974212117,"NA",Chr01_6253852_6811196,0.97381502104141,0.8526265360106559,NA,1,6253852
Chr01_6811197_6811650,0.522588544693255,0.989090010266261,0.208815264137086,"NA",Chr01_6811197_6811650,0.99866992638829,0.8123129977314766,NA,1,6811197
Chr01_6811651_7107385,0.452202067270157,0.96056766932493,0.111590678626403,"NA",Chr01_6811651_7107385,0.99866992638829,0.7930795606666429,NA,1,6811651
