Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage,Del_P_adj,Nig_P_adj,Dos_P_adj,CHR,BP
Chr01_1_126237,0.579353037297916,0.137732909827787,0.512221238031878,0.0880524954649105,Chr01_1_126237,0.992552150504541,0.9614016507238432,0.996337677809091,1,1
Chr01_126238_809425,0.579353037297916,0.137732909827787,0.512221238031878,0.0880524954649105,Chr01_126238_809425,0.992552150504541,0.9614016507238432,0.996337677809091,1,126238
Chr01_809426_814269,0.807437966650681,0.273084071626109,0.590327195120656,0.289740840216113,Chr01_809426_814269,0.992552150504541,0.9614016507238432,0.996337677809091,1,809426
Chr01_814270_1367747,0.648792310071358,0.151274515529182,0.643420551653901,0.115352220086235,Chr01_814270_1367747,0.992552150504541,0.9614016507238432,0.996337677809091,1,814270
Chr01_1367748_1367899,0.51205552303806,0.254866974168973,0.947158148642526,0.102648380441254,Chr01_1367748_1367899,0.992552150504541,0.9856135801525019,0.996337677809091,1,1367748
Chr01_1367900_2042574,0.525420601711547,0.212103048441576,0.880385343327112,0.098918355493943,Chr01_1367900_2042574,0.992552150504541,0.9856135801525019,0.996337677809091,1,1367900
Chr01_2042575_2043251,0.422715553684421,0.226043997014736,0.887158329473099,0.079652936490339,Chr01_2042575_2043251,0.992552150504541,0.9856135801525019,0.996337677809091,1,2042575
Chr01_2043252_2231677,0.447161815197794,0.122850666131201,0.4802289202748,0.0755723248263479,Chr01_2043252_2231677,0.992552150504541,0.9614016507238432,0.996337677809091,1,2043252
Chr01_2231678_2231705,0.551192004206103,0.138629087821914,0.738025510843063,0.0958921141926143,Chr01_2231678_2231705,0.992552150504541,0.9698859813585182,0.996337677809091,1,2231678
Chr01_2231706_3033846,0.601807640415185,0.115005430238468,0.787792426825935,0.0991825309226508,Chr01_2231706_3033846,0.992552150504541,0.9712568646515554,0.996337677809091,1,2231706
Chr01_3033847_3052413,0.573781438809304,0.162444420065072,0.717226838367301,0.0983493583395088,Chr01_3033847_3052413,0.992552150504541,0.9698859813585182,0.996337677809091,1,3033847
Chr01_3052414_4229970,0.626305314262058,0.142640783049216,0.790679334605409,0.102545780168282,Chr01_3052414_4229970,0.992552150504541,0.971377588918399,0.996337677809091,1,3052414
Chr01_4229971_4235626,0.0832498908656361,0.0791992665034898,0.588627381311792,0.0102409599630759,Chr01_4229971_4235626,0.992552150504541,0.9614016507238432,0.996337677809091,1,4229971
Chr01_4235627_5264100,0.102015664923612,0.014673096231554,0.60949351982923,0.00733771443303282,Chr01_4235627_5264100,0.992552150504541,0.9614016507238432,0.996337677809091,1,4235627
Chr01_5264101_5264149,0.16251320925123,0.00407505129706053,0.499781356967387,0.00861251941809083,Chr01_5264101_5264149,0.557117727326704,0.9614016507238432,0.996337677809091,1,5264101
Chr01_5264150_5885231,0.209821834872066,0.00105640160784514,0.144084422982321,0.00778359009792063,Chr01_5264150_5885231,0.25274408467694975,0.9614016507238432,0.996337677809091,1,5264150
