Marker,Intercept,Deltoides,Del_P_adj,CHR,BP
Chr01_1_126237,0.075585722621271,0.610979514130904,0.9061746269914538,1,1
Chr01_126238_809425,0.075585722621271,0.610979514130904,0.9061746269914538,1,126238
Chr01_809426_814269,0.075585722621271,0.610979514130904,0.9061746269914538,1,809426
Chr01_814270_1367747,0.075585722621271,0.610979514130904,0.9061746269914538,1,814270
Chr01_1367748_1367899,0.075585722621271,0.610979514130904,0.9061746269914538,1,1367748
Chr01_1367900_2042574,0.075585722621271,0.610979514130904,0.9061746269914538,1,1367900
Chr01_2042575_2043251,0.075585722621271,0.610979514130904,0.9061746269914538,1,2042575
Chr01_2043252_2231677,0.075585722621271,0.610979514130904,0.9061746269914538,1,2043252
Chr01_2231678_2231705,0.075585722621271,0.610979514130904,0.9061746269914538,1,2231678
Chr01_2231706_3033846,0.075585722621271,0.610979514130904,0.9061746269914538,1,2231706
Chr01_3033847_3052413,0.075585722621271,0.610979514130904,0.9061746269914538,1,3033847
Chr01_3052414_4229970,0.075585722621271,0.610979514130904,0.9061746269914538,1,3052414
Chr01_4229971_4235626,0.075585722621271,0.610979514130904,0.9061746269914538,1,4229971
Chr01_4235627_5264100,0.152547034157332,0.761805652769042,0.9322864574168455,1,4235627
Chr01_5264101_5264149,0.0570592151986216,0.833193805121681,0.9527992643049177,1,5264101
Chr01_5264150_5885231,0.0721880165920824,0.945736644305992,0.9786751637340686,1,5264150
Chr01_5885232_5886075,0.072986048829325,0.645575048235138,0.9184284824918777,1,5885232
Chr01_5886076_6253003,0.0795268211633113,0.655762905400516,0.9201834317716918,1,5886076
Chr01_6253004_6253851,0.0788589166629325,0.644863612337496,0.9184284824918777,1,6253004
Chr01_6253852_6811196,0.0888793821672258,0.834135171712472,0.9527992643049177,1,6253852
Chr01_6811197_6811650,0.0805761035523751,0.85131953971525,0.9527992643049177,1,6811197
Chr01_6811651_7107385,0.101820861232023,0.747001325706943,0.9322864574168455,1,6811651
Chr01_7107386_7117068,0.0894228337838864,0.956972765808195,0.98714164774348,1,7107386
Chr01_7117069_8021093,0.266044897550729,0.65532026862126,0.9201834317716918,1,7117069
Chr01_8021094_8021338,0.17107013459141,0.691198712445822,0.9286039364286529,1,8021094
Chr01_8021339_8546533,0.17107013459141,0.691198712445822,0.9286039364286529,1,8021339
Chr01_8546534_8548055,0.0681239770694677,0.376513872658076,0.8706655226681975,1,8546534
Chr01_8548056_9439189,0.0444653720802106,0.218222642952545,0.7979549826208002,1,8548056
Chr01_9439190_9439923,0.0801136303979951,0.186666403356421,0.7869592423440304,1,9439190
Chr01_9439924_10127710,0.09163388120424,0.124232472880904,0.7262148760421937,1,9439924
Chr01_10127711_10127775,0.09163388120424,0.124232472880904,0.7262148760421937,1,10127711
Chr01_10127776_10700451,0.169993010949031,0.0748766737075128,0.6817548390427929,1,10127776
Chr01_10700452_10700489,0.106538906450716,0.11364501180398,0.7262148760421937,1,10700452
Chr01_10700490_11189458,0.109402667420368,0.111309331569379,0.7262148760421937,1,10700490
Chr01_11189459_11289027,0.125664300652551,0.0773156826077635,0.6817548390427929,1,11189459
Chr01_11289028_11965532,0.0894834764048483,0.0754734611660931,0.6817548390427929,1,11289028
Chr01_11965533_11966198,0.0764660937133208,0.0597298472422039,0.6817548390427929,1,11965533
Chr01_11966199_12330339,0.0983194950075316,0.0403166746706469,0.6325091419640834,1,11966199
Chr01_12330340_12330527,0.138703530536769,0.0376428740007869,0.600403840312551,1,12330340
Chr01_12330528_13051606,0.146583644214007,0.0322846169878692,0.5564946666890684,1,12330528
Chr01_13051607_13052006,0.0951804759776987,0.0251912158580082,0.4919998689002826,1,13051607
Chr01_13052007_13382483,0.0641402169307202,0.0307832142221803,0.5564946666890684,1,13052007
Chr01_13382484_13382509,0.0706762395219327,0.0191101459068807,0.38911509857201765,1,13382484
Chr01_13382510_13576339,0.0412879687662141,0.0131593082318405,0.3495866014513502,1,13382510
Chr01_13576340_13576350,0.0714716026865333,0.0245821939633447,0.490107492144185,1,13576340
Chr01_13576351_14061355,0.0977624443276229,0.0365788412631334,0.5933212048952315,1,13576351
Chr01_14061356_14061634,0.135945180503824,0.0323511446314273,0.5564946666890684,1,14061356
Chr01_14061635_14604721,0.179863689262924,0.0563419750974456,0.6817548390427929,1,14061635
Chr01_14604722_14607157,0.112877288216727,0.123464854358549,0.7262148760421937,1,14604722
Chr01_14607158_15449572,0.119528426540944,0.137865235614909,0.7262148760421937,1,14607158
Chr01_15449573_15456448,0.0856632229599008,0.175399966475648,0.7723204740350609,1,15449573
Chr01_15456449_16406535,0.0893239249249718,0.176672244006471,0.7723204740350609,1,15456449
Chr01_16406536_16454790,0.0878152246459108,0.206366039894286,0.7979549826208002,1,16406536
Chr01_16454791_19216253,0.0902388354920501,0.217487269570057,0.7979549826208002,1,16454791
Chr01_19216254_19216663,0.0902388354920501,0.217487269570057,0.7979549826208002,1,19216254
Chr01_19216664_20661429,0.0861447915437285,0.217992202720083,0.7979549826208002,1,19216664
Chr01_20661430_20662913,0.0718071884830011,0.246888196095219,0.8290245742565775,1,20661430
Chr01_20662914_21251875,0.107247209395966,0.290099990036206,0.8638400379322352,1,20662914
Chr01_21251876_21488109,0.12306650370208,0.270916199096411,0.8502515444225789,1,21251876
Chr01_21488110_22523058,0.0746175145593892,0.271324713540018,0.8502515444225789,1,21488110
Chr01_22523059_22523376,0.0727616500708946,0.355301940326345,0.8706655226681975,1,22523059
Chr01_22523377_25610270,0.286422715077393,0.495917798840603,0.8821938001483274,1,22523377
Chr01_25610271_25623774,0.0704334203176987,0.73520886264964,0.9322864574168455,1,25610271
Chr01_25623775_25991881,0.0831439677024101,0.691777571149871,0.9286039364286529,1,25623775
Chr01_25991882_26001088,0.0797681378130569,0.51183158545507,0.8836006495646492,1,25991882
Chr01_26001089_26286066,0.0697526663804176,0.47948522818828,0.8787708985327779,1,26001089
Chr01_26286067_26293474,0.0697526663804176,0.47948522818828,0.8787708985327779,1,26286067
Chr01_26293475_26583692,0.0462587333723651,0.570450275506736,0.9061746269914538,1,26293475
Chr01_26583693_26647317,0.0475747131086122,0.416680226579833,0.8706655226681975,1,26583693
Chr01_26647318_27308826,0.0410374502605842,0.366187322793959,0.8706655226681975,1,26647318
Chr01_27308827_27314420,0.0702514595312454,0.425359850837441,0.8706655226681975,1,27308827
Chr01_27314421_27701084,0.0725810235496793,0.489071687503895,0.8787708985327779,1,27314421
Chr01_27701085_27712150,0.0710534070161495,0.468701045304341,0.8787708985327779,1,27701085
Chr01_27712151_27987745,0.0537905120154416,0.388249084017457,0.8706655226681975,1,27712151
Chr01_27987746_27996902,0.0528911641429963,0.452842187056083,0.8787708985327779,1,27987746
Chr01_27996903_28327995,0.063958313840387,0.295115927975119,0.866337248687696,1,27996903
Chr01_28327996_28328780,0.0770117475921746,0.246615210894048,0.8290245742565775,1,28327996
Chr01_28328781_28712697,0.0624154643475193,0.206759731463707,0.7979549826208002,1,28328781
Chr01_28712698_28712702,0.0828731618528901,0.153587558135508,0.7438624415690814,1,28712698
Chr01_28712703_29260469,0.0779359731080018,0.160969570616464,0.7530400265502438,1,28712703
Chr01_29260470_29264772,0.0678659619968068,0.206488442121027,0.7979549826208002,1,29260470
Chr01_29264773_29827856,0.0620678554012408,0.275064715890594,0.8518994598941697,1,29264773
Chr01_29827857_29864780,0.0608864069666381,0.268004534685214,0.8502515444225789,1,29827857
Chr01_29864781_30461232,0.09799464235884,0.167398372999069,0.7592428576308486,1,29864781
Chr01_30461233_30463952,0.109049181006945,0.399445384823335,0.8706655226681975,1,30461233
Chr01_30463953_31287140,0.130401589212088,0.464758386101411,0.8787708985327779,1,30463953
Chr01_31287141_31299042,0.0862788928562868,0.376822510137694,0.8706655226681975,1,31287141
Chr01_31299043_32249075,0.105083086042378,0.353991909459711,0.8706655226681975,1,31299043
Chr01_32249076_32254238,0.0546544470353314,0.417243238079696,0.8706655226681975,1,32249076
Chr01_32254239_32925441,0.0726727251582781,0.392816413058917,0.8706655226681975,1,32254239
Chr01_32925442_32925676,0.0772953808456997,0.36740557510721,0.8706655226681975,1,32925442
Chr01_32925677_33648211,0.0712129061282117,0.701547174543277,0.9286039364286529,1,32925677
Chr01_33648212_33648861,0.109855515597373,0.973141990362494,0.9919044010899691,1,33648212
Chr01_33648862_33944256,0.109855515597373,0.973141990362494,0.9919044010899691,1,33648862
Chr01_33944257_33944395,0.109855515597373,0.973141990362494,0.9919044010899691,1,33944257
