Marker,Intercept,Deltoides,Del_P_adj,CHR,BP
Chr01_1_126237,0.0441170048163943,0.870934527946114,0.9625083166175712,1,1
Chr01_126238_809425,0.0441170048163943,0.870934527946114,0.9625083166175712,1,126238
Chr01_809426_814269,0.0441170048163943,0.870934527946114,0.9625083166175712,1,809426
Chr01_814270_1367747,0.0441170048163943,0.870934527946114,0.9625083166175712,1,814270
Chr01_1367748_1367899,0.0441170048163943,0.870934527946114,0.9625083166175712,1,1367748
Chr01_1367900_2042574,0.0441170048163943,0.870934527946114,0.9625083166175712,1,1367900
Chr01_2042575_2043251,0.0441170048163943,0.870934527946114,0.9625083166175712,1,2042575
Chr01_2043252_2231677,0.0441170048163943,0.870934527946114,0.9625083166175712,1,2043252
Chr01_2231678_2231705,0.0441170048163943,0.870934527946114,0.9625083166175712,1,2231678
Chr01_2231706_3033846,0.0441170048163943,0.870934527946114,0.9625083166175712,1,2231706
Chr01_3033847_3052413,0.0441170048163943,0.870934527946114,0.9625083166175712,1,3033847
Chr01_3052414_4229970,0.0441170048163943,0.870934527946114,0.9625083166175712,1,3052414
Chr01_4229971_4235626,0.0441170048163943,0.870934527946114,0.9625083166175712,1,4229971
Chr01_4235627_5264100,0.0659556286480519,0.882256486614321,0.9625083166175712,1,4235627
Chr01_5264101_5264149,0.0198133743245414,0.954704866949235,0.9773401754852256,1,5264101
Chr01_5264150_5885231,0.0283163834175786,0.936957577363299,0.968627730158372,1,5264150
Chr01_5885232_5886075,0.0256537944908491,0.725343559953414,0.9625083166175712,1,5885232
Chr01_5886076_6253003,0.0260505548955785,0.609117462973752,0.9625083166175712,1,5886076
Chr01_6253004_6253851,0.0255189228717738,0.598167783583303,0.9625083166175712,1,6253004
Chr01_6253852_6811196,0.032303189511359,0.760612949880979,0.9625083166175712,1,6253852
Chr01_6811197_6811650,0.031230669306877,0.651277066603623,0.9625083166175712,1,6811197
Chr01_6811651_7107385,0.0335967520220727,0.624468694786464,0.9625083166175712,1,6811651
Chr01_7107386_7117068,0.0262043952367365,0.798066997678439,0.9625083166175712,1,7107386
Chr01_7117069_8021093,0.11151895332461,0.756651991809098,0.9625083166175712,1,7117069
Chr01_8021094_8021338,0.0818024123327485,0.824355147246044,0.9625083166175712,1,8021094
Chr01_8021339_8546533,0.0818024123327485,0.824355147246044,0.9625083166175712,1,8021339
Chr01_8546534_8548055,0.0204126446342119,0.937251074322521,0.968627730158372,1,8546534
Chr01_8548056_9439189,0.00682206143809409,0.748162942808463,0.9625083166175712,1,8548056
Chr01_9439190_9439923,0.0254160968293836,0.911771444016945,0.9625083166175712,1,9439190
Chr01_9439924_10127710,0.0324362764992699,0.757385129170968,0.9625083166175712,1,9439924
Chr01_10127711_10127775,0.0324362764992699,0.757385129170968,0.9625083166175712,1,10127711
Chr01_10127776_10700451,0.0444820414197424,0.691114797795084,0.9625083166175712,1,10127776
Chr01_10700452_10700489,0.0332888803519808,0.609663856423646,0.9625083166175712,1,10700452
Chr01_10700490_11189458,0.0338099509004708,0.542945845605212,0.9427803820152483,1,10700490
Chr01_11189459_11289027,0.0360605900419815,0.540549890631157,0.9427803820152483,1,11189459
Chr01_11289028_11965532,0.0167297513524982,0.396697346239135,0.9219122120992184,1,11289028
Chr01_11965533_11966198,0.014693559060057,0.289143545523884,0.9149674822173522,1,11965533
Chr01_11966199_12330339,0.0544703834064379,0.236901804684311,0.8459515935928568,1,11966199
Chr01_12330340_12330527,0.113574570737816,0.146027084590213,0.8423152269854324,1,12330340
Chr01_12330528_13051606,0.100006733905783,0.0902071669353612,0.8423152269854324,1,12330528
Chr01_13051607_13052006,0.0248717196219231,0.0989040106066093,0.8423152269854324,1,13051607
Chr01_13052007_13382483,0.0282551129118931,0.125065187422557,0.8423152269854324,1,13052007
Chr01_13382484_13382509,0.0283512379955596,0.0795690199002969,0.8423152269854324,1,13382484
Chr01_13382510_13576339,0.0176705386016178,0.0558274324051636,0.8423152269854324,1,13382510
Chr01_13576340_13576350,0.0250023104350374,0.0764079112772701,0.8423152269854324,1,13576340
Chr01_13576351_14061355,0.0408903180637026,0.115624383034186,0.8423152269854324,1,13576351
Chr01_14061356_14061634,0.0577269909702414,0.126329499628724,0.8423152269854324,1,14061356
Chr01_14061635_14604721,0.0872871519312908,0.214172827458163,0.8423152269854324,1,14061635
Chr01_14604722_14607157,0.0427794138607855,0.437175253127249,0.9266751571989547,1,14604722
Chr01_14607158_15449572,0.0414208758918637,0.534270967984705,0.9427803820152483,1,14607158
Chr01_15449573_15456448,0.0259695547719839,0.645521278761122,0.9625083166175712,1,15449573
Chr01_15456449_16406535,0.0216529545532021,0.707500425669116,0.9625083166175712,1,15456449
Chr01_16406536_16454790,0.0260932203012975,0.891861999522149,0.9625083166175712,1,16406536
Chr01_16454791_19216253,0.0151976119504412,0.970410157216146,0.9824833020267741,1,16454791
Chr01_19216254_19216663,0.0151976119504412,0.970410157216146,0.9824833020267741,1,19216254
Chr01_19216664_20661429,0.0170056078614099,0.883455950813399,0.9625083166175712,1,19216664
Chr01_20661430_20662913,0.021420083523746,0.935430034398776,0.968627730158372,1,20661430
Chr01_20662914_21251875,0.040177434565147,0.757545466597008,0.9625083166175712,1,20662914
Chr01_21251876_21488109,0.0470612399103128,0.964942037414527,0.9793362430656324,1,21251876
