Marker,Intercept,Deltoides,Del_P_adj,CHR,BP
Chr01_1_126237,0.182222906451041,0.615096748642847,0.9817953243203569,1,1
Chr01_126238_809425,0.182222906451041,0.615096748642847,0.9817953243203569,1,126238
Chr01_809426_814269,0.182222906451041,0.615096748642847,0.9817953243203569,1,809426
Chr01_814270_1367747,0.182222906451041,0.615096748642847,0.9817953243203569,1,814270
Chr01_1367748_1367899,0.182222906451041,0.615096748642847,0.9817953243203569,1,1367748
Chr01_1367900_2042574,0.182222906451041,0.615096748642847,0.9817953243203569,1,1367900
Chr01_2042575_2043251,0.182222906451041,0.615096748642847,0.9817953243203569,1,2042575
Chr01_2043252_2231677,0.182222906451041,0.615096748642847,0.9817953243203569,1,2043252
Chr01_2231678_2231705,0.182222906451041,0.615096748642847,0.9817953243203569,1,2231678
Chr01_2231706_3033846,0.182222906451041,0.615096748642847,0.9817953243203569,1,2231706
Chr01_3033847_3052413,0.182222906451041,0.615096748642847,0.9817953243203569,1,3033847
Chr01_3052414_4229970,0.182222906451041,0.615096748642847,0.9817953243203569,1,3052414
Chr01_4229971_4235626,0.182222906451041,0.615096748642847,0.9817953243203569,1,4229971
Chr01_4235627_5264100,0.197806249501533,0.228632424969407,0.9817953243203569,1,4235627
Chr01_5264101_5264149,0.0877499360032582,0.127131237793998,0.9817953243203569,1,5264101
Chr01_5264150_5885231,0.0690163708638951,0.0923329037428765,0.9817953243203569,1,5264150
Chr01_5885232_5886075,0.0813976934899953,0.056877224791366,0.9817953243203569,1,5885232
Chr01_5886076_6253003,0.141646007521428,0.0736709615704575,0.9817953243203569,1,5886076
Chr01_6253004_6253851,0.169008274485984,0.0582507005659613,0.9817953243203569,1,6253004
Chr01_6253852_6811196,0.208461584028591,0.0910729030382936,0.9817953243203569,1,6253852
Chr01_6811197_6811650,0.118078739826055,0.156662693128479,0.9817953243203569,1,6811197
Chr01_6811651_7107385,0.101012325199414,0.194848658344168,0.9817953243203569,1,6811651
Chr01_7107386_7117068,0.0775477230120078,0.289802943538327,0.9817953243203569,1,7107386
Chr01_7117069_8021093,0.15926187143902,0.246312259319422,0.9817953243203569,1,7117069
Chr01_8021094_8021338,0.148328137167659,0.410067113081736,0.9817953243203569,1,8021094
Chr01_8021339_8546533,0.148328137167659,0.410067113081736,0.9817953243203569,1,8021339
Chr01_8546534_8548055,0.140356301513472,0.203155340319482,0.9817953243203569,1,8546534
Chr01_8548056_9439189,0.133863375373623,0.346324333767605,0.9817953243203569,1,8548056
Chr01_9439190_9439923,0.095054270992695,0.776102012851415,0.9817953243203569,1,9439190
Chr01_9439924_10127710,0.109718275359462,0.975788561342606,0.9930785019668574,1,9439924
Chr01_10127711_10127775,0.109718275359462,0.975788561342606,0.9930785019668574,1,10127711
Chr01_10127776_10700451,0.0455171698194464,0.799142611598415,0.9817953243203569,1,10127776
Chr01_10700452_10700489,0.0789354467125042,0.407667806646013,0.9817953243203569,1,10700452
Chr01_10700490_11189458,0.0782126286415308,0.359180665522864,0.9817953243203569,1,10700490
Chr01_11189459_11289027,0.109465752901435,0.357288480058208,0.9817953243203569,1,11189459
Chr01_11289028_11965532,0.0944964035948027,0.372304229348008,0.9817953243203569,1,11289028
Chr01_11965533_11966198,0.107667670186409,0.322494909200961,0.9817953243203569,1,11965533
Chr01_11966199_12330339,0.230264423841619,0.233523375564937,0.9817953243203569,1,11966199
Chr01_12330340_12330527,0.256975702082419,0.24140841610196,0.9817953243203569,1,12330340
Chr01_12330528_13051606,0.180051651779194,0.191744508227087,0.9817953243203569,1,12330528
Chr01_13051607_13052006,0.07253804389918,0.17326000952746,0.9817953243203569,1,13051607
