Marker,Intercept,Deltoides,Del_P_adj,CHR,BP
Chr01_1_126237,0.0403056212129438,0.945959910613252,0.9965538129416879,1,1
Chr01_126238_809425,0.0403056212129438,0.945959910613252,0.9965538129416879,1,126238
Chr01_809426_814269,0.0403056212129438,0.945959910613252,0.9965538129416879,1,809426
Chr01_814270_1367747,0.0403056212129438,0.945959910613252,0.9965538129416879,1,814270
Chr01_1367748_1367899,0.0403056212129438,0.945959910613252,0.9965538129416879,1,1367748
Chr01_1367900_2042574,0.0403056212129438,0.945959910613252,0.9965538129416879,1,1367900
Chr01_2042575_2043251,0.0403056212129438,0.945959910613252,0.9965538129416879,1,2042575
Chr01_2043252_2231677,0.0403056212129438,0.945959910613252,0.9965538129416879,1,2043252
Chr01_2231678_2231705,0.0403056212129438,0.945959910613252,0.9965538129416879,1,2231678
Chr01_2231706_3033846,0.0403056212129438,0.945959910613252,0.9965538129416879,1,2231706
Chr01_3033847_3052413,0.0403056212129438,0.945959910613252,0.9965538129416879,1,3033847
Chr01_3052414_4229970,0.0403056212129438,0.945959910613252,0.9965538129416879,1,3052414
Chr01_4229971_4235626,0.0403056212129438,0.945959910613252,0.9965538129416879,1,4229971
Chr01_4235627_5264100,0.0528564573824561,0.937055747664542,0.9965538129416879,1,4235627
Chr01_5264101_5264149,0.0153945639899304,0.815285719776633,0.9965538129416879,1,5264101
Chr01_5264150_5885231,0.0176396380974651,0.8819977648456,0.9965538129416879,1,5264150
Chr01_5885232_5886075,0.0177479480820284,0.967327079867891,0.9965538129416879,1,5885232
Chr01_5886076_6253003,0.0160110417228582,0.796936308151662,0.9965538129416879,1,5886076
Chr01_6253004_6253851,0.0172899641188069,0.75876282240707,0.9865978546787583,1,6253004
Chr01_6253852_6811196,0.0213050393612513,0.923008476442649,0.9965538129416879,1,6253852
Chr01_6811197_6811650,0.0233745045733122,0.758635245777453,0.9865978546787583,1,6811197
Chr01_6811651_7107385,0.0242149219265781,0.75384632900661,0.9851539934815692,1,6811651
Chr01_7107386_7117068,0.0195302068153677,0.920352171214621,0.9965538129416879,1,7107386
Chr01_7117069_8021093,0.0971487918819605,0.751323966181489,0.9849548433365548,1,7117069
Chr01_8021094_8021338,0.071507408631825,0.851844941963598,0.9965538129416879,1,8021094
Chr01_8021339_8546533,0.071507408631825,0.851844941963598,0.9965538129416879,1,8021339
Chr01_8546534_8548055,0.0199263610798147,0.964624994982087,0.9965538129416879,1,8546534
Chr01_8548056_9439189,0.00617077924341081,0.984214926104404,0.9965538129416879,1,8548056
Chr01_9439190_9439923,0.0184215534757723,0.737559466291696,0.9843571947715537,1,9439190
Chr01_9439924_10127710,0.0204473578182729,0.84091640331379,0.9965538129416879,1,9439924
Chr01_10127711_10127775,0.0204473578182729,0.84091640331379,0.9965538129416879,1,10127711
Chr01_10127776_10700451,0.0266406744405808,0.903197200004158,0.9965538129416879,1,10127776
Chr01_10700452_10700489,0.0241177579204426,0.985654395234601,0.9965538129416879,1,10700452
Chr01_10700490_11189458,0.0221380522421867,0.938102015845741,0.9965538129416879,1,10700490
Chr01_11189459_11289027,0.0217417180133938,0.940256756120026,0.9965538129416879,1,11189459
Chr01_11289028_11965532,0.00775875853272386,0.703675918981328,0.9843571947715537,1,11289028
Chr01_11965533_11966198,0.00762604342771665,0.572953317900667,0.9356933877661062,1,11965533
Chr01_11966199_12330339,0.0344023653138161,0.5106006137327,0.9356933877661062,1,11966199
Chr01_12330340_12330527,0.0912995636667034,0.305722701761617,0.8742377291008872,1,12330340
Chr01_12330528_13051606,0.082017496120179,0.192529444774274,0.8742377291008872,1,12330528
Chr01_13051607_13052006,0.0185967516050869,0.210419580928424,0.8742377291008872,1,13051607
Chr01_13052007_13382483,0.027042304075715,0.233242743804561,0.8742377291008872,1,13052007
Chr01_13382484_13382509,0.025471839373489,0.156064363382954,0.8742377291008872,1,13382484
Chr01_13382510_13576339,0.0190078450612494,0.118247507740963,0.8742377291008872,1,13382510
Chr01_13576340_13576350,0.0214993887079238,0.133880825046169,0.8742377291008872,1,13576340
Chr01_13576351_14061355,0.0371452288516858,0.190551933076672,0.8742377291008872,1,13576351
Chr01_14061356_14061634,0.0458862755229832,0.208061046095052,0.8742377291008872,1,14061356
Chr01_14061635_14604721,0.0651208347141201,0.301666301772975,0.8742377291008872,1,14061635
Chr01_14604722_14607157,0.0312028522656334,0.528853501094449,0.9356933877661062,1,14604722
Chr01_14607158_15449572,0.0277647325282749,0.643964954630878,0.9479512593637396,1,14607158
Chr01_15449573_15456448,0.0181054855252867,0.740996580563944,0.9843571947715537,1,15449573
Chr01_15456449_16406535,0.0153637748969644,0.807372136881069,0.9965538129416879,1,15456449
Chr01_16406536_16454790,0.0195424945081837,0.999164863846567,0.999515702552176,1,16406536
Chr01_16454791_19216253,0.0111247974651933,0.857151658782628,0.9965538129416879,1,16454791
Chr01_19216254_19216663,0.0111247974651933,0.857151658782628,0.9965538129416879,1,19216254
Chr01_19216664_20661429,0.00839013139032894,0.923979106943875,0.9965538129416879,1,19216664
Chr01_20661430_20662913,0.0112002683631217,0.895881056671921,0.9965538129416879,1,20661430
Chr01_20662914_21251875,0.018488146472666,0.724104663598367,0.9843571947715537,1,20662914
Chr01_21251876_21488109,0.0313368991877741,0.992149850881082,0.9965538129416879,1,21251876
Chr01_21488110_22523058,0.0303019389217468,0.780090777098816,0.9965538129416879,1,21488110
Chr01_22523059_22523376,0.0193607308164076,0.756797417944526,0.9865978546787583,1,22523059
Chr01_22523377_25610270,0.0613500313822238,0.65088987442383,0.9520878753353216,1,22523377
Chr01_25610271_25623774,0.0185810448700528,0.589715152527478,0.9419500906427462,1,25610271
Chr01_25623775_25991881,0.0225140882952616,0.558815413561132,0.9356933877661062,1,25623775
Chr01_25991882_26001088,0.0251995944241197,0.472478783403756,0.9356933877661062,1,25991882
Chr01_26001089_26286066,0.0218783993184771,0.449129390530075,0.9356933877661062,1,26001089
Chr01_26286067_26293474,0.0218783993184771,0.449129390530075,0.9356933877661062,1,26286067
Chr01_26293475_26583692,0.0234104264187429,0.566758582443783,0.9356933877661062,1,26293475
Chr01_26583693_26647317,0.02023520220301,0.494824609340563,0.9356933877661062,1,26583693
Chr01_26647318_27308826,0.0141605705957991,0.400822139062808,0.9356933877661062,1,26647318
Chr01_27308827_27314420,0.0210870699989918,0.449295035072646,0.9356933877661062,1,27308827
Chr01_27314421_27701084,0.030918494229852,0.406890405442457,0.9356933877661062,1,27314421
Chr01_27701085_27712150,0.0268605518732881,0.411032638357261,0.9356933877661062,1,27701085
Chr01_27712151_27987745,0.0200221874271318,0.340052519906631,0.9115693600858427,1,27712151
Chr01_27987746_27996902,0.0132454147266996,0.308427467992415,0.8742377291008872,1,27987746
Chr01_27996903_28327995,0.0246368329076766,0.227278104631979,0.8742377291008872,1,27996903
Chr01_28327996_28328780,0.0334812713639436,0.208776600077085,0.8742377291008872,1,28327996
Chr01_28328781_28712697,0.024788522393737,0.164502746140158,0.8742377291008872,1,28328781
Chr01_28712698_28712702,0.0205773779250112,0.0824613573656483,0.8551715769874709,1,28712698
Chr01_28712703_29260469,0.0198057309916207,0.110250496274255,0.8551715769874709,1,28712703
Chr01_29260470_29264772,0.0209774888386923,0.152006310335761,0.8742377291008872,1,29260470
Chr01_29264773_29827856,0.0120806229322505,0.172995627059349,0.8742377291008872,1,29264773
Chr01_29827857_29864780,0.00978363100695801,0.189522620750846,0.8742377291008872,1,29827857
Chr01_29864781_30461232,0.0298738334417691,0.13341050005844,0.8742377291008872,1,29864781
Chr01_30461233_30463952,0.0349667765683539,0.221733548456623,0.8742377291008872,1,30461233
Chr01_30463953_31287140,0.0542886002287569,0.202591042030464,0.8742377291008872,1,30463953
Chr01_31287141_31299042,0.0196642767208339,0.0977761992964376,0.8551715769874709,1,31287141
Chr01_31299043_32249075,0.0278316765221327,0.0875485698684945,0.8551715769874709,1,31299043
Chr01_32249076_32254238,0.0105252229867539,0.110389489337506,0.8551715769874709,1,32249076
Chr01_32254239_32925441,0.0158609102908513,0.113486719203144,0.8551715769874709,1,32254239
Chr01_32925442_32925676,0.0168231489662473,0.102609266207011,0.8551715769874709,1,32925442
Chr01_32925677_33648211,0.0054069802416496,0.219444251615214,0.8742377291008872,1,32925677
Chr01_33648212_33648861,0.0227757387347233,0.543216500259443,0.9356933877661062,1,33648212
Chr01_33648862_33944256,0.0227757387347233,0.543216500259443,0.9356933877661062,1,33648862
Chr01_33944257_33944395,0.0227757387347233,0.543216500259443,0.9356933877661062,1,33944257
Chr01_33944396_34707623,0.036989788728223,0.7023962727259,0.9843571947715537,1,33944396
Chr01_34707624_34711948,0.0228840824099468,0.969900723809749,0.9965538129416879,1,34707624
Chr01_34711949_35098398,0.0206123935386838,0.80919238387854,0.9965538129416879,1,34711949
Chr01_35098399_35197978,0.0138813567555637,0.730215928259137,0.9843571947715537,1,35098399
Chr01_35197979_35842906,0.0165011273278054,0.743684801052207,0.9843571947715537,1,35197979
Chr01_35842907_35842941,0.0162024787909906,0.738097245977722,0.9843571947715537,1,35842907
Chr01_35842942_36467175,0.00753158726291828,0.874446500484676,0.9965538129416879,1,35842942
Chr01_36467176_36477457,0.00835818752005138,0.816272989572393,0.9965538129416879,1,36467176
Chr01_36477458_36677915,0.00835818752005138,0.816272989572393,0.9965538129416879,1,36477458
Chr01_36677916_36678639,0.00835818752005138,0.816272989572393,0.9965538129416879,1,36677916
Chr01_36678640_37008510,0.0213314568056,0.856267477935948,0.9965538129416879,1,36678640
Chr01_37008511_37008685,0.049944367740438,0.899567199869014,0.9965538129416879,1,37008511
Chr01_37008686_37399402,0.049944367740438,0.899567199869014,0.9965538129416879,1,37008686
Chr01_37399403_37399747,0.049944367740438,0.899567199869014,0.9965538129416879,1,37399403
Chr01_37399748_38492440,0.0205696167029446,0.975666791022295,0.9965538129416879,1,37399748
Chr01_38492441_38553272,0.0136323437971266,0.857943106576523,0.9965538129416879,1,38492441
Chr01_38553273_41248221,0.015126406957307,0.510562146063597,0.9356933877661062,1,38553273
Chr01_41248222_41249634,0.0386135454036253,0.386319787521513,0.9356933877661062,1,41248222
Chr01_41249635_41946984,0.0386135454036253,0.386319787521513,0.9356933877661062,1,41249635
Chr01_41946985_41946999,0.0386135454036253,0.386319787521513,0.9356933877661062,1,41946985
Chr01_41947000_42826924,0.0144128701051131,0.850161452855979,0.9965538129416879,1,41947000
Chr01_42826925_42828044,0.0172349968004863,0.949102271260765,0.9965538129416879,1,42826925
Chr01_42828045_44953517,0.0721350015649341,0.867957478646428,0.9965538129416879,1,42828045
Chr01_44953518_50495391,0.0857784499538577,0.370452016869323,0.9356933877661062,1,44953518
Chr02_1_4524,0.025527126246308,0.00154187356099905,0.07026538085124241,2,1
Chr02_4525_349303,0.025527126246308,0.00154187356099905,0.07026538085124241,2,4525
Chr02_349304_361275,0.025527126246308,0.00154187356099905,0.07026538085124241,2,349304
Chr02_361276_876244,0.025527126246308,0.00154187356099905,0.07026538085124241,2,361276
Chr02_876245_880558,0.025527126246308,0.00154187356099905,0.07026538085124241,2,876245
Chr02_880559_1380844,0.025527126246308,0.00154187356099905,0.07026538085124241,2,880559
Chr02_1380845_1380870,0.025527126246308,0.00154187356099905,0.07026538085124241,2,1380845
Chr02_1380871_1588241,0.025527126246308,0.00154187356099905,0.07026538085124241,2,1380871
Chr02_1588242_1591077,0.025527126246308,0.00154187356099905,0.07026538085124241,2,1588242
Chr02_1591078_2117143,0.025527126246308,0.00154187356099905,0.07026538085124241,2,1591078
Chr02_2117144_2118662,0.025527126246308,0.00154187356099905,0.07026538085124241,2,2117144
Chr02_2118663_2439301,0.025527126246308,0.00154187356099905,0.07026538085124241,2,2118663
Chr02_2439302_2439318,0.025527126246308,0.00154187356099905,0.07026538085124241,2,2439302
Chr02_2439319_3802076,0.0242114612244195,0.000310360602002727,0.059403019223321946,2,2439319
Chr02_3802077_3811171,0.0299833828116323,0.000115370389467206,0.050622530839042314,2,3802077
Chr02_3811172_4203782,0.0162247087125925,5.72540663984506e-05,0.050622530839042314,2,3811172
Chr02_4203783_4204963,0.017502750050235,0.000163369500262162,0.050622530839042314,2,4203783
Chr02_4204964_5059530,0.0966381664547532,0.000211588425659529,0.050622530839042314,2,4204964
Chr02_5059531_5059566,0.00750800404044713,0.00120826874201633,0.07026538085124241,2,5059531
Chr02_5059567_5396611,0.00750800404044713,0.00120826874201633,0.07026538085124241,2,5059567
Chr02_5396612_5398283,0.00750800404044713,0.00120826874201633,0.07026538085124241,2,5396612
Chr02_5398284_5923170,0.0213668904196856,0.00311654720260881,0.13556980331348323,2,5398284
Chr02_5923171_5954021,0.0099863513969794,0.0118842904356276,0.49448982377807016,2,5923171
Chr02_5954022_6493859,0.0132937895536647,0.0154539569455054,0.5907331844335331,2,5954022
Chr02_6493860_6498865,0.00948458824891931,0.0181876785626717,0.5932254894975789,2,6493860
Chr02_6498866_6748647,0.0122505712491915,0.0186708297118802,0.5932254894975789,2,6498866
Chr02_6748648_6759682,0.010779848697905,0.0192162906733803,0.5932254894975789,2,6748648
Chr02_6759683_7031301,0.0130563675192582,0.0366439391428038,0.7738432068972938,2,6759683
Chr02_7031302_7048371,0.00934171018745998,0.04144440073219,0.7738432068972938,2,7031302
Chr02_7048372_7535720,0.0110672176769202,0.0566128365813256,0.8551715769874709,2,7048372
Chr02_7535721_7537775,0.0138869547282482,0.11935364743932,0.8742377291008872,2,7535721
Chr02_7537776_7944758,0.0187191858793781,0.184926398934773,0.8742377291008872,2,7537776
Chr02_7944759_7947379,0.0214216122019978,0.271743511159926,0.8742377291008872,2,7944759
Chr02_7947380_8614429,0.0224538949478057,0.247116028212327,0.8742377291008872,2,7947380
Chr02_8614430_8625186,0.0148223730715121,0.307366433919221,0.8742377291008872,2,8614430
Chr02_8625187_9195211,0.019756683440751,0.49472310828884,0.9356933877661062,2,8625187
Chr02_9195212_9195222,0.0213343957360845,0.769989187844378,0.9936818472887631,2,9195212
Chr02_9195223_9912687,0.0442564192665615,0.959772298181102,0.9965538129416879,2,9195223
Chr02_9912688_9912975,0.0212739804026502,0.939085230076701,0.9965538129416879,2,9912688
Chr02_9912976_10267833,0.0346488325732479,0.78523991766322,0.9965538129416879,2,9912976
Chr02_10267834_10267871,0.0337379787892306,0.911291934653428,0.9965538129416879,2,10267834
Chr02_10267872_10413420,0.0337379787892306,0.911291934653428,0.9965538129416879,2,10267872
Chr02_10413421_10413478,0.0337379787892306,0.911291934653428,0.9965538129416879,2,10413421
Chr02_10413479_11173441,0.0320237673552923,0.766769093808288,0.9929607885988249,2,10413479
Chr02_11173442_11173501,0.0176492075546058,0.50431842728938,0.9356933877661062,2,11173442
Chr02_11173502_11801906,0.0143851492090078,0.405993181347197,0.9356933877661062,2,11173502
Chr02_11801907_12265594,0.0213793524987105,0.412866086935917,0.9356933877661062,2,11801907
Chr02_12265595_12817972,0.0955040864839025,0.408565332371301,0.9356933877661062,2,12265595
Chr02_12817973_12824108,0.0188652373508446,0.227412316040942,0.8742377291008872,2,12817973
Chr02_12824109_13491547,0.0444483541619371,0.237115369260532,0.8742377291008872,2,12824109
Chr02_13491548_13517019,0.0356866240535331,0.204646948780393,0.8742377291008872,2,13491548
Chr02_13517020_14119781,0.0430738636970916,0.0943994675049063,0.8551715769874709,2,13517020
Chr02_14119782_14120038,0.0197302036560617,0.113327131784115,0.8551715769874709,2,14119782
Chr02_14120039_14602012,0.0197302036560617,0.113327131784115,0.8551715769874709,2,14120039
Chr02_14602013_14602277,0.0197302036560617,0.113327131784115,0.8551715769874709,2,14602013
Chr02_14602278_15318678,0.0197302036560617,0.113327131784115,0.8551715769874709,2,14602278
Chr02_15318679_15347678,0.0197302036560617,0.113327131784115,0.8551715769874709,2,15318679
Chr02_15347679_15710186,0.0197302036560617,0.113327131784115,0.8551715769874709,2,15347679
Chr02_15710187_15710672,0.0197302036560617,0.113327131784115,0.8551715769874709,2,15710187
Chr02_15710673_16424164,0.0197302036560617,0.113327131784115,0.8551715769874709,2,15710673
Chr02_16424165_16424173,0.0197302036560617,0.113327131784115,0.8551715769874709,2,16424165
Chr02_16424174_19450199,0.0197302036560617,0.113327131784115,0.8551715769874709,2,16424174
Chr02_19450200_19450542,0.0197302036560617,0.113327131784115,0.8551715769874709,2,19450200
Chr02_19450543_21586712,0.0269518646819906,0.18472369920474,0.8742377291008872,2,19450543
Chr02_21586713_21615015,0.0101029559052175,0.0315695311226033,0.7729696569959504,2,21586713
Chr02_21615016_22274911,0.0211810096849296,0.0653179346442846,0.8551715769874709,2,21615016
Chr02_22274912_22275977,0.0151657546611022,0.128984919921226,0.8742377291008872,2,22274912
Chr02_22275978_23006865,0.0120363374386141,0.214180227958605,0.8742377291008872,2,22275978
Chr02_23006866_23006973,0.0168785443891185,0.594573804936719,0.9451945703063789,2,23006866
Chr02_23006974_23411993,0.017370147100931,0.583933570029607,0.9390057054923919,2,23006974
Chr02_23411994_23412006,0.017635566347887,0.627581252175349,0.9479512593637396,2,23411994
Chr02_23412007_23945659,0.0138817178492382,0.701581867086869,0.9843571947715537,2,23412007
Chr02_23945660_23950242,0.0249476171155157,0.739909341018504,0.9843571947715537,2,23945660
Chr02_23950243_24283667,0.0601531207418236,0.812511765291113,0.9965538129416879,2,23950243
Chr02_24283668_24284547,0.0439678169308637,0.870058616452071,0.9965538129416879,2,24283668
Chr02_24284548_24771958,0.122801371496416,0.871831725449023,0.9965538129416879,2,24284548
Chr02_24771959_24772778,0.0356291936749637,0.806207385908899,0.9965538129416879,2,24771959
Chr02_24772779_25141874,0.0356291936749637,0.806207385908899,0.9965538129416879,2,24772779
Chr02_25141875_25263035,0.0356291936749637,0.806207385908899,0.9965538129416879,2,25141875
Chr03_1_106416,0.0262149291216004,0.0962199426322096,0.8551715769874709,3,1
Chr03_106417_526428,0.0262149291216004,0.0962199426322096,0.8551715769874709,3,106417
Chr03_526429_537201,0.0262149291216004,0.0962199426322096,0.8551715769874709,3,526429
Chr03_537202_1923686,0.0262149291216004,0.0962199426322096,0.8551715769874709,3,537202
Chr03_1923687_1923687,0.0262149291216004,0.0962199426322096,0.8551715769874709,3,1923687
Chr03_1923688_2743575,0.0262149291216004,0.0962199426322096,0.8551715769874709,3,1923688
Chr03_2743576_2744190,0.0262149291216004,0.0962199426322096,0.8551715769874709,3,2743576
Chr03_2744191_3884923,0.0262149291216004,0.0962199426322096,0.8551715769874709,3,2744191
Chr03_3884924_3893054,0.0262149291216004,0.0962199426322096,0.8551715769874709,3,3884924
Chr03_3893055_4059970,0.0273048409872541,0.109036373603569,0.8551715769874709,3,3893055
Chr03_4059971_4075833,0.0162478644459527,0.182734415677595,0.8742377291008872,3,4059971
Chr03_4075834_5903046,0.0605110504902898,0.198843089227282,0.8742377291008872,3,4075834
Chr03_5903047_5903373,0.0501389250247643,0.151948364356442,0.8742377291008872,3,5903047
Chr03_5903374_7969157,0.150827216913207,0.218144181579242,0.8742377291008872,3,5903374
Chr03_7969158_8274732,0.0198544793767814,0.375166313660324,0.9356933877661062,3,7969158
Chr03_8274733_9254843,0.0115080518405057,0.75102718151388,0.9849548433365548,3,8274733
Chr03_9254844_9254878,0.0102666727331051,0.835619487597655,0.9965538129416879,3,9254844
Chr03_9254879_10127794,0.0119970787046422,0.918323704394227,0.9965538129416879,3,9254879
Chr03_10127795_10139932,0.0389350769618551,0.329161776496621,0.897363633464373,3,10127795
Chr03_10139933_10720024,0.0268617764937778,0.255695810384073,0.8742377291008872,3,10139933
Chr03_10720025_10726457,0.0211916276292442,0.208765796920083,0.8742377291008872,3,10720025
Chr03_10726458_10961187,0.0368596257028457,0.176131101146139,0.8742377291008872,3,10726458
