Marker,Intercept,Deltoides,Del_P_adj,CHR,BP
Chr01_1_126237,0.261887060865247,0.962394993471366,0.9900615830799919,1,1
Chr01_126238_809425,0.261887060865247,0.962394993471366,0.9900615830799919,1,126238
Chr01_809426_814269,0.261887060865247,0.962394993471366,0.9900615830799919,1,809426
Chr01_814270_1367747,0.261887060865247,0.962394993471366,0.9900615830799919,1,814270
Chr01_1367748_1367899,0.261887060865247,0.962394993471366,0.9900615830799919,1,1367748
Chr01_1367900_2042574,0.261887060865247,0.962394993471366,0.9900615830799919,1,1367900
Chr01_2042575_2043251,0.261887060865247,0.962394993471366,0.9900615830799919,1,2042575
Chr01_2043252_2231677,0.261887060865247,0.962394993471366,0.9900615830799919,1,2043252
Chr01_2231678_2231705,0.261887060865247,0.962394993471366,0.9900615830799919,1,2231678
Chr01_2231706_3033846,0.261887060865247,0.962394993471366,0.9900615830799919,1,2231706
Chr01_3033847_3052413,0.261887060865247,0.962394993471366,0.9900615830799919,1,3033847
Chr01_3052414_4229970,0.261887060865247,0.962394993471366,0.9900615830799919,1,3052414
Chr01_4229971_4235626,0.261887060865247,0.962394993471366,0.9900615830799919,1,4229971
Chr01_4235627_5264100,0.222860875893346,0.877441214266512,0.9900615830799919,1,4235627
Chr01_5264101_5264149,0.348264549750834,0.709614572554491,0.9789481408832839,1,5264101
Chr01_5264150_5885231,0.46792027859662,0.524272014593745,0.9618973495979525,1,5264150
Chr01_5885232_5886075,0.438528320742301,0.261812307958732,0.9618973495979525,1,5885232
Chr01_5886076_6253003,0.270874547331846,0.174283820395145,0.9618973495979525,1,5886076
Chr01_6253004_6253851,0.257424970750932,0.177703370874279,0.9618973495979525,1,6253004
Chr01_6253852_6811196,0.272120000428017,0.214356077638278,0.9618973495979525,1,6253852
Chr01_6811197_6811650,0.428347764700203,0.151852156095945,0.9618973495979525,1,6811197
Chr01_6811651_7107385,0.522123850219971,0.117978494598962,0.9618973495979525,1,6811651
Chr01_7107386_7117068,0.485087277866527,0.149043073521484,0.9618973495979525,1,7107386
Chr01_7117069_8021093,0.742056906116158,0.167080702225562,0.9618973495979525,1,7117069
Chr01_8021094_8021338,0.570598606609602,0.165406909407095,0.9618973495979525,1,8021094
Chr01_8021339_8546533,0.570598606609602,0.165406909407095,0.9618973495979525,1,8021339
Chr01_8546534_8548055,0.431388445796695,0.380006109622745,0.9618973495979525,1,8546534
