Marker,Intercept,Deltoides,Del_P_adj,CHR,BP
Chr01_1_126237,0.154279482217643,0.0417092332608216,0.9295422886774658,1,1
Chr01_126238_809425,0.154279482217643,0.0417092332608216,0.9295422886774658,1,126238
Chr01_809426_814269,0.154279482217643,0.0417092332608216,0.9295422886774658,1,809426
Chr01_814270_1367747,0.154279482217643,0.0417092332608216,0.9295422886774658,1,814270
Chr01_1367748_1367899,0.154279482217643,0.0417092332608216,0.9295422886774658,1,1367748
Chr01_1367900_2042574,0.154279482217643,0.0417092332608216,0.9295422886774658,1,1367900
Chr01_2042575_2043251,0.154279482217643,0.0417092332608216,0.9295422886774658,1,2042575
Chr01_2043252_2231677,0.154279482217643,0.0417092332608216,0.9295422886774658,1,2043252
Chr01_2231678_2231705,0.154279482217643,0.0417092332608216,0.9295422886774658,1,2231678
Chr01_2231706_3033846,0.154279482217643,0.0417092332608216,0.9295422886774658,1,2231706
Chr01_3033847_3052413,0.154279482217643,0.0417092332608216,0.9295422886774658,1,3033847
Chr01_3052414_4229970,0.154279482217643,0.0417092332608216,0.9295422886774658,1,3052414
Chr01_4229971_4235626,0.154279482217643,0.0417092332608216,0.9295422886774658,1,4229971
Chr01_4235627_5264100,0.209211857692855,0.00804782964918407,0.5134515316179437,1,4235627
Chr01_5264101_5264149,0.0417259501217718,0.00460864933197722,0.4279975653263674,1,5264101
Chr01_5264150_5885231,0.0320015388647649,0.0024319287308489,0.33247939934605675,1,5264150
Chr01_5885232_5886075,0.0433381511503434,0.00120531723805383,0.33247939934605675,1,5885232
Chr01_5886076_6253003,0.085548902503498,0.00184199139350413,0.33247939934605675,1,5886076
Chr01_6253004_6253851,0.0870907943557014,0.00156669895820668,0.33247939934605675,1,6253004
Chr01_6253852_6811196,0.109889829824465,0.00491951224513066,0.4279975653263674,1,6253852
Chr01_6811197_6811650,0.0527867583837342,0.0142182815113108,0.6803447703162218,1,6811197
Chr01_6811651_7107385,0.0527580911671367,0.0172832573690051,0.7518216955517218,1,6811651
Chr01_7107386_7117068,0.0404447912901567,0.0569073329501196,0.9991053710198136,1,7107386
Chr01_7117069_8021093,0.0691415966727252,0.112966114685529,0.9991053710198136,1,7117069
Chr01_8021094_8021338,0.0535595990354169,0.2151831817223,0.9991053710198136,1,8021094
Chr01_8021339_8546533,0.0535595990354169,0.2151831817223,0.9991053710198136,1,8021339
Chr01_8546534_8548055,0.0448647935202026,0.131824294220611,0.9991053710198136,1,8546534
Chr01_8548056_9439189,0.0547445710367895,0.26173646783573,0.9991053710198136,1,8548056
Chr01_9439190_9439923,0.0474976143977264,0.894682135740737,0.9991053710198136,1,9439190
Chr01_9439924_10127710,0.0673465868174284,0.995399111859764,0.999437755012665,1,9439924
Chr01_10127711_10127775,0.0673465868174284,0.995399111859764,0.999437755012665,1,10127711
Chr01_10127776_10700451,0.0229194544703385,0.821539020390647,0.9991053710198136,1,10127776
Chr01_10700452_10700489,0.0347143564748562,0.529416201919644,0.9991053710198136,1,10700452
