Marker,Intercept,Deltoides,Del_P_adj,CHR,BP
Chr01_1_126237,0.00825902445880715,0.462902865228329,0.9376177760255298,1,1
Chr01_126238_809425,0.00825902445880715,0.462902865228329,0.9376177760255298,1,126238
Chr01_809426_814269,0.00825902445880715,0.462902865228329,0.9376177760255298,1,809426
Chr01_814270_1367747,0.00825902445880715,0.462902865228329,0.9376177760255298,1,814270
Chr01_1367748_1367899,0.00825902445880715,0.462902865228329,0.9376177760255298,1,1367748
Chr01_1367900_2042574,0.00825902445880715,0.462902865228329,0.9376177760255298,1,1367900
Chr01_2042575_2043251,0.00825902445880715,0.462902865228329,0.9376177760255298,1,2042575
Chr01_2043252_2231677,0.00825902445880715,0.462902865228329,0.9376177760255298,1,2043252
Chr01_2231678_2231705,0.00825902445880715,0.462902865228329,0.9376177760255298,1,2231678
Chr01_2231706_3033846,0.00825902445880715,0.462902865228329,0.9376177760255298,1,2231706
Chr01_3033847_3052413,0.00825902445880715,0.462902865228329,0.9376177760255298,1,3033847
Chr01_3052414_4229970,0.00825902445880715,0.462902865228329,0.9376177760255298,1,3052414
Chr01_4229971_4235626,0.00825902445880715,0.462902865228329,0.9376177760255298,1,4229971
Chr01_4235627_5264100,0.0166853969138962,0.514008634808165,0.9493046499070557,1,4235627
Chr01_5264101_5264149,0.00739615991163457,0.411125259970137,0.9376177760255298,1,5264101
Chr01_5264150_5885231,0.00604303229865104,0.47774829380165,0.9376177760255298,1,5264150
Chr01_5885232_5886075,0.0066875630151127,0.730611730481571,0.9604790448665238,1,5885232
Chr01_5886076_6253003,0.00587838210530052,0.871712097521826,0.9742696102018396,1,5886076
Chr01_6253004_6253851,0.00627433420725046,0.905806024281309,0.9771726382789728,1,6253004
Chr01_6253852_6811196,0.00507412766292929,0.782382835822633,0.9604790448665238,1,6253852
Chr01_6811197_6811650,0.00595250202677253,0.933567269621419,0.9904921031349202,1,6811197
Chr01_6811651_7107385,0.00618641813012627,0.927920201342413,0.9880992614235227,1,6811651
Chr01_7107386_7117068,0.00759508609729243,0.808513994605319,0.9604790448665238,1,7107386
Chr01_7117069_8021093,0.0769192723786343,0.721534490358472,0.9604790448665238,1,7117069
Chr01_8021094_8021338,0.0577890717521849,0.797897528333432,0.9604790448665238,1,8021094
Chr01_8021339_8546533,0.0577890717521849,0.797897528333432,0.9604790448665238,1,8021339
Chr01_8546534_8548055,0.0111433548959982,0.823806442377391,0.9604790448665238,1,8546534
Chr01_8548056_9439189,0.00480371354545611,0.911398969871548,0.9800099035585071,1,8548056
Chr01_9439190_9439923,0.00660146096680446,0.510291136627533,0.9493046499070557,1,9439190
Chr01_9439924_10127710,0.00609177429658482,0.589810135235856,0.9558662899404203,1,9439924
Chr01_10127711_10127775,0.00609177429658482,0.589810135235856,0.9558662899404203,1,10127711
Chr01_10127776_10700451,0.00884555061199693,0.658786479755707,0.9604790448665238,1,10127776
Chr01_10700452_10700489,0.00859130561717342,0.75260231818507,0.9604790448665238,1,10700452
Chr01_10700490_11189458,0.00702965117545994,0.739746575364451,0.9604790448665238,1,10700490
Chr01_11189459_11289027,0.00876665125875373,0.739783373091541,0.9604790448665238,1,11189459
Chr01_11289028_11965532,0.00489501644866634,0.924208969420876,0.9877334298806716,1,11289028
Chr01_11965533_11966198,0.00401368674260527,0.929546282715362,0.9884175472873349,1,11965533
Chr01_11966199_12330339,0.0188653773525399,0.857429545062248,0.9699291662228975,1,11966199
Chr01_12330340_12330527,0.0356550097447762,0.629829041109996,0.9604790448665238,1,12330340
Chr01_12330528_13051606,0.0385198203663001,0.47354454578878,0.9376177760255298,1,12330528
Chr01_13051607_13052006,0.00842685867114747,0.486104088844896,0.9376177760255298,1,13051607
Chr01_13052007_13382483,0.0177078043875794,0.425724321541841,0.9376177760255298,1,13052007
Chr01_13382484_13382509,0.0131056903205158,0.305878421486584,0.8993249144741736,1,13382484
Chr01_13382510_13576339,0.0146053746941772,0.261041709066431,0.8765505809704366,1,13382510
Chr01_13576340_13576350,0.0117231808113457,0.240173590126472,0.8576347975784839,1,13576340
Chr01_13576351_14061355,0.0197983430708447,0.367254668584637,0.9221667141624502,1,13576351
Chr01_14061356_14061634,0.0151951884467459,0.35498859462568,0.9221667141624502,1,14061356
Chr01_14061635_14604721,0.0193623748535876,0.585655772490595,0.9558662899404203,1,14061635
Chr01_14604722_14607157,0.0117503931061801,0.985928130967799,0.9986095135691709,1,14604722
Chr01_14607158_15449572,0.0084613238411714,0.837031894899353,0.9604790448665238,1,14607158
Chr01_15449573_15456448,0.00510107693946482,0.727127213817622,0.9604790448665238,1,15449573
Chr01_15456449_16406535,0.0044727663006507,0.67310811675877,0.9604790448665238,1,15456449
Chr01_16406536_16454790,0.00633672885796404,0.520679737800224,0.9493046499070557,1,16406536
Chr01_16454791_19216253,0.0032264422899055,0.435165689164093,0.9376177760255298,1,16454791
Chr01_19216254_19216663,0.0032264422899055,0.435165689164093,0.9376177760255298,1,19216254
Chr01_19216664_20661429,0.0021679391195967,0.604671468382447,0.9583080799712935,1,19216664
Chr01_20661430_20662913,0.0035435137644294,0.526485042760776,0.9493046499070557,1,20661430
Chr01_20662914_21251875,0.00538688771053333,0.513856249090917,0.9493046499070557,1,20662914
Chr01_21251876_21488109,0.0100949299091272,0.760520430931142,0.9604790448665238,1,21251876
Chr01_21488110_22523058,0.0138535434243086,0.931861673982411,0.9897798246405853,1,21488110
Chr01_22523059_22523376,0.00732398164603806,0.906995106861458,0.9771726382789728,1,22523059
Chr01_22523377_25610270,0.0500788908312948,0.747066867362129,0.9604790448665238,1,22523377
Chr01_25610271_25623774,0.00706646356521664,0.624862940420001,0.9604790448665238,1,25610271
Chr01_25623775_25991881,0.00789808927327498,0.618722396452877,0.9604790448665238,1,25623775
Chr01_25991882_26001088,0.0082766010777194,0.456792560070547,0.9376177760255298,1,25991882
Chr01_26001089_26286066,0.00784269492809025,0.4572234751517,0.9376177760255298,1,26001089
Chr01_26286067_26293474,0.00784269492809025,0.4572234751517,0.9376177760255298,1,26286067
Chr01_26293475_26583692,0.0149337334372328,0.51807421854113,0.9493046499070557,1,26293475
Chr01_26583693_26647317,0.013541952410862,0.386404234460964,0.9221667141624502,1,26583693
Chr01_26647318_27308826,0.009290821664467,0.306489736832986,0.8993249144741736,1,26647318
Chr01_27308827_27314420,0.0074835664808919,0.310967085707881,0.8993249144741736,1,27308827
Chr01_27314421_27701084,0.0126589305584028,0.375038505700865,0.9221667141624502,1,27314421
Chr01_27701085_27712150,0.0114401271226248,0.371296151195527,0.9221667141624502,1,27701085
Chr01_27712151_27987745,0.00573989655618478,0.255243459559851,0.8691428595042558,1,27712151
Chr01_27987746_27996902,0.00338883253740943,0.321067006306913,0.9083503035703238,1,27987746
Chr01_27996903_28327995,0.00751229656702901,0.248116583506359,0.8691428595042558,1,27996903
Chr01_28327996_28328780,0.0148309059320865,0.201850111259739,0.8362361752189188,1,28327996
Chr01_28328781_28712697,0.0106666023715871,0.159996786279928,0.794283143292113,1,28328781
Chr01_28712698_28712702,0.00866001006218515,0.0687382581528352,0.7592082682263825,1,28712698
Chr01_28712703_29260469,0.00803550663348717,0.0875619818734999,0.7592082682263825,1,28712703
Chr01_29260470_29264772,0.00750662487564446,0.135544000843268,0.7848453162727012,1,29260470
Chr01_29264773_29827856,0.00390960733333238,0.128133781899855,0.7761014511276028,1,29264773
Chr01_29827857_29864780,0.00325931612363109,0.134505955927618,0.7848453162727012,1,29827857
Chr01_29864781_30461232,0.0128365363229766,0.108915629237953,0.7592082682263825,1,29864781
Chr01_30461233_30463952,0.0117512531812406,0.177203227813266,0.8110704639715212,1,30461233
Chr01_30463953_31287140,0.012404093139025,0.166332208384955,0.7974946007188308,1,30463953
Chr01_31287141_31299042,0.00819516950053496,0.082023675336911,0.7592082682263825,1,31287141
Chr01_31299043_32249075,0.00867349093602441,0.0645787714570446,0.7592082682263825,1,31299043
Chr01_32249076_32254238,0.00328703743821698,0.0903828368992997,0.7592082682263825,1,32249076
Chr01_32254239_32925441,0.0075621496404164,0.0889217795371726,0.7592082682263825,1,32254239
Chr01_32925442_32925676,0.00863839011517953,0.0765412273089427,0.7592082682263825,1,32925442
Chr01_32925677_33648211,0.00353180414370986,0.171100316421725,0.802875617245011,1,32925677
Chr01_33648212_33648861,0.00842488100842645,0.408368454833492,0.9376177760255298,1,33648212
Chr01_33648862_33944256,0.00842488100842645,0.408368454833492,0.9376177760255298,1,33648862
Chr01_33944257_33944395,0.00842488100842645,0.408368454833492,0.9376177760255298,1,33944257
Chr01_33944396_34707623,0.0103336725077111,0.544983250418067,0.9548084451452912,1,33944396
Chr01_34707624_34711948,0.00821516481869433,0.805650939272648,0.9604790448665238,1,34707624
Chr01_34711949_35098398,0.00663599429009339,0.597904967429648,0.9568479161039685,1,34711949
Chr01_35098399_35197978,0.00407600179288949,0.520243058179018,0.9493046499070557,1,35098399
Chr01_35197979_35842906,0.006294741228724,0.582155266484606,0.9558662899404203,1,35197979
Chr01_35842907_35842941,0.0063398860155435,0.542928092903051,0.9548084451452912,1,35842907
Chr01_35842942_36467175,0.00216048186648184,0.605826947108289,0.9583080799712935,1,35842942
Chr01_36467176_36477457,0.00246673019000565,0.554918632636832,0.9558662899404203,1,36467176
Chr01_36477458_36677915,0.00246673019000565,0.554918632636832,0.9558662899404203,1,36477458
Chr01_36677916_36678639,0.00246673019000565,0.554918632636832,0.9558662899404203,1,36677916
Chr01_36678640_37008510,0.00666169582766748,0.548253303617047,0.9558662899404203,1,36678640
Chr01_37008511_37008685,0.0177860168946912,0.774432782334026,0.9604790448665238,1,37008511
Chr01_37008686_37399402,0.0177860168946912,0.774432782334026,0.9604790448665238,1,37008686
Chr01_37399403_37399747,0.0177860168946912,0.774432782334026,0.9604790448665238,1,37399403
Chr01_37399748_38492440,0.00702264129633096,0.744424633682025,0.9604790448665238,1,37399748
Chr01_38492441_38553272,0.00477201520278723,0.853931058604604,0.9686428927799434,1,38492441
Chr01_38553273_41248221,0.00233438326627523,0.85520511732526,0.9686428927799434,1,38553273
Chr01_41248222_41249634,0.0119200874435263,0.582014754662753,0.9558662899404203,1,41248222
Chr01_41249635_41946984,0.0119200874435263,0.582014754662753,0.9558662899404203,1,41249635
Chr01_41946985_41946999,0.0119200874435263,0.582014754662753,0.9558662899404203,1,41946985
Chr01_41947000_42826924,0.00526217586150056,0.999244722767269,0.999863563232617,1,41947000
Chr01_42826925_42828044,0.0072907765362832,0.828786709353304,0.9604790448665238,1,42826925
Chr01_42828045_44953517,0.0489537967288382,0.76864793291437,0.9604790448665238,1,42828045
Chr01_44953518_50495391,0.050761396245192,0.355430024452062,0.9221667141624502,1,44953518
Chr02_1_4524,0.0106106865064214,6.66830048694156e-05,0.003744620338333599,2,1
Chr02_4525_349303,0.0106106865064214,6.66830048694156e-05,0.003744620338333599,2,4525
Chr02_349304_361275,0.0106106865064214,6.66830048694156e-05,0.003744620338333599,2,349304
Chr02_361276_876244,0.0106106865064214,6.66830048694156e-05,0.003744620338333599,2,361276
Chr02_876245_880558,0.0106106865064214,6.66830048694156e-05,0.003744620338333599,2,876245
Chr02_880559_1380844,0.0106106865064214,6.66830048694156e-05,0.003744620338333599,2,880559
Chr02_1380845_1380870,0.0106106865064214,6.66830048694156e-05,0.003744620338333599,2,1380845
Chr02_1380871_1588241,0.0106106865064214,6.66830048694156e-05,0.003744620338333599,2,1380871
Chr02_1588242_1591077,0.0106106865064214,6.66830048694156e-05,0.003744620338333599,2,1588242
Chr02_1591078_2117143,0.0106106865064214,6.66830048694156e-05,0.003744620338333599,2,1591078
Chr02_2117144_2118662,0.0106106865064214,6.66830048694156e-05,0.003744620338333599,2,2117144
Chr02_2118663_2439301,0.0106106865064214,6.66830048694156e-05,0.003744620338333599,2,2118663
Chr02_2439302_2439318,0.0106106865064214,6.66830048694156e-05,0.003744620338333599,2,2439302
Chr02_2439319_3802076,0.0101719540993953,1.64743257881253e-05,0.003744620338333599,2,2439319
Chr02_3802077_3811171,0.0118760503302429,1.13943307471052e-05,0.003744620338333599,2,3802077
Chr02_3811172_4203782,0.0107028636165751,1.74589977519122e-05,0.003744620338333599,2,3811172
Chr02_4203783_4204963,0.0109701196991473,6.17835454760627e-05,0.003744620338333599,2,4203783
Chr02_4204964_5059530,0.066867670130595,7.04317305015724e-05,0.003744620338333599,2,4204964
Chr02_5059531_5059566,0.00223276377852306,0.00112379905472692,0.051213128351126784,2,5059531
Chr02_5059567_5396611,0.00223276377852306,0.00112379905472692,0.051213128351126784,2,5059567
Chr02_5396612_5398283,0.00223276377852306,0.00112379905472692,0.051213128351126784,2,5396612
Chr02_5398284_5923170,0.00614453472637544,0.00458874638760229,0.1996104678606996,2,5398284
Chr02_5923171_5954021,0.00448699454073611,0.0302120601899713,0.6884033714714889,2,5923171
Chr02_5954022_6493859,0.00612843806981933,0.0391189489285733,0.689590939404646,2,5954022
Chr02_6493860_6498865,0.00429266963932349,0.0416224285068387,0.689590939404646,2,6493860
Chr02_6498866_6748647,0.00573691586604769,0.0406037279779103,0.689590939404646,2,6498866
Chr02_6748648_6759682,0.00466237281214318,0.0356184116934885,0.689590939404646,2,6748648
Chr02_6759683_7031301,0.00447362954809466,0.0501281662020627,0.7268584099299091,2,6759683
Chr02_7031302_7048371,0.00290630629817633,0.0578561041977248,0.7592082682263825,2,7031302
Chr02_7048372_7535720,0.00287092946850301,0.0778926209001212,0.7592082682263825,2,7048372
Chr02_7535721_7537775,0.00355537262688969,0.120580586585945,0.7592082682263825,2,7535721
Chr02_7537776_7944758,0.00438545110019177,0.16101455569349,0.794283143292113,2,7537776
Chr02_7944759_7947379,0.00708913835267376,0.262740819393583,0.8791712033554508,2,7944759
