Marker,Intercept,Deltoides,Del_P_adj,CHR,BP
Chr01_1_126237,0.956021180260438,0.452878492996374,0.830188166652713,1,1
Chr01_126238_809425,0.956021180260438,0.452878492996374,0.830188166652713,1,126238
Chr01_809426_814269,0.956021180260438,0.452878492996374,0.830188166652713,1,809426
Chr01_814270_1367747,0.956021180260438,0.452878492996374,0.830188166652713,1,814270
Chr01_1367748_1367899,0.956021180260438,0.452878492996374,0.830188166652713,1,1367748
Chr01_1367900_2042574,0.956021180260438,0.452878492996374,0.830188166652713,1,1367900
Chr01_2042575_2043251,0.956021180260438,0.452878492996374,0.830188166652713,1,2042575
Chr01_2043252_2231677,0.956021180260438,0.452878492996374,0.830188166652713,1,2043252
Chr01_2231678_2231705,0.956021180260438,0.452878492996374,0.830188166652713,1,2231678
Chr01_2231706_3033846,0.956021180260438,0.452878492996374,0.830188166652713,1,2231706
Chr01_3033847_3052413,0.956021180260438,0.452878492996374,0.830188166652713,1,3033847
Chr01_3052414_4229970,0.956021180260438,0.452878492996374,0.830188166652713,1,3052414
Chr01_4229971_4235626,0.956021180260438,0.452878492996374,0.830188166652713,1,4229971
Chr01_4235627_5264100,0.899582113924075,0.719482717733981,0.9346092573291686,1,4235627
Chr01_5264101_5264149,0.430203668763114,0.974328471433347,0.9912966258068036,1,5264101
Chr01_5264150_5885231,0.487885242442016,0.8690775064157,0.9912966258068036,1,5264150
Chr01_5885232_5886075,0.663546138457805,0.656210742450262,0.9346092573291686,1,5885232
Chr01_5886076_6253003,0.715552938772106,0.734824305325253,0.9346092573291686,1,5886076
Chr01_6253004_6253851,0.722116613281557,0.74161476265674,0.9346092573291686,1,6253004
Chr01_6253852_6811196,0.97441094625449,0.579153665827394,0.9230377107009321,1,6253852
Chr01_6811197_6811650,0.922484461603764,0.657642436004684,0.9346092573291686,1,6811197
Chr01_6811651_7107385,0.955783312306953,0.690120472876713,0.9346092573291686,1,6811651
Chr01_7107386_7117068,0.708845187437803,0.543094876200722,0.894802443932165,1,7107386
Chr01_7117069_8021093,0.795338314789584,0.196375589035318,0.8282000605092072,1,7117069
Chr01_8021094_8021338,0.622380322781275,0.167821546502882,0.821407277591646,1,8021094
Chr01_8021339_8546533,0.622380322781275,0.167821546502882,0.821407277591646,1,8021339
Chr01_8546534_8548055,0.700057734307804,0.0692805737994494,0.7800028853171357,1,8546534
Chr01_8548056_9439189,0.486275989639709,0.0716936124343419,0.7800028853171357,1,8548056
Chr01_9439190_9439923,0.728000888497291,0.136049582545806,0.8105653854782138,1,9439190
Chr01_9439924_10127710,0.655044940234592,0.126075468813937,0.8105653854782138,1,9439924
Chr01_10127711_10127775,0.655044940234592,0.126075468813937,0.8105653854782138,1,10127711
Chr01_10127776_10700451,0.700425659759978,0.0806470600668236,0.7800028853171357,1,10127776
Chr01_10700452_10700489,0.885824465331088,0.0768011506754011,0.7800028853171357,1,10700452
Chr01_10700490_11189458,0.790062401598517,0.0612249720525989,0.7800028853171357,1,10700490
Chr01_11189459_11289027,0.646818774783807,0.0609868183706614,0.7800028853171357,1,11189459
Chr01_11289028_11965532,0.413657367884955,0.0370749963840585,0.7800028853171357,1,11289028
Chr01_11965533_11966198,0.581072427469686,0.0392559693158402,0.7800028853171357,1,11965533
Chr01_11966199_12330339,0.661418223737848,0.0467746351944869,0.7800028853171357,1,11966199
Chr01_12330340_12330527,0.966270554770025,0.0302901812228429,0.7800028853171357,1,12330340
Chr01_12330528_13051606,0.926727816522828,0.019198061190016,0.7800028853171357,1,12330528
Chr01_13051607_13052006,0.723058932281739,0.0375366150081802,0.7800028853171357,1,13051607
Chr01_13052007_13382483,0.458855579931903,0.100089800024062,0.7800028853171357,1,13052007
Chr01_13382484_13382509,0.559085714889901,0.092456581824115,0.7800028853171357,1,13382484
Chr01_13382510_13576339,0.340438059379988,0.069742615449493,0.7800028853171357,1,13382510
Chr01_13576340_13576350,0.544887569493125,0.141787059409755,0.8125162626056021,1,13576340
Chr01_13576351_14061355,0.643004943651521,0.173835835632715,0.8267780610530228,1,13576351
Chr01_14061356_14061634,0.925646328092834,0.238375301660435,0.830188166652713,1,14061356
Chr01_14061635_14604721,0.79649684618287,0.145595573736454,0.821407277591646,1,14061635
Chr01_14604722_14607157,0.69399774594721,0.169088018480203,0.821407277591646,1,14604722
Chr01_14607158_15449572,0.701651233147734,0.182490575592721,0.8282000605092072,1,14607158
Chr01_15449573_15456448,0.733491137744062,0.168527395288925,0.821407277591646,1,15449573
Chr01_15456449_16406535,0.739601544294881,0.173101391170377,0.8267780610530228,1,15456449
Chr01_16406536_16454790,0.754218596499332,0.195350989025518,0.8282000605092072,1,16406536
Chr01_16454791_19216253,0.706167606990346,0.258197152078309,0.830188166652713,1,16454791
Chr01_19216254_19216663,0.706167606990346,0.258197152078309,0.830188166652713,1,19216254
Chr01_19216664_20661429,0.859087870753976,0.244354826019513,0.830188166652713,1,19216664
Chr01_20661430_20662913,0.76193997543616,0.423515550605216,0.830188166652713,1,20661430
Chr01_20662914_21251875,0.8234939086882,0.716922963278001,0.9346092573291686,1,20662914
Chr01_21251876_21488109,0.777893005969001,0.617738449053071,0.9346092573291686,1,21251876
Chr01_21488110_22523058,0.627384836833434,0.53603047037355,0.8924452992210079,1,21488110
Chr01_22523059_22523376,0.678878925844892,0.805338045011333,0.9658001366865234,1,22523059
Chr01_22523377_25610270,0.573775738594041,0.776757431760277,0.9509003724598989,1,22523377
