Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage,Del_P_adj,Nig_P_adj,Dos_P_adj,NigDos_P_adj,CHR,BP
Chr01_1_126237,0.467011187560303,0.718526032692514,0.912985107604577,0.476434534282474,0.931477789797559,0.950822528281112,0.9934592770238926,0.9353810301985338,0.999587758596824,1,1
Chr01_126238_809425,0.8452733298443,0.657084562005431,0.844933975308691,0.839373175257896,0.863045070272161,0.950822528281112,0.9934592770238926,0.94666147585477,0.999587758596824,1,126238
Chr01_809426_814269,0.894629295746603,0.607017823741935,0.540602739998074,0.752762144532847,0.514491281993942,0.950822528281112,0.863350644474536,0.9353810301985338,0.9381845692668637,1,809426
Chr01_814270_1367747,0.862145590868877,0.779066639706815,0.486436357486782,0.744476452204225,0.445639593554794,0.9588139903488794,0.8287901093827486,0.9353810301985338,0.9372030556569177,1,814270
Chr01_1367748_1367899,0.683374648934034,0.914659215112524,0.617543652735992,0.866830794723631,0.586641459561569,0.981958555354917,0.9121081864796937,0.9572190463507604,0.9615948036228849,1,1367748
Chr01_1367900_2042574,0.669110181587326,0.953446124146297,0.721412840946404,0.755429055838279,0.68722535447924,0.9926147216787936,0.9758783964306812,0.9353810301985338,0.999587758596824,1,1367900
Chr01_2042575_2043251,0.670024032254765,0.973510751157786,0.75799540117102,0.758158294083443,0.70437608431828,0.997628010533721,0.9934592770238926,0.9353810301985338,0.999587758596824,1,2042575
Chr01_2043252_2231677,0.645371045623107,0.645663663862467,0.778775607946948,0.681691568169811,0.747754178615304,0.950822528281112,0.9934592770238926,0.9353810301985338,0.999587758596824,1,2043252
Chr01_2231678_2231705,0.629768498699342,0.53747445838793,0.726375095678366,0.614943119403142,0.752656967525687,0.950822528281112,0.9806285996450708,0.9353810301985338,0.999587758596824,1,2231678
Chr01_2231706_3033846,0.635055227381083,0.585033093915241,0.699747770580947,0.630420600714823,0.732090714334149,0.950822528281112,0.9691272529876281,0.9353810301985338,0.999587758596824,1,2231706
Chr01_3033847_3052413,0.37291235827079,0.574814249435846,0.905610187442747,0.310175203247558,0.997229584035421,0.950822528281112,0.9934592770238926,0.848503595510037,0.999587758596824,1,3033847
Chr01_3052414_4229970,0.461706771694819,0.876824410181708,0.663845026862678,0.456265601008421,0.777911267588595,0.9809511194202103,0.9448301305864173,0.9353810301985338,0.999587758596824,1,3052414
Chr01_4229971_4235626,0.486380146458739,0.810080944648299,0.381409883888746,0.482334726918475,0.472846872231177,0.9662865511520068,0.8287901093827486,0.9353810301985338,0.9372030556569177,1,4229971
Chr01_4235627_5264100,0.422204253958162,0.725705668002718,0.489503482798171,0.307552962816066,0.562972451274729,0.950822528281112,0.8287901093827486,0.846476044447888,0.9572877391411807,1,4235627
Chr01_5264101_5264149,0.909766969760228,0.422204620323813,0.460239979522205,0.653314909103038,0.515597123196229,0.950822528281112,0.8287901093827486,0.9353810301985338,0.9381845692668637,1,5264101
Chr01_5264150_5885231,0.817961724167031,0.0981668969200035,0.470608853281261,0.672368680558797,0.48183430949146,0.8913596862509694,0.8287901093827486,0.9353810301985338,0.9372030556569177,1,5264150
