Marker,Intercept,Dosage,Dos_P_adj,CHR,BP
Chr01_1_126237,0.360873288284141,0.674154016189342,0.8776069547529848,1,1
Chr01_126238_809425,0.359170641262385,0.689923376171135,0.8776069547529848,1,126238
Chr01_809426_814269,0.359170641262385,0.689923376171135,0.8776069547529848,1,809426
Chr01_814270_1367747,0.359170641262385,0.689923376171135,0.8776069547529848,1,814270
Chr01_1367748_1367899,0.360873288284141,0.674154016189342,0.8776069547529848,1,1367748
Chr01_1367900_2042574,0.360873288284141,0.674154016189342,0.8776069547529848,1,1367900
Chr01_2042575_2043251,0.360873288284141,0.674154016189342,0.8776069547529848,1,2042575
Chr01_2043252_2231677,0.360873288284141,0.674154016189342,0.8776069547529848,1,2043252
Chr01_2231678_2231705,0.360873288284141,0.674154016189342,0.8776069547529848,1,2231678
Chr01_2231706_3033846,0.360873288284141,0.674154016189342,0.8776069547529848,1,2231706
Chr01_3033847_3052413,0.217991633876033,0.436867753962098,0.7421879686270587,1,3033847
Chr01_3052414_4229970,0.183198045163456,0.391734646289037,0.6965997365946787,1,3052414
Chr01_4229971_4235626,0.222409170006855,0.432675965506221,0.7364354422210168,1,4229971
Chr01_4235627_5264100,0.222409170006855,0.432675965506221,0.7364354422210168,1,4235627
Chr01_5264101_5264149,0.241211174559928,0.428364018109111,0.7318218926200514,1,5264101
Chr01_5264150_5885231,0.241211174559928,0.428364018109111,0.7318218926200514,1,5264150
Chr01_5885232_5886075,0.125157276383001,0.219741056176126,0.5621111419229029,1,5885232
Chr01_5886076_6253003,0.125157276383001,0.219741056176126,0.5621111419229029,1,5886076
Chr01_6253004_6253851,0.125157276383001,0.219741056176126,0.5621111419229029,1,6253004
Chr01_6253852_6811196,0.125157276383001,0.219741056176126,0.5621111419229029,1,6253852
Chr01_6811197_6811650,0.125157276383001,0.219741056176126,0.5621111419229029,1,6811197
Chr01_6811651_7107385,0.125157276383001,0.219741056176126,0.5621111419229029,1,6811651
Chr01_7107386_7117068,0.125157276383001,0.219741056176126,0.5621111419229029,1,7107386
Chr01_7117069_8021093,0.0619098343269612,0.124940714995895,0.5219964732914353,1,7117069
Chr01_8021094_8021338,0.120014110830456,0.211720776297123,0.5621111419229029,1,8021094
Chr01_8021339_8546533,0.0160220703044505,0.0367412100927082,0.3706081585336112,1,8021339
Chr01_8546534_8548055,0.0327141660632721,0.0656648527783813,0.4135747096961102,1,8546534
Chr01_8548056_9439189,0.0327141660632721,0.0656648527783813,0.4135747096961102,1,8548056
