Marker,Intercept,Dosage,Dos_P_adj,CHR,BP
Chr01_1_126237,0.773906496103408,0.678546550444004,0.9883341114518933,1,1
Chr01_126238_809425,0.709892143417442,0.716308026156423,0.9883341114518933,1,126238
Chr01_809426_814269,0.709892143417442,0.716308026156423,0.9883341114518933,1,809426
Chr01_814270_1367747,0.709892143417442,0.716308026156423,0.9883341114518933,1,814270
Chr01_1367748_1367899,0.773906496103408,0.678546550444004,0.9883341114518933,1,1367748
Chr01_1367900_2042574,0.773906496103408,0.678546550444004,0.9883341114518933,1,1367900
Chr01_2042575_2043251,0.773906496103408,0.678546550444004,0.9883341114518933,1,2042575
Chr01_2043252_2231677,0.773906496103408,0.678546550444004,0.9883341114518933,1,2043252
Chr01_2231678_2231705,0.773906496103408,0.678546550444004,0.9883341114518933,1,2231678
Chr01_2231706_3033846,0.773906496103408,0.678546550444004,0.9883341114518933,1,2231706
Chr01_3033847_3052413,0.740228690781786,0.742141554995185,0.9883341114518933,1,3033847
Chr01_3052414_4229970,0.52043691129315,0.965613119844421,0.9927755201158112,1,3052414
Chr01_4229971_4235626,0.516204458485624,0.975493294077573,0.9927755201158112,1,4229971
Chr01_4235627_5264100,0.516204458485624,0.975493294077573,0.9927755201158112,1,4235627
Chr01_5264101_5264149,0.29080892767835,0.593030009911092,0.9883341114518933,1,5264101
Chr01_5264150_5885231,0.29080892767835,0.593030009911092,0.9883341114518933,1,5264150
Chr01_5885232_5886075,0.0563738626747244,0.134382965170793,0.9404831696108877,1,5885232
Chr01_5886076_6253003,0.0563738626747244,0.134382965170793,0.9404831696108877,1,5886076
Chr01_6253004_6253851,0.0563738626747244,0.134382965170793,0.9404831696108877,1,6253004
Chr01_6253852_6811196,0.0563738626747244,0.134382965170793,0.9404831696108877,1,6253852
Chr01_6811197_6811650,0.0563738626747244,0.134382965170793,0.9404831696108877,1,6811197
Chr01_6811651_7107385,0.0563738626747244,0.134382965170793,0.9404831696108877,1,6811651
Chr01_7107386_7117068,0.0563738626747244,0.134382965170793,0.9404831696108877,1,7107386
Chr01_7117069_8021093,0.00364520868563476,0.0133112439657883,0.3924669995074357,1,7117069
Chr01_8021094_8021338,0.00770491471460979,0.0232625688079618,0.5769746647617245,1,8021094
Chr01_8021339_8546533,0.0136336337044624,0.0430156050035689,0.8286003546746984,1,8021339
Chr01_8546534_8548055,0.153965659910794,0.314891757725851,0.9883341114518933,1,8546534
Chr01_8548056_9439189,0.153965659910794,0.314891757725851,0.9883341114518933,1,8548056
Chr01_9439190_9439923,0.153965659910794,0.314891757725851,0.9883341114518933,1,9439190
Chr01_9439924_10127710,0.153965659910794,0.314891757725851,0.9883341114518933,1,9439924
Chr01_10127711_10127775,0.153965659910794,0.314891757725851,0.9883341114518933,1,10127711
Chr01_10127776_10700451,0.153965659910794,0.314891757725851,0.9883341114518933,1,10127776
Chr01_10700452_10700489,0.581482584571872,0.862550247831777,0.9927755201158112,1,10700452
Chr01_10700490_11189458,0.581482584571872,0.862550247831777,0.9927755201158112,1,10700490
Chr01_11189459_11289027,0.843362767570656,0.982306041640717,0.9927755201158112,1,11189459
Chr01_11289028_11965532,0.0439427348318502,0.0852826517547836,0.9279564726651454,1,11289028
Chr01_11965533_11966198,0.0439427348318502,0.0852826517547836,0.9279564726651454,1,11965533
Chr01_11966199_12330339,0.0439427348318502,0.0852826517547836,0.9279564726651454,1,11966199
Chr01_12330340_12330527,0.0439427348318502,0.0852826517547836,0.9279564726651454,1,12330340
Chr01_12330528_13051606,0.0439427348318502,0.0852826517547836,0.9279564726651454,1,12330528
Chr01_13051607_13052006,0.843362767570656,0.982306041640717,0.9927755201158112,1,13051607
Chr01_13052007_13382483,0.843362767570656,0.982306041640717,0.9927755201158112,1,13052007
Chr01_13382484_13382509,0.843362767570656,0.982306041640717,0.9927755201158112,1,13382484
Chr01_13382510_13576339,0.843362767570656,0.982306041640717,0.9927755201158112,1,13382510
Chr01_13576340_13576350,0.843362767570656,0.982306041640717,0.9927755201158112,1,13576340
Chr01_13576351_14061355,0.843362767570656,0.982306041640717,0.9927755201158112,1,13576351
Chr01_14061356_14061634,0.843362767570656,0.982306041640717,0.9927755201158112,1,14061356
