Marker,Intercept,Dosage,Dos_P_adj,CHR,BP
Chr01_1_126237,0.160120465068041,0.173587989252596,0.4597548081451398,1,1
Chr01_126238_809425,0.161226035988488,0.174545862610901,0.4597548081451398,1,126238
Chr01_809426_814269,0.161226035988488,0.174545862610901,0.4597548081451398,1,809426
Chr01_814270_1367747,0.161226035988488,0.174545862610901,0.4597548081451398,1,814270
Chr01_1367748_1367899,0.160120465068041,0.173587989252596,0.4597548081451398,1,1367748
Chr01_1367900_2042574,0.160120465068041,0.173587989252596,0.4597548081451398,1,1367900
Chr01_2042575_2043251,0.160120465068041,0.173587989252596,0.4597548081451398,1,2042575
Chr01_2043252_2231677,0.160120465068041,0.173587989252596,0.4597548081451398,1,2043252
Chr01_2231678_2231705,0.160120465068041,0.173587989252596,0.4597548081451398,1,2231678
Chr01_2231706_3033846,0.160120465068041,0.173587989252596,0.4597548081451398,1,2231706
Chr01_3033847_3052413,0.272385185788841,0.297591468859237,0.6051193766468468,1,3033847
Chr01_3052414_4229970,0.216103004168473,0.235617499265908,0.5637549589765443,1,3052414
Chr01_4229971_4235626,0.217686173589022,0.237126679244763,0.5644108979940453,1,4229971
Chr01_4235627_5264100,0.217686173589022,0.237126679244763,0.5644108979940453,1,4235627
Chr01_5264101_5264149,0.401488988504362,0.435015185197883,0.7346855883358345,1,5264101
Chr01_5264150_5885231,0.401488988504362,0.435015185197883,0.7346855883358345,1,5264150
Chr01_5885232_5886075,0.233015365424784,0.250946667629545,0.5742991115998082,1,5885232
Chr01_5886076_6253003,0.233015365424784,0.250946667629545,0.5742991115998082,1,5886076
Chr01_6253004_6253851,0.233015365424784,0.250946667629545,0.5742991115998082,1,6253004
Chr01_6253852_6811196,0.233015365424784,0.250946667629545,0.5742991115998082,1,6253852
Chr01_6811197_6811650,0.233015365424784,0.250946667629545,0.5742991115998082,1,6811197
Chr01_6811651_7107385,0.233015365424784,0.250946667629545,0.5742991115998082,1,6811651
Chr01_7107386_7117068,0.233015365424784,0.250946667629545,0.5742991115998082,1,7107386
