Marker,Intercept,Dosage,Dos_P_adj,CHR,BP
Chr01_1_126237,0.645842945638309,0.835559577280923,0.9475204139389126,1,1
Chr01_126238_809425,0.521655959701438,0.700431790454806,0.8763012167149584,1,126238
Chr01_809426_814269,0.521655959701438,0.700431790454806,0.8763012167149584,1,809426
Chr01_814270_1367747,0.521655959701438,0.700431790454806,0.8763012167149584,1,814270
Chr01_1367748_1367899,0.645842945638309,0.835559577280923,0.9475204139389126,1,1367748
Chr01_1367900_2042574,0.645842945638309,0.835559577280923,0.9475204139389126,1,1367900
Chr01_2042575_2043251,0.645842945638309,0.835559577280923,0.9475204139389126,1,2042575
Chr01_2043252_2231677,0.645842945638309,0.835559577280923,0.9475204139389126,1,2043252
Chr01_2231678_2231705,0.645842945638309,0.835559577280923,0.9475204139389126,1,2231678
Chr01_2231706_3033846,0.645842945638309,0.835559577280923,0.9475204139389126,1,2231706
Chr01_3033847_3052413,0.464569545528766,0.614857892255542,0.8364057088473338,1,3033847
Chr01_3052414_4229970,0.45785395697967,0.615254058220402,0.8364057088473338,1,3052414
Chr01_4229971_4235626,0.715237775292834,0.893918000151322,0.9703575441072545,1,4229971
Chr01_4235627_5264100,0.715237775292834,0.893918000151322,0.9703575441072545,1,4235627
Chr01_5264101_5264149,0.91231200893664,0.747176379899804,0.8907725975278284,1,5264101
Chr01_5264150_5885231,0.91231200893664,0.747176379899804,0.8907725975278284,1,5264150
Chr01_5885232_5886075,0.79222247673193,0.922052309253769,0.9749227525024846,1,5885232
Chr01_5886076_6253003,0.79222247673193,0.922052309253769,0.9749227525024846,1,5886076
Chr01_6253004_6253851,0.79222247673193,0.922052309253769,0.9749227525024846,1,6253004
Chr01_6253852_6811196,0.79222247673193,0.922052309253769,0.9749227525024846,1,6253852
Chr01_6811197_6811650,0.79222247673193,0.922052309253769,0.9749227525024846,1,6811197
Chr01_6811651_7107385,0.79222247673193,0.922052309253769,0.9749227525024846,1,6811651
Chr01_7107386_7117068,0.79222247673193,0.922052309253769,0.9749227525024846,1,7107386
Chr01_7117069_8021093,0.476993071927578,0.592313434869123,0.8128745937993671,1,7117069
Chr01_8021094_8021338,0.166543110940637,0.216013110292936,0.6670134554315659,1,8021094
Chr01_8021339_8546533,0.0767388033857602,0.105802010778425,0.6043939865717529,1,8021339
Chr01_8546534_8548055,0.149150171290874,0.194502172258674,0.642018365334239,1,8546534
Chr01_8548056_9439189,0.149150171290874,0.194502172258674,0.642018365334239,1,8548056
Chr01_9439190_9439923,0.149150171290874,0.194502172258674,0.642018365334239,1,9439190
Chr01_9439924_10127710,0.149150171290874,0.194502172258674,0.642018365334239,1,9439924
Chr01_10127711_10127775,0.149150171290874,0.194502172258674,0.642018365334239,1,10127711
Chr01_10127776_10700451,0.149150171290874,0.194502172258674,0.642018365334239,1,10127776
Chr01_10700452_10700489,0.265985987990611,0.327080202286762,0.7379956191149073,1,10700452
Chr01_10700490_11189458,0.265985987990611,0.327080202286762,0.7379956191149073,1,10700490
Chr01_11189459_11289027,0.236896428725059,0.269621426788847,0.7379956191149073,1,11189459
Chr01_11289028_11965532,0.111276020536824,0.13701079817975,0.642018365334239,1,11289028
Chr01_11965533_11966198,0.111276020536824,0.13701079817975,0.642018365334239,1,11965533
Chr01_11966199_12330339,0.111276020536824,0.13701079817975,0.642018365334239,1,11966199
Chr01_12330340_12330527,0.111276020536824,0.13701079817975,0.642018365334239,1,12330340
Chr01_12330528_13051606,0.111276020536824,0.13701079817975,0.642018365334239,1,12330528
Chr01_13051607_13052006,0.236896428725059,0.269621426788847,0.7379956191149073,1,13051607
Chr01_13052007_13382483,0.236896428725059,0.269621426788847,0.7379956191149073,1,13052007
Chr01_13382484_13382509,0.236896428725059,0.269621426788847,0.7379956191149073,1,13382484
Chr01_13382510_13576339,0.236896428725059,0.269621426788847,0.7379956191149073,1,13382510
Chr01_13576340_13576350,0.236896428725059,0.269621426788847,0.7379956191149073,1,13576340
Chr01_13576351_14061355,0.236896428725059,0.269621426788847,0.7379956191149073,1,13576351
Chr01_14061356_14061634,0.236896428725059,0.269621426788847,0.7379956191149073,1,14061356
