Marker,Intercept,Deltoides,Nigra,Del_P_adj,Nig_P_adj,CHR,BP
Chr01_1_126237,0.198927841394661,0.612600062274081,0.544531646742678,0.9433145459828846,0.9750853797785927,1,1
Chr01_126238_809425,0.214928648115913,0.648018916502662,0.534079513123214,0.9433145459828846,0.9750853797785927,1,126238
Chr01_809426_814269,0.336412022901228,0.599467467004689,0.418867699480053,0.9433145459828846,0.9535924222205462,1,809426
Chr01_814270_1367747,0.279244762873202,0.841829717636506,0.388467108948842,0.960328438747074,0.9352345647943372,1,814270
Chr01_1367748_1367899,0.12460465279492,0.618230220065306,0.762784300082162,0.9433145459828846,0.99020455171346,1,1367748
Chr01_1367900_2042574,0.11494939457598,0.635429561783586,0.725658664596961,0.9433145459828846,0.9864892009944579,1,1367900
Chr01_2042575_2043251,0.114529396572571,0.484250456371892,0.848358965382987,0.9069900814469422,0.99020455171346,1,2042575
Chr01_2043252_2231677,0.133381946429526,0.803688405642506,0.641440487509404,0.9550323404238041,0.9750853797785927,1,2043252
Chr01_2231678_2231705,0.0616729468140965,0.50793433720132,0.901263288201206,0.9130451776800541,0.99020455171346,1,2231678
Chr01_2231706_3033846,0.055895955403841,0.470839466101339,0.869236206658249,0.9069900814469422,0.99020455171346,1,2231706
Chr01_3033847_3052413,0.0167191607630389,0.368829263445115,0.698631301179756,0.8806604540528635,0.9757397453509518,1,3033847
Chr01_3052414_4229970,0.175408253214032,0.616516333710194,0.0797448279817875,0.9433145459828846,0.6043135588073066,1,3052414
Chr01_4229971_4235626,0.148953844545761,0.677447263917399,0.0620872962018165,0.9436039565154011,0.5798639584775863,1,4229971
Chr01_4235627_5264100,0.277913655347985,0.771071588795963,0.050873218934172,0.9550323404238041,0.5798639584775863,1,4235627
Chr01_5264101_5264149,0.260503932913498,0.618508607931559,0.0375237068766014,0.9433145459828846,0.5330555324857524,1,5264101
Chr01_5264150_5885231,0.188472413045667,0.438709423153936,0.032731521278721,0.9021069951588622,0.5330555324857524,1,5264150
Chr01_5885232_5886075,0.194172138546854,0.568522668292308,0.0599106656963013,0.9361448066702714,0.5798639584775863,1,5885232
Chr01_5886076_6253003,0.125123548171453,0.60425915893958,0.183056257319375,0.9433145459828846,0.7561467682524167,1,5886076
Chr01_6253004_6253851,0.159279298019237,0.523503710284016,0.260541655657422,0.9199912530191906,0.8315914385600199,1,6253004
Chr01_6253852_6811196,0.259745283264826,0.577845532579192,0.281762974502789,0.9423966015842127,0.8452889235083669,1,6253852
Chr01_6811197_6811650,0.378390225170031,0.388032619975629,0.124339600761305,0.8806604540528635,0.6979691003084579,1,6811197
Chr01_6811651_7107385,0.283724281447052,0.507399457048026,0.117473046252105,0.9130451776800541,0.6929193582005939,1,6811651
Chr01_7107386_7117068,0.495010991854585,0.605974064283918,0.0185159357272152,0.9433145459828846,0.5330555324857524,1,7107386
Chr01_7117069_8021093,0.511228761900797,0.485529608068581,0.0133156721639839,0.9069900814469422,0.5207957741346738,1,7117069
Chr01_8021094_8021338,0.717375564546669,0.473616288653971,0.0749167402297627,0.9069900814469422,0.597239729754792,1,8021094
Chr01_8021339_8546533,0.34754781831408,0.458818580811217,0.132522955271525,0.9068832273897208,0.712958692326696,1,8021339
Chr01_8546534_8548055,0.22535880656766,0.994809161938767,0.164767149402657,0.999958513171957,0.7561467682524167,1,8546534
Chr01_8548056_9439189,0.0518585555516282,0.703477417967237,0.422755381802439,0.9474491571924283,0.9543335450997672,1,8548056
Chr01_9439190_9439923,0.221237384380836,0.965407317129559,0.166764529830052,0.9869291363012371,0.7561467682524167,1,9439190
Chr01_9439924_10127710,0.104449865328653,0.833969206434315,0.232936403488511,0.9577170093064966,0.8052406309112935,1,9439924
Chr01_10127711_10127775,0.109835526274561,0.936308062325178,0.222866112670413,0.9795789608557669,0.786261596614918,1,10127711
Chr01_10127776_10700451,0.140180809914996,0.801939613592167,0.179012447701974,0.9550323404238041,0.7561467682524167,1,10127776
Chr01_10700452_10700489,0.0817472213089049,0.400255876096453,0.333727671114752,0.8835836521003771,0.8900209454365337,1,10700452
Chr01_10700490_11189458,0.0667143418279057,0.556093260891354,0.627149339588572,0.9301916261767517,0.9750853797785927,1,10700490
Chr01_11189459_11289027,0.0358933962688686,0.908568040023291,0.953395787392905,0.9760598838679625,0.9950311299836233,1,11189459
Chr01_11289028_11965532,0.0269386013649719,0.883420450385661,0.617445568627468,0.9733473484096047,0.9750853797785927,1,11289028
Chr01_11965533_11966198,0.0265805302906581,0.64847325871464,0.99759389017874,0.9433145459828846,0.99759389017874,1,11965533
Chr01_11966199_12330339,0.137389896886924,0.233913018075191,0.844663723051265,0.8806604540528635,0.99020455171346,1,11966199
Chr01_12330340_12330527,0.413225373761533,0.128439186480387,0.897140732141799,0.8806604540528635,0.99020455171346,1,12330340
Chr01_12330528_13051606,0.399087598370071,0.122800436727476,0.902457900548213,0.8806604540528635,0.99020455171346,1,12330528
Chr01_13051607_13052006,0.192041997251179,0.174594289717294,0.951190274584825,0.8806604540528635,0.9950311299836233,1,13051607
Chr01_13052007_13382483,0.18387038184197,0.185255394117807,0.897361521262464,0.8806604540528635,0.99020455171346,1,13052007
Chr01_13382484_13382509,0.165471813328153,0.131564542190164,0.971637099872247,0.8806604540528635,0.9950311299836233,1,13382484
Chr01_13382510_13576339,0.0708780602148909,0.0763122580715819,0.969868522182752,0.8806604540528635,0.9950311299836233,1,13382510
Chr01_13576340_13576350,0.0920391079243462,0.098253896231672,0.916030643646003,0.8806604540528635,0.9925599174773949,1,13576340
Chr01_13576351_14061355,0.103363805461441,0.109828090797329,0.732020796994051,0.8806604540528635,0.9889683446886091,1,13576351
Chr01_14061356_14061634,0.092269563740157,0.12501137481231,0.830005349057706,0.8806604540528635,0.99020455171346,1,14061356
Chr01_14061635_14604721,0.115216937735052,0.218416684944204,0.637465014484944,0.8806604540528635,0.9750853797785927,1,14061635
Chr01_14604722_14607157,0.121223411268909,0.602264931015764,0.403143306947053,0.9433145459828846,0.9492102801711787,1,14604722
Chr01_14607158_15449572,0.160361236990981,0.65319648549588,0.18354520885428,0.9433145459828846,0.7561467682524167,1,14607158
Chr01_15449573_15456448,0.0360783638705807,0.847269354018075,0.0851751314585218,0.9621702687728848,0.6122772605337763,1,15449573
Chr01_15456449_16406535,0.0413069092106595,0.611223883607342,0.0721475070162665,0.9433145459828846,0.597239729754792,1,15456449
Chr01_16406536_16454790,0.0347099451891241,0.842655795162282,0.0915593222831546,0.960328438747074,0.6122772605337763,1,16406536
Chr01_16454791_19216253,0.0317745783977684,0.845862396897304,0.0650961062719735,0.9621702687728848,0.5826926770523985,1,16454791
Chr01_19216254_19216663,0.0327540835371013,0.576307701672824,0.080324128273453,0.9422484154684712,0.6043135588073066,1,19216254
Chr01_19216664_20661429,0.044261918520737,0.637068169073117,0.217479841041536,0.9433145459828846,0.786261596614918,1,19216664
Chr01_20661430_20662913,0.0484191156188894,0.831389509794643,0.169428143071993,0.9577170093064966,0.7561467682524167,1,20661430
Chr01_20662914_21251875,0.0975305172868733,0.861325721959447,0.332553368262636,0.9706230982592043,0.8900209454365337,1,20662914
Chr01_21251876_21488109,0.216211676758317,0.963150336516318,0.108567616340225,0.9856681977313646,0.6617127502255485,1,21251876
Chr01_21488110_22523058,0.335535540914277,0.588981507364162,0.0697455531010065,0.9433145459828846,0.5943802445687545,1,21488110
Chr01_22523059_22523376,0.204237062116367,0.459657400886128,0.0397045716685757,0.9068832273897208,0.5373370881459766,1,22523059
Chr01_22523377_25610270,0.153270007110139,0.35507813639343,0.0895542184851138,0.8806604540528635,0.6122772605337763,1,22523377
Chr01_25610271_25623774,0.12271421286515,0.432466323867962,0.0586307229495729,0.893054469306072,0.5798639584775863,1,25610271
Chr01_25623775_25991881,0.107162298466979,0.462517198067824,0.0779809810028015,0.9069900814469422,0.6043135588073066,1,25623775
Chr01_25991882_26001088,0.17096178441404,0.295820952186414,0.0494032828528685,0.8806604540528635,0.5798639584775863,1,25991882
Chr01_26001089_26286066,0.153056432977438,0.266763156567764,0.0329827937473888,0.8806604540528635,0.5330555324857524,1,26001089
Chr01_26286067_26293474,0.214035398976125,0.211728346882599,0.0228787512876706,0.8806604540528635,0.5330555324857524,1,26286067
Chr01_26293475_26583692,0.13654055394094,0.468232108175182,0.0881121696584342,0.9069900814469422,0.6122772605337763,1,26293475
Chr01_26583693_26647317,0.211996411063359,0.544500983788496,0.0636514153287156,0.9259956287392589,0.5798639584775863,1,26583693
Chr01_26647318_27308826,0.14061052819669,0.496698479283203,0.0588751753655503,0.9093548204367385,0.5798639584775863,1,26647318
Chr01_27308827_27314420,0.122519176902195,0.427552859992235,0.012700475946519,0.893054469306072,0.5207957741346738,1,27308827
Chr01_27314421_27701084,0.0652580938881152,0.252895153798527,0.0185830262700639,0.8806604540528635,0.5330555324857524,1,27314421
Chr01_27701085_27712150,0.0611025049924501,0.275503286221642,0.0228092921916103,0.8806604540528635,0.5330555324857524,1,27701085
Chr01_27712151_27987745,0.0960465651587056,0.345510855530792,0.0138310497149514,0.8806604540528635,0.5207957741346738,1,27712151
Chr01_27987746_27996902,0.075605970930986,0.366718921350518,0.00713072308656703,0.8806604540528635,0.5207957741346738,1,27987746
Chr01_27996903_28327995,0.0706991165056288,0.26794947794131,0.00942473483230872,0.8806604540528635,0.5207957741346738,1,27996903
Chr01_28327996_28328780,0.264051047635516,0.0828467041699311,0.0125202234928393,0.8806604540528635,0.5207957741346738,1,28327996
Chr01_28328781_28712697,0.131486298626494,0.0694342010185302,0.00747834105941236,0.8806604540528635,0.5207957741346738,1,28328781
Chr01_28712698_28712702,0.121010885789644,0.0486644037147402,0.0176646699367546,0.8806604540528635,0.5330555324857524,1,28712698
Chr01_28712703_29260469,0.099662794733138,0.157963278887741,0.0364292570652541,0.8806604540528635,0.5330555324857524,1,28712703
Chr01_29260470_29264772,0.0826254571612202,0.257732338014748,0.0252275941511064,0.8806604540528635,0.5330555324857524,1,29260470
Chr01_29264773_29827856,0.0473288433360511,0.20773522310096,0.0319501795098301,0.8806604540528635,0.5330555324857524,1,29264773
Chr01_29827857_29864780,0.0418360514445899,0.244320600857467,0.0122480423591787,0.8806604540528635,0.5207957741346738,1,29827857
