Marker,Intercept,Deltoides,Nigra,Del_P_adj,Nig_P_adj,CHR,BP
Chr01_1_126237,0.2741121074695,0.689427341603159,0.811174986763692,0.9889063721033056,0.9813017508622127,1,1
Chr01_126238_809425,0.267742154284992,0.6832971845283,0.811204651106462,0.9889063721033056,0.9813017508622127,1,126238
Chr01_809426_814269,0.147873748626536,0.861348646762446,0.912621087719433,0.989054378433486,0.997065775040354,1,809426
Chr01_814270_1367747,0.168647235776022,0.631400050876392,0.849143181448995,0.9889063721033056,0.9863991359896046,1,814270
Chr01_1367748_1367899,0.204951544266618,0.834964617069339,0.942386044540432,0.989054378433486,0.997580247032312,1,1367748
Chr01_1367900_2042574,0.228316963117544,0.776993414024575,0.98222530789372,0.9889063721033056,0.997580247032312,1,1367900
Chr01_2042575_2043251,0.382530269602022,0.834801673117103,0.935425031334435,0.989054378433486,0.997580247032312,1,2042575
Chr01_2043252_2231677,0.164668832039045,0.657929077013728,0.55242468114598,0.9889063721033056,0.9788451655559698,1,2043252
Chr01_2231678_2231705,0.268184621378406,0.621999788977117,0.933570285747968,0.9889063721033056,0.997580247032312,1,2231678
Chr01_2231706_3033846,0.247995134548909,0.571992388053514,0.973700841697816,0.9889063721033056,0.997580247032312,1,2231706
Chr01_3033847_3052413,0.282990687700571,0.720989471009583,0.803637832744712,0.9889063721033056,0.9813017508622127,1,3033847
Chr01_3052414_4229970,0.199951284384421,0.63548704023551,0.685538759206899,0.9889063721033056,0.9788451655559698,1,3052414
Chr01_4229971_4235626,0.121594781033006,0.498020350321389,0.511616808032545,0.9889063721033056,0.9788451655559698,1,4229971
Chr01_4235627_5264100,0.154545101066631,0.195969246952335,0.764672913490573,0.9889063721033056,0.9788451655559698,1,4235627
Chr01_5264101_5264149,0.0339262398028225,0.0586022786399291,0.785988865753631,0.9889063721033056,0.9801279258833195,1,5264101
Chr01_5264150_5885231,0.0595424282691504,0.0527077628405993,0.420145387594421,0.9889063721033056,0.9788451655559698,1,5264150
Chr01_5885232_5886075,0.0792604862011044,0.0783957155730281,0.504299257455915,0.9889063721033056,0.9788451655559698,1,5885232
Chr01_5886076_6253003,0.157189428237293,0.093777150296798,0.74586076806843,0.9889063721033056,0.9788451655559698,1,5886076
Chr01_6253004_6253851,0.269847334877774,0.0286764482407812,0.765590375600166,0.9889063721033056,0.9788451655559698,1,6253004
Chr01_6253852_6811196,0.271141050982858,0.0455269937269169,0.613925453427302,0.9889063721033056,0.9788451655559698,1,6253852
Chr01_6811197_6811650,0.199773116372714,0.0169266120012634,0.993941124182207,0.9889063721033056,0.997580247032312,1,6811197
Chr01_6811651_7107385,0.0802452479986869,0.198465085371355,0.894909711295709,0.9889063721033056,0.9928032888128866,1,6811651
