Marker,Intercept,Deltoides,Nigra,Del_P_adj,Nig_P_adj,CHR,BP
Chr01_1_126237,0.340620375959276,0.51681754831448,0.222512859238688,0.9741842255628467,0.8861522900572689,1,1
Chr01_126238_809425,0.351255526317578,0.53183124803658,0.217584228385906,0.9741842255628467,0.8846316753713719,1,126238
Chr01_809426_814269,0.361322294370637,0.608468912365137,0.243054780462581,0.9741842255628467,0.8861522900572689,1,809426
Chr01_814270_1367747,0.423109511814864,0.614932083417291,0.33695675982739,0.9741842255628467,0.8986174547394188,1,814270
Chr01_1367748_1367899,0.181417796666214,0.899389304795792,0.729256231845732,0.9798939034049848,0.9807998716877651,1,1367748
Chr01_1367900_2042574,0.1949854359659,0.912401427896036,0.686439284378258,0.9798939034049848,0.9770067468796785,1,1367900
Chr01_2042575_2043251,0.217214699059414,0.699338010093027,0.737532007738125,0.9741842255628467,0.9812444803920227,1,2042575
Chr01_2043252_2231677,0.262746739298627,0.594202821684298,0.803420571070076,0.9741842255628467,0.9836378440966311,1,2043252
Chr01_2231678_2231705,0.259398969377059,0.357551214756442,0.781320941732955,0.9741842255628467,0.9835608628109977,1,2231678
Chr01_2231706_3033846,0.242900041853234,0.325512577606302,0.747811670872852,0.9741842255628467,0.9835608628109977,1,2231706
Chr01_3033847_3052413,0.177776409510163,0.141476305320541,0.483103075821545,0.9251512300318445,0.9375766722311156,1,3033847
Chr01_3052414_4229970,0.357328584481348,0.286622241346528,0.0844312053153737,0.9741842255628467,0.7587939649279638,1,3052414
Chr01_4229971_4235626,0.272812986709489,0.300835105975663,0.0573141107137852,0.9741842255628467,0.7494606866182942,1,4229971
Chr01_4235627_5264100,0.408623853243196,0.660790139137349,0.0817733454552113,0.9741842255628467,0.7587939649279638,1,4235627
Chr01_5264101_5264149,0.314308548322869,0.696942763240857,0.0436269776062843,0.9741842255628467,0.7494606866182942,1,5264101
Chr01_5264150_5885231,0.395600179623156,0.436286367067111,0.0161251786589645,0.9741842255628467,0.7058430476628552,1,5264150
