Marker,Intercept,Deltoides,Nigra,Del_P_adj,Nig_P_adj,CHR,BP
Chr01_1_126237,0.412443785238112,0.264743926914547,0.0990334887149241,0.8745141803460659,0.6321286513718559,1,1
Chr01_126238_809425,0.367980467919872,0.295171850232961,0.0946257197602658,0.8875939654015192,0.6210751784814521,1,126238
Chr01_809426_814269,0.284178445440966,0.312323044004259,0.0657027537751316,0.8875939654015192,0.6210751784814521,1,809426
Chr01_814270_1367747,0.265169692781787,0.484696590207923,0.106311036008665,0.9051233144953419,0.6388522255626498,1,814270
Chr01_1367748_1367899,0.25995050194155,0.81760940087348,0.139040924309588,0.9586221494739816,0.6808268594496356,1,1367748
Chr01_1367900_2042574,0.333271534682897,0.707544728514512,0.114219317059513,0.9447926641885175,0.6465244361859226,1,1367900
Chr01_2042575_2043251,0.497607887151388,0.894104802173701,0.156938002354717,0.9664538479055882,0.711781405864815,1,2042575
Chr01_2043252_2231677,0.439394651472754,0.291007074490349,0.289448550610881,0.8875939654015192,0.8442965586073733,1,2043252
Chr01_2231678_2231705,0.588703225702809,0.0813142314921052,0.0962548951391554,0.7269947297996944,0.6210751784814521,1,2231678
Chr01_2231706_3033846,0.52805354897672,0.110874758055857,0.121394186175415,0.7320813809940326,0.6661876070602043,1,2231706
Chr01_3033847_3052413,0.702487825167108,0.0287755081026213,0.108564618801955,0.7269947297996944,0.6406420172602295,1,3033847
Chr01_3052414_4229970,0.335431177890347,0.146052842538604,0.0250294116931327,0.7782595645578175,0.5444073411699175,1,3052414
Chr01_4229971_4235626,0.373342229156918,0.172589941457591,0.0188255357343581,0.8020496072557879,0.5444073411699175,1,4229971
Chr01_4235627_5264100,0.549115444667588,0.603798853490434,0.0966116944304481,0.9111909454234535,0.6210751784814521,1,4235627
Chr01_5264101_5264149,0.762601866684355,0.704010500091498,0.0529171692374524,0.9430261731747761,0.6167094945697241,1,5264101
Chr01_5264150_5885231,0.763926095950061,0.60872396358277,0.046887525525228,0.9111909454234535,0.6167094945697241,1,5264150
Chr01_5885232_5886075,0.61642699180657,0.964377332069588,0.084812759098851,0.9821310608311867,0.6210751784814521,1,5885232
Chr01_5886076_6253003,0.767885128050358,0.881844265758712,0.354717054618688,0.9637559369267945,0.8895469264542627,1,5886076
Chr01_6253004_6253851,0.795296508560975,0.942158745118139,0.740667507388624,0.9809298675632806,0.9927705286179607,1,6253004
Chr01_6253852_6811196,0.958998560297538,0.874580913932488,0.887140493105716,0.9587366900599746,0.9927705286179607,1,6253852
Chr01_6811197_6811650,0.98372317644814,0.808165902204228,0.551747787441947,0.9586221494739816,0.9917889386336322,1,6811197
Chr01_6811651_7107385,0.611682922081345,0.947057134694321,0.555926915700633,0.9809298675632806,0.9917889386336322,1,6811651
Chr01_7107386_7117068,0.823236785139919,0.661637644306159,0.540246376160555,0.9348098585173361,0.9917889386336322,1,7107386
Chr01_7117069_8021093,0.811534845569912,0.168420397711411,0.433479640193627,0.8020496072557879,0.9423470438991891,1,7117069
Chr01_8021094_8021338,0.713100536816934,0.173236486531063,0.530775199742668,0.8020496072557879,0.9917889386336322,1,8021094
Chr01_8021339_8546533,0.845773540468283,0.192508323679686,0.772523676725728,0.8058487967986857,0.9927705286179607,1,8021339
Chr01_8546534_8548055,0.822514390948065,0.0307204160229585,0.973858862551991,0.7269947297996944,0.9960678418183103,1,8546534
Chr01_8548056_9439189,0.804084601223568,0.0662953802189787,0.776177146897235,0.7269947297996944,0.9927705286179607,1,8548056
Chr01_9439190_9439923,0.965417337082748,0.0888638932278697,0.232787073691018,0.7269947297996944,0.7966097578780084,1,9439190
Chr01_9439924_10127710,0.996761090760526,0.205236387461312,0.376495933420291,0.8320394086269406,0.8895469264542627,1,9439924
Chr01_10127711_10127775,0.983434166718313,0.111051478868358,0.258617148446368,0.7320813809940326,0.8110796203574279,1,10127711
Chr01_10127776_10700451,0.946565513717264,0.0447565486321679,0.0719436461221272,0.7269947297996944,0.6210751784814521,1,10127776
Chr01_10700452_10700489,0.82016547789225,0.0157599721352784,0.16437829288499,0.7269947297996944,0.7205378048053616,1,10700452
Chr01_10700490_11189458,0.985912922023148,0.0496667292434426,0.501945430173117,0.7269947297996944,0.990017380674401,1,10700490
Chr01_11189459_11289027,0.750040035768836,0.104803848638053,0.794608687888337,0.7320813809940326,0.9927705286179607,1,11189459
Chr01_11289028_11965532,0.843293064414089,0.105853754100551,0.796561017529283,0.7320813809940326,0.9927705286179607,1,11289028
Chr01_11965533_11966198,0.823346415721298,0.12363654425571,0.802947160623652,0.7569584342186326,0.9927705286179607,1,11965533
Chr01_11966199_12330339,0.86806729989165,0.0570182419503209,0.618710917701918,0.7269947297996944,0.9917889386336322,1,11966199
Chr01_12330340_12330527,0.911227463027726,0.0378611196625803,0.460281038168358,0.7269947297996944,0.9662827758062827,1,12330340
Chr01_12330528_13051606,0.915180945287363,0.021579737907317,0.385871802411189,0.7269947297996944,0.8927625248587922,1,12330528
Chr01_13051607_13052006,0.78622148729134,0.0565427584117258,0.667153721785658,0.7269947297996944,0.9917889386336322,1,13051607
Chr01_13052007_13382483,0.746377567739499,0.139886264217637,0.811016929333671,0.7692454134849896,0.9927705286179607,1,13052007
Chr01_13382484_13382509,0.74787036581815,0.146191558511479,0.726981491700957,0.7782595645578175,0.9927705286179607,1,13382484
Chr01_13382510_13576339,0.739015716439619,0.103897428043618,0.783148975530048,0.7320813809940326,0.9927705286179607,1,13382510
Chr01_13576340_13576350,0.736427700996676,0.229704160741907,0.823042716193059,0.856590036399958,0.9927705286179607,1,13576340
Chr01_13576351_14061355,0.739398035626778,0.228142377596124,0.882812832718784,0.856590036399958,0.9927705286179607,1,13576351
Chr01_14061356_14061634,0.748780490788528,0.293962754111588,0.559739164976787,0.8875939654015192,0.9917889386336322,1,14061356
Chr01_14061635_14604721,0.739441224731911,0.190161814995844,0.469943467001222,0.8058487967986857,0.9681671443547892,1,14061635
Chr01_14604722_14607157,0.743887111703616,0.310525640302801,0.554690016031271,0.8875939654015192,0.9917889386336322,1,14604722
Chr01_14607158_15449572,0.736495793544486,0.331501273637131,0.366660887682841,0.8875939654015192,0.8895469264542627,1,14607158
