Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage,Del_P_adj,Nig_P_adj,Dos_P_adj,CHR,BP
Chr01_1_126237,0.887847203576856,0.576420706626125,0.840965499537784,0.6476869078644,Chr01_1_126237,0.9843098904966425,0.9691382054386097,0.9945032667210304,1,1
Chr01_126238_809425,0.887847203576856,0.576420706626125,0.840965499537784,0.6476869078644,Chr01_126238_809425,0.9843098904966425,0.9691382054386097,0.9945032667210304,1,126238
Chr01_809426_814269,0.999236672923619,0.53074173368671,0.658396020299152,0.778915465074788,Chr01_809426_814269,0.9843098904966425,0.9370898714130501,0.9945032667210304,1,809426
Chr01_814270_1367747,0.851256146010796,0.701956313699162,0.622541388857816,0.674778820524851,Chr01_814270_1367747,0.9843098904966425,0.9338120832867239,0.9945032667210304,1,814270
Chr01_1367748_1367899,0.730137434771492,0.816139623759824,0.871750039615241,0.639132678621692,Chr01_1367748_1367899,0.9843098904966425,0.9723365826477688,0.9945032667210304,1,1367748
Chr01_1367900_2042574,0.792666870535866,0.772167017271866,0.891312958092512,0.661411949139027,Chr01_1367900_2042574,0.9843098904966425,0.975914830600275,0.9945032667210304,1,1367900
Chr01_2042575_2043251,0.866094841873799,0.737984932613243,0.769148347904897,0.690409443789748,Chr01_2042575_2043251,0.9843098904966425,0.9480372669195105,0.9945032667210304,1,2042575
Chr01_2043252_2231677,0.949248391548569,0.519138901977201,0.792807954857197,0.673453508285322,Chr01_2043252_2231677,0.9843098904966425,0.9514565086383425,0.9945032667210304,1,2043252
Chr01_2231678_2231705,0.842668189962817,0.688039696336004,0.789146368944685,0.656732015271474,Chr01_2231678_2231705,0.9843098904966425,0.9511499686146897,0.9945032667210304,1,2231678
Chr01_2231706_3033846,0.799888612478522,0.731282862109278,0.752522276423518,0.646155937628331,Chr01_2231706_3033846,0.9843098904966425,0.9471062115632439,0.9945032667210304,1,2231706
Chr01_3033847_3052413,0.818174912163518,0.612240321247107,0.435977064544783,0.619426951488549,Chr01_3033847_3052413,0.9843098904966425,0.8953434565866037,0.9945032667210304,1,3033847
Chr01_3052414_4229970,0.632541508517685,0.618712701140707,0.318634147130101,0.534029642174688,Chr01_3052414_4229970,0.9843098904966425,0.8851451618975208,0.9945032667210304,1,3052414
Chr01_4229971_4235626,0.334420024694765,0.921077247274004,0.127084243125142,0.390512641724606,Chr01_4229971_4235626,0.9917928633323948,0.8111543314380931,0.9945032667210304,1,4229971
Chr01_4235627_5264100,0.390305614640139,0.698398975231851,0.0678933824270355,0.382849658643074,Chr01_4235627_5264100,0.9843098904966425,0.7954547460989301,0.9945032667210304,1,4235627
Chr01_5264101_5264149,0.574816122435661,0.477423823043638,0.139004835180382,0.434935768831897,Chr01_5264101_5264149,0.9843098904966425,0.8111543314380931,0.9945032667210304,1,5264101
