Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage,Del_P_adj,Nig_P_adj,Dos_P_adj,CHR,BP
Chr01_1_126237,0.829150909251489,0.577617727177118,0.533939464781874,0.781789461631097,Chr01_1_126237,0.9450911978056009,0.9586348140688884,0.9612995930289056,1,1
Chr01_126238_809425,0.829150909251489,0.577617727177118,0.533939464781874,0.781789461631097,Chr01_126238_809425,0.9450911978056009,0.9586348140688884,0.9612995930289056,1,126238
Chr01_809426_814269,0.967658973776868,0.537722799762536,0.412389435885715,0.679068446745041,Chr01_809426_814269,0.9401232404492377,0.9586348140688884,0.9591317435499849,1,809426
Chr01_814270_1367747,0.818198971201212,0.788512715573624,0.329059105954699,0.878315398802018,Chr01_814270_1367747,0.9657520225455899,0.8980472406156059,0.9612995930289056,1,814270
Chr01_1367748_1367899,0.929967087397512,0.633501337847394,0.628572874454352,0.901120242037177,Chr01_1367748_1367899,0.9551325166570537,0.9629947195759929,0.9612995930289056,1,1367748
Chr01_1367900_2042574,0.952695196623663,0.648489277950675,0.59896580134174,0.906272956142755,Chr01_1367900_2042574,0.9551325166570537,0.9629947195759929,0.9612995930289056,1,1367900
Chr01_2042575_2043251,0.84516618012569,0.494804458650063,0.704633677056715,0.899902084746621,Chr01_2042575_2043251,0.9339046808762452,0.9636613390119625,0.9612995930289056,1,2042575
Chr01_2043252_2231677,0.955175797481106,0.751313451296982,0.707635280783452,0.7449951444738,Chr01_2043252_2231677,0.9588453610224928,0.9652932935680192,0.9612995930289056,1,2043252
Chr01_2231678_2231705,0.658836086812304,0.466745815134206,0.801455033302568,0.865305346619631,Chr01_2231678_2231705,0.9325172131178187,0.9905002210967415,0.9612995930289056,1,2231678
Chr01_2231706_3033846,0.620198131058408,0.428400938167675,0.766463922698072,0.874597655380365,Chr01_2231706_3033846,0.9240447728368246,0.9820838695273099,0.9612995930289056,1,2231706
Chr01_3033847_3052413,0.409262910120029,0.365439765550432,0.554731368268507,0.992139271884005,Chr01_3033847_3052413,0.9240447728368246,0.9591909159522151,0.992139271884005,1,3033847
Chr01_3052414_4229970,0.515059272054827,0.62644205124382,0.0577724858122789,0.978450064970943,Chr01_3052414_4229970,0.9551325166570537,0.5913611913092486,0.9832615251569714,1,3052414
Chr01_4229971_4235626,0.447848116293375,0.59903293930778,0.0729256925719471,0.222290392308646,Chr01_4229971_4235626,0.9466985075219204,0.6024633964086469,0.7337973165457454,1,4229971
Chr01_4235627_5264100,0.419112676975892,0.740108253063384,0.0514635192423933,0.230880818017944,Chr01_4235627_5264100,0.9584938425753122,0.5913611913092486,0.7366019823506119,1,4235627
Chr01_5264101_5264149,0.452119233436075,0.752447628228293,0.0514744820060502,0.251206921032667,Chr01_5264101_5264149,0.9588453610224928,0.5913611913092486,0.7444114589182463,1,5264101
Chr01_5264150_5885231,0.520926629101377,0.561209986482283,0.044500360734875,0.252946750750583,Chr01_5264150_5885231,0.9450911978056009,0.5913611913092486,0.7444114589182463,1,5264150
Chr01_5885232_5886075,0.231836807959848,0.692171931515718,0.0569006963625772,"NA",Chr01_5885232_5886075,0.9584938425753122,0.5913611913092486,NA,1,5885232
Chr01_5886076_6253003,0.285470895224216,0.733093013306654,0.173890053345497,"NA",Chr01_5886076_6253003,0.9584938425753122,0.7723249367535042,NA,1,5886076
Chr01_6253004_6253851,0.277088885795009,0.649644063620856,0.240350505103135,"NA",Chr01_6253004_6253851,0.9551325166570537,0.8273936452651086,NA,1,6253004
Chr01_6253852_6811196,0.371404701941213,0.717167757464808,0.261192875254709,"NA",Chr01_6253852_6811196,0.9584938425753122,0.8405715458170279,NA,1,6253852
Chr01_6811197_6811650,0.222906139996343,0.50592575098553,0.113446390476549,"NA",Chr01_6811197_6811650,0.93637358520853,0.6982068415898777,NA,1,6811197
Chr01_6811651_7107385,0.255356720552297,0.637728840186026,0.105653391536436,"NA",Chr01_6811651_7107385,0.9551325166570537,0.6982068415898777,NA,1,6811651
Chr01_7107386_7117068,0.27367046335904,0.76999843139969,0.0148626473083005,"NA",Chr01_7107386_7117068,0.964305297780165,0.5233401194685228,NA,1,7107386
Chr01_7117069_8021093,0.0518771719789817,0.721426729730989,0.0131004710777503,0.101145497151929,Chr01_7117069_8021093,0.9584938425753122,0.5233401194685228,0.7337973165457454,1,7117069
Chr01_8021094_8021338,0.405858984672748,0.752448135974809,0.067134230533504,"NA",Chr01_8021094_8021338,0.9588453610224928,0.6024633964086469,NA,1,8021094
Chr01_8021339_8546533,0.204403054953136,0.512276919483318,0.124233374918302,"NA",Chr01_8021339_8546533,0.93637358520853,0.7080077899176573,NA,1,8021339
Chr01_8546534_8548055,0.290376695760758,0.719792053806474,0.105203905088535,"NA",Chr01_8546534_8548055,0.9584938425753122,0.6982068415898777,NA,1,8546534
Chr01_8548056_9439189,0.453033067905168,0.965912102014777,0.324301469659959,"NA",Chr01_8548056_9439189,0.9933722336465654,0.8918290415648872,NA,1,8548056
Chr01_9439190_9439923,0.550258824073253,0.975033114135078,0.155094314812757,"NA",Chr01_9439190_9439923,0.9969088570804162,0.7588512746344317,NA,1,9439190
Chr01_9439924_10127710,0.436569315711592,0.925390917731222,0.181130488613445,"NA",Chr01_9439924_10127710,0.9810731532971821,0.7723249367535042,NA,1,9439924
Chr01_10127711_10127775,0.466298827078218,0.974468546960101,0.211928726215861,"NA",Chr01_10127711_10127775,0.9969088570804162,0.80930540664134,NA,1,10127711
Chr01_10127776_10700451,0.651290129094485,0.764266621302265,0.159675000474633,"NA",Chr01_10127776_10700451,0.964305297780165,0.7676647910739407,NA,1,10127776
Chr01_10700452_10700489,0.920634137877784,0.477368885402604,0.307097783617815,"NA",Chr01_10700452_10700489,0.9332610645752712,0.8829462895149737,NA,1,10700452
Chr01_10700490_11189458,0.49423266910543,0.680151629799131,0.665623643279808,0.51832451925944,Chr01_10700490_11189458,0.9584938425753122,0.9629947195759929,0.9211725131722245,1,10700490
Chr01_11189459_11289027,0.526327470205413,0.935910745001557,0.9789342746162,"NA",Chr01_11189459_11289027,0.9820905514983445,0.9961650627095595,NA,1,11189459
Chr01_11289028_11965532,0.182923489867519,0.880367842898565,0.657622930875815,0.210572883941296,Chr01_11289028_11965532,0.9745956268547864,0.9629947195759929,0.7337973165457454,1,11289028
Chr01_11965533_11966198,0.661198333218511,0.873414907790711,0.947475759361497,"NA",Chr01_11965533_11966198,0.9745956268547864,0.9918023639720999,NA,1,11965533
Chr01_11966199_12330339,0.631379994284922,0.36640934324218,0.878248314368164,"NA",Chr01_11966199_12330339,0.9240447728368246,0.9918023639720999,NA,1,11966199
Chr01_12330340_12330527,0.342065613498303,0.218751169441014,0.93940322685344,"NA",Chr01_12330340_12330527,0.9240447728368246,0.9918023639720999,NA,1,12330340
Chr01_12330528_13051606,0.367817041613027,0.207361825329969,0.872245934182952,"NA",Chr01_12330528_13051606,0.9240447728368246,0.9918023639720999,NA,1,12330528
Chr01_13051607_13052006,0.479322201601083,0.231732010696448,0.942312231662918,"NA",Chr01_13051607_13052006,0.9240447728368246,0.9918023639720999,NA,1,13051607
Chr01_13052007_13382483,0.536986218145788,0.245582193877198,0.909968156152491,"NA",Chr01_13052007_13382483,0.9240447728368246,0.9918023639720999,NA,1,13052007
Chr01_13382484_13382509,0.40506995719665,0.175594224622087,0.958712423052319,"NA",Chr01_13382484_13382509,0.9240447728368246,0.9918023639720999,NA,1,13382484
Chr01_13382510_13576339,0.339075733642999,0.105319894961666,0.954552941449922,"NA",Chr01_13382510_13576339,0.9240447728368246,0.9918023639720999,NA,1,13382510
Chr01_13576340_13576350,0.357839169612398,0.133567086804387,0.929942844720557,"NA",Chr01_13576340_13576350,0.9240447728368246,0.9918023639720999,NA,1,13576340
Chr01_13576351_14061355,0.336605009915713,0.146070623281768,0.802129228160893,"NA",Chr01_13576351_14061355,0.9240447728368246,0.9905002210967415,NA,1,13576351
Chr01_14061356_14061634,0.482472682358975,0.169029026704846,0.816832840196701,"NA",Chr01_14061356_14061634,0.9240447728368246,0.9916137501464407,NA,1,14061356
Chr01_14061635_14604721,0.67577568272128,0.284064545911281,0.65815032256623,"NA",Chr01_14061635_14604721,0.9240447728368246,0.9629947195759929,NA,1,14061635
Chr01_14604722_14607157,0.707010334040673,0.741035617739594,0.382202655848185,"NA",Chr01_14604722_14607157,0.9584938425753122,0.9343548012696505,NA,1,14604722
Chr01_14607158_15449572,0.593794270775785,0.794791467104455,0.172658485345844,"NA",Chr01_14607158_15449572,0.9657520225455899,0.7723249367535042,NA,1,14607158
Chr01_15449573_15456448,0.279821358548819,0.989796947645947,0.0778970239783277,"NA",Chr01_15449573_15456448,0.998809413033018,0.6067300717047238,NA,1,15449573
Chr01_15456449_16406535,0.986367239070217,0.709570578493592,0.054162643734443,0.822160440541849,Chr01_15456449_16406535,0.9584938425753122,0.5913611913092486,0.9612995930289056,1,15456449
Chr01_16406536_16454790,0.772670549083349,0.700074913496938,0.087522778990917,0.877682886360608,Chr01_16406536_16454790,0.9584938425753122,0.6486411258701641,0.9612995930289056,1,16406536
Chr01_16454791_19216253,0.693407198690764,0.501012810485445,0.0553551757415844,0.876899196555616,Chr01_16454791_19216253,0.93637358520853,0.5913611913092486,0.9612995930289056,1,16454791
Chr01_19216254_19216663,0.113407923053316,0.57630770167282,0.0803241282734527,"NA",Chr01_19216254_19216663,0.9450911978056009,0.6199208932072116,NA,1,19216254
Chr01_19216664_20661429,0.566869718235457,0.642221900655364,0.194580441755365,"NA",Chr01_19216664_20661429,0.9551325166570537,0.7758895114995179,NA,1,19216664
Chr01_20661430_20662913,0.447331719687124,0.813266718179747,0.171868473924764,"NA",Chr01_20661430_20662913,0.9692388970097211,0.7723249367535042,NA,1,20661430
Chr01_20662914_21251875,0.374230759262863,0.877957833443798,0.335531427400102,"NA",Chr01_20662914_21251875,0.9745956268547864,0.8994497927784246,NA,1,20662914
Chr01_21251876_21488109,0.452526432224108,0.947472513128197,0.110943336362592,"NA",Chr01_21251876_21488109,0.9888017394369516,0.6982068415898777,NA,1,21251876
