Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage,Del_P_adj,Nig_P_adj,Dos_P_adj,NigDos_P_adj,CHR,BP
Chr01_1_126237,0.5229037065379,0.327274775894277,0.699649781896504,0.686244113172256,0.619689592815088,0.998839886460857,0.9906579441542978,0.8297094713246703,0.9940853884742037,1,1
Chr01_126238_809425,0.510141927816126,0.325442778823726,0.699569214649934,0.681736349016944,0.619139305331059,0.998839886460857,0.9906579441542978,0.8297094713246703,0.9940853884742037,1,126238
Chr01_809426_814269,0.130708274364282,0.528571339627204,0.13206868759448,0.218646431214306,0.117884136945248,0.998839886460857,0.7763108235701408,0.5405761213723864,0.6641764788866411,1,809426
Chr01_814270_1367747,0.144036493656325,0.244961011386771,0.0755041803145688,0.221651407646517,0.0676930996428346,0.998839886460857,0.650968473522904,0.5459474633956275,0.5993612557243179,1,814270
Chr01_1367748_1367899,0.1290369982739,0.295182885006376,0.0655543622939534,0.259568760766002,0.0734056837999615,0.998839886460857,0.6497928937442601,0.5826082362634841,0.5993612557243179,1,1367748
Chr01_1367900_2042574,0.124109958115433,0.291474716314809,0.0601710164302235,0.249864832534452,0.0682293284373031,0.998839886460857,0.6497928937442601,0.5812687997248988,0.5993612557243179,1,1367900
Chr01_2042575_2043251,0.121238393035065,0.322625716305587,0.0477035283922867,0.20101712702804,0.052081635196927,0.998839886460857,0.6497928937442601,0.5079250685755705,0.5993612557243179,1,2042575
Chr01_2043252_2231677,0.124221151210585,0.262414000594487,0.0321284041132288,0.202282595419285,0.0427128616211185,0.998839886460857,0.5912862064684608,0.5079250685755705,0.5993612557243179,1,2043252
Chr01_2231678_2231705,0.140185277148747,0.247160531547984,0.0303796067565261,0.168508348970174,0.0363377561721203,0.998839886460857,0.5892504848267653,0.4556343574873285,0.5993612557243179,1,2231678
Chr01_2231706_3033846,0.146427350331377,0.197047814785124,0.0361616615675679,0.183898074592703,0.041653022843224,0.998839886460857,0.6089279186638958,0.47985066110923963,0.5993612557243179,1,2231706
Chr01_3033847_3052413,0.22302748482291,0.122160397824232,0.0425232943307551,0.21503682358492,0.0441800368910422,0.998839886460857,0.6497928937442601,0.5346054364125095,0.5993612557243179,1,3033847
Chr01_3052414_4229970,0.11558581080449,0.135205691331668,0.0421031216202564,0.158580946110256,0.0422023534963866,0.998839886460857,0.6497928937442601,0.43941159990303136,0.5993612557243179,1,3052414
Chr01_4229971_4235626,0.111184035840075,0.0851592990576198,0.0136740218520298,0.17705154371133,0.013386338309338,0.998839886460857,0.3836323879640934,0.4702110730612474,0.36379342934789155,1,4229971
Chr01_4235627_5264100,0.109103696298242,0.0260359994403552,0.0134176672218132,0.206620883083728,0.0121324065107682,0.8898732665864261,0.3836323879640934,0.5151133436209933,0.3503232379984318,1,4235627
Chr01_5264101_5264149,0.0528958813658152,0.00782818533856659,0.00962991427401724,0.125235067642683,0.00890695759666287,0.5351123835005877,0.3291367128655178,0.3674930673449222,0.2950552586358647,1,5264101
Chr01_5264150_5885231,0.0746867950577314,0.00224554794589557,0.0129319083373483,0.101976398794766,0.00894106844351105,0.3137188306542747,0.3836323879640934,0.32949053040186127,0.2950552586358647,1,5264150
Chr01_5885232_5886075,0.0414665957956832,0.00268016035573746,0.148295791857119,0.0687383526400953,"NA",0.3137188306542747,0.8084689697557197,0.2689160636531716,NA,1,5885232
Chr01_5886076_6253003,0.0411489590384006,0.00269464047934963,0.355877473192805,0.0618341826988833,"NA",0.3137188306542747,0.9312688180543764,0.26325038202747136,NA,1,5886076
Chr01_6253004_6253851,0.0401895946297102,0.00282837874397839,0.513997963010144,0.0545906371524894,"NA",0.3137188306542747,0.9332432556383705,0.26325038202747136,NA,1,6253004
Chr01_6253852_6811196,0.0448188892047355,0.00133313713125674,0.360131805418035,0.0625016095240035,"NA",0.3137188306542747,0.9312688180543764,0.26325038202747136,NA,1,6253852
Chr01_6811197_6811650,0.0465137407723657,0.00143627051844091,0.27936741394933,0.0646312578868143,"NA",0.3137188306542747,0.9312688180543764,0.2675593678842975,NA,1,6811197
Chr01_6811651_7107385,0.0415976728991898,0.00360596357073879,0.454854505852306,0.0729157280224735,"NA",0.3137188306542747,0.9312688180543764,0.2765236295767533,NA,1,6811651
Chr01_7107386_7117068,0.0446059778987267,0.00602824934404326,0.345365994437418,0.0699404889899941,"NA",0.48075288518745,0.9312688180543764,0.2689160636531716,NA,1,7107386
Chr01_7117069_8021093,0.00540173054282524,0.00206010458179052,0.798410481704635,0.0116999863284069,"NA",0.3137188306542747,0.9906579441542978,0.13961983685232235,NA,1,7117069
