Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage,Del_P_adj,Nig_P_adj,Dos_P_adj,CHR,BP
Chr01_1_126237,0.752540016034229,0.842880490565361,0.491997969796657,0.879606697641113,Chr01_1_126237,0.9706818645861015,0.9553193848157726,0.9279699524942326,1,1
Chr01_126238_809425,0.752540016034229,0.842880490565361,0.491997969796657,0.879606697641113,Chr01_126238_809425,0.9706818645861015,0.9553193848157726,0.9279699524942326,1,126238
Chr01_809426_814269,0.773446895139794,0.910705252653643,0.429816924431747,0.905666753921854,Chr01_809426_814269,0.9808896873904343,0.9553193848157726,0.9473243388552272,1,809426
Chr01_814270_1367747,0.744236110766824,0.650514019617736,0.382738935944428,0.790064836564197,Chr01_814270_1367747,0.9514572700681923,0.9553193848157726,0.871389968701756,1,814270
Chr01_1367748_1367899,0.963480366516121,0.284917114026393,0.601734439216689,0.770800854553336,Chr01_1367748_1367899,0.9406722273122483,0.9648475700748324,0.8704169256177012,1,1367748
Chr01_1367900_2042574,0.933033386943748,0.280492551805982,0.600845194540606,0.758263161097602,Chr01_1367900_2042574,0.9406722273122483,0.9648475700748324,0.8694317158356513,1,1367900
Chr01_2042575_2043251,0.94801379844539,0.181020087926759,0.779969872911111,0.760398748214568,Chr01_2042575_2043251,0.9342839774286262,0.991832730278608,0.8694317158356513,1,2042575
Chr01_2043252_2231677,0.952552168105862,0.684443995935023,0.696009718645259,0.919525285394537,Chr01_2043252_2231677,0.9514572700681923,0.979531324622813,0.9569297037834674,1,2043252
Chr01_2231678_2231705,0.624167449663571,0.995782503473972,0.815246256231094,0.8127460369834,Chr01_2231678_2231705,0.999411480628815,0.9968781828814582,0.8827087296536382,1,2231678
Chr01_2231706_3033846,0.604560599047648,0.9741361786721,0.798026334706926,0.807284633686145,Chr01_2231706_3033846,0.9926785931251781,0.991832730278608,0.8804134370928828,1,2231706
Chr01_3033847_3052413,0.484767892843636,0.987538280765922,0.695866169100833,0.712601192153617,Chr01_3033847_3052413,0.9972748215040315,0.979531324622813,0.8604420937174538,1,3033847
Chr01_3052414_4229970,0.548595868963057,0.685069805699414,0.117544916205115,0.677219688965161,Chr01_3052414_4229970,0.9514572700681923,0.7520168348133067,0.8604420937174538,1,3052414
Chr01_4229971_4235626,0.640139612293889,0.748341753500337,0.138101579398492,0.504612998839633,Chr01_4229971_4235626,0.9617528225022477,0.7737118143084297,0.8557296684916581,1,4229971
Chr01_4235627_5264100,0.59679480545753,0.645454371316886,0.123023834980544,0.511675618550772,Chr01_4235627_5264100,0.9514572700681923,0.7560170243547609,0.8557296684916581,1,4235627
Chr01_5264101_5264149,0.64740556920606,0.740727597013161,0.113655636727909,0.521080053095129,Chr01_5264101_5264149,0.9617528225022477,0.7520168348133067,0.8557296684916581,1,5264101
Chr01_5264150_5885231,0.681478502601727,0.767869634440524,0.14950322099414,0.531018552912179,Chr01_5264150_5885231,0.9617528225022477,0.7842862905087017,0.858792523728915,1,5264150
Chr01_5885232_5886075,0.708120668120672,0.621679700934193,0.175536668891916,"NA",Chr01_5885232_5886075,0.9421689390581346,0.816076381578676,NA,1,5885232
Chr01_5886076_6253003,0.71460562245746,0.652655146366814,0.450750990384374,"NA",Chr01_5886076_6253003,0.9514572700681923,0.9553193848157726,NA,1,5886076
Chr01_6253004_6253851,0.692897776067549,0.731710360753894,0.525497375194059,"NA",Chr01_6253004_6253851,0.9617528225022477,0.9555705040306736,NA,1,6253004
Chr01_6253852_6811196,0.794285118117402,0.708378836449606,0.529208325116256,"NA",Chr01_6253852_6811196,0.9617528225022477,0.9555705040306736,NA,1,6253852
Chr01_6811197_6811650,0.449346029788637,0.929006029019359,0.236944750794308,"NA",Chr01_6811197_6811650,0.9877543442793282,0.8743568161684261,NA,1,6811197
Chr01_6811651_7107385,0.492390517615775,0.926750824595073,0.207087471395194,"NA",Chr01_6811651_7107385,0.9877543442793282,0.8505695713527925,NA,1,6811651
Chr01_7107386_7117068,0.438901739361478,0.902595595872746,0.0464281555333204,"NA",Chr01_7107386_7117068,0.9808896873904343,0.6935213466400207,NA,1,7107386
Chr01_7117069_8021093,0.0537073887053561,0.847760399923824,0.0348665913099199,0.0768895704471617,Chr01_7117069_8021093,0.9728828769231908,0.6935213466400207,0.797635439202773,1,7117069
Chr01_8021094_8021338,0.567422775173575,0.904671035948391,0.0983098565286948,"NA",Chr01_8021094_8021338,0.9808896873904343,0.7234784760558456,NA,1,8021094
Chr01_8021339_8546533,0.442139884453296,0.984907454193417,0.167716062354601,"NA",Chr01_8021339_8546533,0.9972748215040315,0.8159792462852345,NA,1,8021339
Chr01_8546534_8548055,0.525503915473616,0.790797017886236,0.111876906442447,"NA",Chr01_8546534_8548055,0.9617528225022477,0.7520168348133067,NA,1,8546534
Chr01_8548056_9439189,0.437848347776295,0.823014199506604,0.206313429958246,"NA",Chr01_8548056_9439189,0.9687879322605413,0.8505695713527925,NA,1,8548056
Chr01_9439190_9439923,0.471790154215249,0.961409728804582,0.109514051202098,"NA",Chr01_9439190_9439923,0.9911908302500277,0.7520168348133067,NA,1,9439190
Chr01_9439924_10127710,0.313609936967084,0.872050724604431,0.134330113075525,"NA",Chr01_9439924_10127710,0.9793756727761936,0.7737118143084297,NA,1,9439924
Chr01_10127711_10127775,0.381834219985178,0.945345760538989,0.138249446443826,"NA",Chr01_10127711_10127775,0.9911908302500277,0.7737118143084297,NA,1,10127711
Chr01_10127776_10700451,0.518349247288761,0.658338975680371,0.0783353740880171,"NA",Chr01_10127776_10700451,0.9514572700681923,0.7234784760558456,NA,1,10127776
Chr01_10700452_10700489,0.87484122282401,0.348353902693817,0.191742612223673,"NA",Chr01_10700452_10700489,0.9406722273122483,0.82159594633601285,NA,1,10700452
Chr01_10700490_11189458,0.477665674358385,0.747633798021819,0.397765448068366,0.599707926399595,Chr01_10700490_11189458,0.9617528225022477,0.9553193848157726,0.8604420937174538,1,10700490
Chr01_11189459_11289027,0.346201230013836,0.883734206931279,0.677844926894302,"NA",Chr01_11189459_11289027,0.9808896873904343,0.9705781181196516,NA,1,11189459
Chr01_11289028_11965532,0.338780782342855,0.883944227690406,0.901101557019647,0.444671038341099,Chr01_11289028_11965532,0.9808896873904343,0.9968781828814582,0.8557296684916581,1,11289028
Chr01_11965533_11966198,0.441323563426118,0.894954884189346,0.6527357842104,"NA",Chr01_11965533_11966198,0.9808896873904343,0.9648475700748324,NA,1,11965533
Chr01_11966199_12330339,0.961513944513452,0.473590876644658,0.869087680347502,"NA",Chr01_11966199_12330339,0.9406722273122483,0.9968781828814582,NA,1,11966199
Chr01_12330340_12330527,0.495532426432966,0.238463963990285,0.728849092091599,"NA",Chr01_12330340_12330527,0.9406722273122483,0.9844298232140246,NA,1,12330340
Chr01_12330528_13051606,0.497049138207928,0.195201691669413,0.554869230002031,"NA",Chr01_12330528_13051606,0.9342839774286262,0.9619703241096728,NA,1,12330528
Chr01_13051607_13052006,0.665197707966957,0.223977709591416,0.466075504876973,"NA",Chr01_13051607_13052006,0.9406722273122483,0.9553193848157726,NA,1,13051607
Chr01_13052007_13382483,0.826573598652468,0.292304883426551,0.437548205995187,"NA",Chr01_13052007_13382483,0.9406722273122483,0.9553193848157726,NA,1,13052007
Chr01_13382484_13382509,0.620017295780097,0.19334936373839,0.496951558415766,"NA",Chr01_13382484_13382509,0.9342839774286262,0.9553193848157726,NA,1,13382484
Chr01_13382510_13576339,0.603801290811167,0.14739889257488,0.496131449439639,"NA",Chr01_13382510_13576339,0.9143609456425311,0.9553193848157726,NA,1,13382510
Chr01_13576340_13576350,0.614103875231036,0.172535813677949,0.568985244815891,"NA",Chr01_13576340_13576350,0.9342839774286262,0.9639009992514268,NA,1,13576340
Chr01_13576351_14061355,0.622851226067268,0.206526494360176,0.672386417441733,"NA",Chr01_13576351_14061355,0.9406722273122483,0.9705781181196516,NA,1,13576351
Chr01_14061356_14061634,0.887544115504736,0.298778699276672,0.394337057842489,"NA",Chr01_14061356_14061634,0.9406722273122483,0.9553193848157726,NA,1,14061356
Chr01_14061635_14604721,0.834292377332548,0.50538323113946,0.290199974990986,"NA",Chr01_14061635_14604721,0.9406722273122483,0.9162802560009123,NA,1,14061635
Chr01_14604722_14607157,0.318360066104906,0.938004702184432,0.145270141379253,"NA",Chr01_14604722_14607157,0.9908062913802443,0.7810310410109277,NA,1,14604722
Chr01_14607158_15449572,0.248610591892525,0.95933185325607,0.0498503488004842,"NA",Chr01_14607158_15449572,0.9911908302500277,0.6935213466400207,NA,1,14607158
Chr01_15449573_15456448,0.0814894279104822,0.62432501611415,0.0250218171684471,"NA",Chr01_15449573_15456448,0.9423959628095293,0.6935213466400207,NA,1,15449573
Chr01_15456449_16406535,0.967196448794559,0.987896061427191,0.0270527154663793,0.645760331453003,Chr01_15456449_16406535,0.9972748215040315,0.6935213466400207,0.8604420937174538,1,15456449
Chr01_16406536_16454790,0.794646169193755,0.393099565828044,0.0546479914538365,0.693330692771049,Chr01_16406536_16454790,0.9406722273122483,0.6935213466400207,0.8604420937174538,1,16406536
Chr01_16454791_19216253,0.669428642496973,0.187765093866681,0.0233935210645513,0.675263400926511,Chr01_16454791_19216253,0.9342839774286262,0.6935213466400207,0.8604420937174538,1,16454791
Chr01_19216254_19216663,0.0174240506515527,0.247564930198125,0.0432798403893901,"NA",Chr01_19216254_19216663,0.9406722273122483,0.6935213466400207,NA,1,19216254
Chr01_19216664_20661429,0.260293055273532,0.958790923858259,0.137649654880183,"NA",Chr01_19216664_20661429,0.9911908302500277,0.7737118143084297,NA,1,19216664
Chr01_20661430_20662913,0.170977037351642,0.769016812991994,0.153230648443707,"NA",Chr01_20661430_20662913,0.9617528225022477,0.7842862905087017,NA,1,20661430
Chr01_20662914_21251875,0.130823128304804,0.484330279123131,0.336356276532529,"NA",Chr01_20662914_21251875,0.9406722273122483,0.9553193848157726,NA,1,20662914
Chr01_21251876_21488109,0.28883774173639,0.808293264501077,0.170544072398692,"NA",Chr01_21251876_21488109,0.9626039855993916,0.8159792462852345,NA,1,21251876
Chr01_21488110_22523058,0.514834140752082,0.833377631824017,0.123237884847798,"NA",Chr01_21488110_22523058,0.9706818645861015,0.7560170243547609,NA,1,21488110
Chr01_22523059_22523376,0.905680595833551,0.364273040627191,0.0934581983462541,"NA",Chr01_22523059_22523376,0.9406722273122483,0.7234784760558456,NA,1,22523059
Chr01_22523377_25610270,0.729113507119885,0.541901069397448,0.21344735500375,"NA",Chr01_22523377_25610270,0.9406722273122483,0.8655471132991049,NA,1,22523377
Chr01_25610271_25623774,0.770587502175937,0.423729219509467,0.138056699864953,"NA",Chr01_25610271_25623774,0.9406722273122483,0.7737118143084297,NA,1,25610271
Chr01_25623775_25991881,0.551235678668891,0.643257531314839,0.209246909568087,"NA",Chr01_25623775_25991881,0.9514572700681923,0.8557662070797404,NA,1,25623775
Chr01_25991882_26001088,0.778612798143939,0.444935455957276,0.154143484547475,"NA",Chr01_25991882_26001088,0.9406722273122483,0.7846559293187956,NA,1,25991882
Chr01_26001089_26286066,0.762736307437464,0.40425103964848,0.102366149296944,"NA",Chr01_26001089_26286066,0.9406722273122483,0.7365744727607174,NA,1,26001089
Chr01_26286067_26293474,0.802371835410372,0.383742151391944,0.0802768568586625,"NA",Chr01_26286067_26293474,0.9406722273122483,0.7234784760558456,NA,1,26286067
Chr01_26293475_26583692,0.530268209103391,0.732770858779432,0.232952799134276,"NA",Chr01_26293475_26583692,0.9617528225022477,0.8743568161684261,NA,1,26293475
Chr01_26583693_26647317,0.537528066483413,0.77437038390784,0.227240372857358,"NA",Chr01_26583693_26647317,0.9617528225022477,0.8743568161684261,NA,1,26583693
Chr01_26647318_27308826,0.235009800518779,0.567634226164538,0.178785243968848,0.286823940488357,Chr01_26647318_27308826,0.9421689390581346,0.816076381578676,0.8049196765289628,1,26647318
Chr01_27308827_27314420,0.239566829617446,0.55864807664948,0.0412835748461575,0.331940889504318,Chr01_27308827_27314420,0.9421689390581346,0.6935213466400207,0.8049196765289628,1,27308827
Chr01_27314421_27701084,0.275587539818586,0.357712181686266,0.0615450104034206,0.334256325032348,Chr01_27314421_27701084,0.9406722273122483,0.6935213466400207,0.8049196765289628,1,27314421
Chr01_27701085_27712150,0.272067647963628,0.403046812988437,0.0831385536010247,0.333992865159633,Chr01_27701085_27712150,0.9406722273122483,0.7234784760558456,0.8049196765289628,1,27701085
Chr01_27712151_27987745,0.266715806581595,0.397325215240822,0.0449930640780286,0.321544565008881,Chr01_27712151_27987745,0.9406722273122483,0.6935213466400207,0.8049196765289628,1,27712151
Chr01_27987746_27996902,0.255012143392592,0.424378599786242,0.0259719652800362,0.329060934360829,Chr01_27987746_27996902,0.9406722273122483,0.6935213466400207,0.8049196765289628,1,27987746
Chr01_27996903_28327995,0.279357681264645,0.27982026444399,0.0278545792461446,0.309887377967546,Chr01_27996903_28327995,0.9406722273122483,0.6935213466400207,0.8049196765289628,1,27996903
Chr01_28327996_28328780,0.718322336023953,0.128328989279681,0.0375332777575668,"NA",Chr01_28327996_28328780,0.909709946227072,0.6935213466400207,NA,1,28327996
Chr01_28328781_28712697,0.682344170063462,0.104127748559218,0.0355003994695359,"NA",Chr01_28328781_28712697,0.8632276501079252,0.6935213466400207,NA,1,28328781
Chr01_28712698_28712702,0.585268132476944,0.0671262175625646,0.0528314222121941,"NA",Chr01_28712698_28712702,0.7697057880206749,0.6935213466400207,NA,1,28712698
