Marker,Intercept,Deltoides,Nigra,Dosage,Nigra_Dosage,Del_P_adj,Nig_P_adj,Dos_P_adj,CHR,BP
Chr01_1_126237,0.746262888351985,0.541520635243911,0.237732428495412,0.792267351129659,Chr01_1_126237,0.978964142876584,0.8425906574569412,0.9692602019290146,1,1
Chr01_126238_809425,0.746262888351985,0.541520635243911,0.237732428495412,0.792267351129659,Chr01_126238_809425,0.978964142876584,0.8425906574569412,0.9692602019290146,1,126238
Chr01_809426_814269,0.874124189266714,0.62856122619337,0.268038339242438,0.517976749149413,Chr01_809426_814269,0.978964142876584,0.8425906574569412,0.9685759338538492,1,809426
Chr01_814270_1367747,0.761425062309243,0.651763001661652,0.293142811582065,0.870774119303783,Chr01_814270_1367747,0.978964142876584,0.8425906574569412,0.9692602019290146,1,814270
Chr01_1367748_1367899,0.958541383560756,0.864937785674205,0.616789700751798,0.894514012231707,Chr01_1367748_1367899,0.9894999227119231,0.9478246709014282,0.9692602019290146,1,1367748
Chr01_1367900_2042574,0.963137623976753,0.871199799947214,0.580246403896584,0.887665474919846,Chr01_1367900_2042574,0.9894999227119231,0.9478246709014282,0.9692602019290146,1,1367900
Chr01_2042575_2043251,0.92165202492275,0.659284821386652,0.615563724309316,0.88850235131143,Chr01_2042575_2043251,0.978964142876584,0.9478246709014282,0.9692602019290146,1,2042575
Chr01_2043252_2231677,0.975001891806688,0.61106889317571,0.870461995739661,0.742029929360724,Chr01_2043252_2231677,0.978964142876584,0.9826760840699116,0.9692602019290146,1,2043252
Chr01_2231678_2231705,0.695184632516072,0.377684918422782,0.714346357198316,0.814717341284698,Chr01_2231678_2231705,0.978964142876584,0.959118936763384,0.9692602019290146,1,2231678
Chr01_2231706_3033846,0.655586466501791,0.343128414711618,0.67985006907861,0.823799695457197,Chr01_2231706_3033846,0.978964142876584,0.9508478130232364,0.9692602019290146,1,2231706
Chr01_3033847_3052413,0.386466049875066,0.163829417547425,0.407421675254479,0.897733261827767,Chr01_3033847_3052413,0.9589788625496775,0.8830288034496449,0.9692602019290146,1,3033847
Chr01_3052414_4229970,0.454692143702197,0.346663869686634,0.0685502817330237,0.961170264526999,Chr01_3052414_4229970,0.978964142876584,0.7726791044611153,0.9934799174839035,1,3052414
Chr01_4229971_4235626,0.270810438746866,0.276807128943588,0.0842237241324198,0.0842224058761845,Chr01_4229971_4235626,0.9589788625496775,0.7726791044611153,0.8823028858101492,1,4229971
Chr01_4235627_5264100,0.234392896552774,0.66184932125512,0.0702257053777828,0.104617927968221,Chr01_4235627_5264100,0.978964142876584,0.7726791044611153,0.8823028858101492,1,4235627
Chr01_5264101_5264149,0.23565043532408,0.807689986649906,0.0649469444658879,0.117057132390661,Chr01_5264101_5264149,0.9890784989925121,0.7726791044611153,0.8823028858101492,1,5264101
Chr01_5264150_5885231,0.292128001219132,0.549775245551557,0.0241489003136138,0.116463938429778,Chr01_5264150_5885231,0.978964142876584,0.7726791044611153,0.8823028858101492,1,5264150
Chr01_5885232_5886075,0.171996810063086,0.613743182346793,0.0222414205879935,"NA",Chr01_5885232_5886075,0.978964142876584,0.7726791044611153,NA,1,5885232
Chr01_5886076_6253003,0.226908571658835,0.688292996753528,0.0454390434490732,"NA",Chr01_5886076_6253003,0.9824161164563207,0.7726791044611153,NA,1,5886076
Chr01_6253004_6253851,0.234484229198742,0.598183592062347,0.113830392396267,"NA",Chr01_6253004_6253851,0.978964142876584,0.7738581058355627,NA,1,6253004
Chr01_6253852_6811196,0.340222363499444,0.686233161379228,0.128387854184024,"NA",Chr01_6253852_6811196,0.9824161164563207,0.7762717865939814,NA,1,6253852
Chr01_6811197_6811650,0.192238637499287,0.464244702692025,0.0611634135328876,"NA",Chr01_6811197_6811650,0.978964142876584,0.7726791044611153,NA,1,6811197
Chr01_6811651_7107385,0.316865691273651,0.750549511960764,0.0619581579625579,"NA",Chr01_6811651_7107385,0.9866426963550153,0.7726791044611153,NA,1,6811651
Chr01_7107386_7117068,0.45322020984515,0.911634684823237,0.00257785747713896,"NA",Chr01_7107386_7117068,0.9894999227119231,0.3083762007027481,NA,1,7107386
Chr01_7117069_8021093,0.254429450826609,0.839248712506044,0.00602434538460903,0.317778376807362,Chr01_7117069_8021093,0.9890784989925121,0.4118070380764887,0.8823028858101492,1,7117069
Chr01_8021094_8021338,0.946406411449298,0.609099461729038,0.0296136388156104,"NA",Chr01_8021094_8021338,0.978964142876584,0.7726791044611153,NA,1,8021094
Chr01_8021339_8546533,0.456193337756862,0.998324868026509,0.0549829112289686,"NA",Chr01_8021339_8546533,0.999991249757385,0.7726791044611153,NA,1,8021339
Chr01_8546534_8548055,0.647929174622499,0.741501215693716,0.0942871264962148,"NA",Chr01_8546534_8548055,0.9859379736722705,0.7726791044611153,NA,1,8546534
Chr01_8548056_9439189,0.926015424270583,0.544718227893968,0.304750159226389,"NA",Chr01_8548056_9439189,0.978964142876584,0.8527657964317376,NA,1,8548056
Chr01_9439190_9439923,0.794838930484714,0.631382901621905,0.0545599562108709,"NA",Chr01_9439190_9439923,0.978964142876584,0.7726791044611153,NA,1,9439190
Chr01_9439924_10127710,0.70158348083415,0.742148426356274,0.0967137877059983,"NA",Chr01_9439924_10127710,0.9859379736722705,0.7726791044611153,NA,1,9439924
Chr01_10127711_10127775,0.737062015679286,0.778453500591596,0.187228675707088,"NA",Chr01_10127711_10127775,0.9890784989925121,0.812428183662575,NA,1,10127711
Chr01_10127776_10700451,0.898827461443036,0.393237192845467,0.108126521485214,"NA",Chr01_10127776_10700451,0.978964142876584,0.7726791044611153,NA,1,10127776
Chr01_10700452_10700489,0.811417236180201,0.314934867014443,0.182559182185483,"NA",Chr01_10700452_10700489,0.9652790386878428,0.812428183662575,NA,1,10700452
Chr01_10700490_11189458,0.938128290044183,0.262304273614506,0.645931417070706,0.703356510914728,Chr01_10700490_11189458,0.9589788625496775,0.9478246709014282,0.9692602019290146,1,10700490
Chr01_11189459_11289027,0.770173371013678,0.49453069119735,0.905176400857095,"NA",Chr01_11189459_11289027,0.978964142876584,0.9826760840699116,NA,1,11189459
Chr01_11289028_11965532,0.121350330106862,0.502925925898072,0.950572332387635,0.0746521894886247,Chr01_11289028_11965532,0.978964142876584,0.9851985800650745,0.8823028858101492,1,11289028
Chr01_11965533_11966198,0.484407484641728,0.240695591083445,0.889288749095174,"NA",Chr01_11965533_11966198,0.9589788625496775,0.9826760840699116,NA,1,11965533
